재난관리자원의 관리 등에 관한 법률 시행규칙	NNP	LAW_NAME	law_master.law_name:ground_truth
재난관리자원의 관리 등에 관한 법률 시행령	NNP	LAW_NAME	law_master.law_name:ground_truth
재난안전법	NNP	LAW_NAME	law_master.law_name_short:ground_truth
재난안전법 시행규칙	NNP	LAW_NAME	law_master.law_name_short:ground_truth
재난안전법 시행령	NNP	LAW_NAME	law_master.law_name_short:ground_truth
재난안전산업 진흥법	NNP	LAW_NAME	law_master.law_name:ground_truth
재난안전산업 진흥법 시행규칙	NNP	LAW_NAME	law_master.law_name:ground_truth
재난안전산업 진흥법 시행령	NNP	LAW_NAME	law_master.law_name:ground_truth
재난안전통신망법	NNP	LAW_NAME	law_master.law_name:ground_truth
재난안전통신망법 시행령	NNP	LAW_NAME	law_master.law_name:ground_truth
재난적의료비 지원에 관한 법률	NNP	LAW_NAME	law_master.law_name:ground_truth
재난적의료비 지원에 관한 법률 시행규칙	NNP	LAW_NAME	law_master.law_name:ground_truth
재난적의료비 지원에 관한 법률 시행령	NNP	LAW_NAME	law_master.law_name:ground_truth
전기공사공제조합법	NNP	LAW_NAME	law_master.law_name:ground_truth
전기공사공제조합법시행령	NNP	LAW_NAME	law_master.law_name:ground_truth
전기공사업법	NNP	LAW_NAME	law_master.law_name:ground_truth
전기공사업법 시행규칙	NNP	LAW_NAME	law_master.law_name:ground_truth
전기공사업법 시행령	NNP	LAW_NAME	law_master.law_name:ground_truth
전기사업법	NNP	LAW_NAME	law_master.law_name:ground_truth
전기사업법 시행규칙	NNP	LAW_NAME	law_master.law_name:ground_truth
전기사업법 시행령	NNP	LAW_NAME	law_master.law_name:ground_truth
전기사업회계규칙	NNP	LAW_NAME	law_master.law_name:ground_truth
전기안전관리법	NNP	LAW_NAME	law_master.law_name:ground_truth
전기안전관리법 시행규칙	NNP	LAW_NAME	law_master.law_name:ground_truth
전기안전관리법 시행령	NNP	LAW_NAME	law_master.law_name:ground_truth
전기용품 및 생활용품 안전관리법	NNP	LAW_NAME	law_master.law_name:ground_truth
전기용품 및 생활용품 안전관리법 시행규칙	NNP	LAW_NAME	law_master.law_name:ground_truth
전기용품 및 생활용품 안전관리법 시행령	NNP	LAW_NAME	law_master.law_name:ground_truth
전기통신사업 회계정리 및 보고에 관한 규정	NNP	LAW_NAME	law_master.law_name:ground_truth
전기통신사업법	NNP	LAW_NAME	law_master.law_name:ground_truth
전기통신사업법 시행령	NNP	LAW_NAME	law_master.law_name:ground_truth
정보통신공사업법	NNP	LAW_NAME	law_master.law_name:ground_truth
정보통신공사업법 시행규칙	NNP	LAW_NAME	law_master.law_name:ground_truth
정보통신공사업법 시행령	NNP	LAW_NAME	law_master.law_name:ground_truth
제로에너지건축물 인증에 관한 규칙	NNP	LAW_NAME	law_master.law_name:ground_truth
제품안전기본법	NNP	LAW_NAME	law_master.law_name:ground_truth
제품안전기본법 시행령	NNP	LAW_NAME	law_master.law_name:ground_truth
주차장법	NNP	LAW_NAME	law_master.law_name:ground_truth
주차장법 시행규칙	NNP	LAW_NAME	law_master.law_name:ground_truth
주차장법 시행령	NNP	LAW_NAME	law_master.law_name:ground_truth
주택법	NNP	LAW_NAME	law_master.law_name:ground_truth
주택법 시행규칙	NNP	LAW_NAME	law_master.law_name:ground_truth
주택법 시행령	NNP	LAW_NAME	law_master.law_name:ground_truth
중대재해 처벌 등에 관한 법률	NNP	LAW_NAME	law_master.law_name:ground_truth
중대재해 처벌 등에 관한 법률 시행령	NNP	LAW_NAME	law_master.law_name:ground_truth
중대재해처벌법	NNP	LAW_NAME	law_master.law_name_short:ground_truth
중대재해처벌법 시행령	NNP	LAW_NAME	law_master.law_name_short:ground_truth
중증장애인생산품 우선구매 특별법	NNP	LAW_NAME	law_master.law_name:ground_truth
중증장애인생산품 우선구매 특별법 시행규칙	NNP	LAW_NAME	law_master.law_name:ground_truth
중증장애인생산품 우선구매 특별법 시행령	NNP	LAW_NAME	law_master.law_name:ground_truth
중ㆍ저준위 방사성폐기물 처분시설의 유치지역지원에 관한 특별법	NNP	LAW_NAME	law_master.law_name:ground_truth
중ㆍ저준위 방사성폐기물 처분시설의 유치지역지원에 관한 특별법 시행령	NNP	LAW_NAME	law_master.law_name:ground_truth
중ㆍ저준위방사성폐기물 처분시설의 유치지역지원에 관한 특별법 시행규칙	NNP	LAW_NAME	law_master.law_name:ground_truth
지능형건축물의 인증에 관한 규칙	NNP	LAW_NAME	law_master.law_name:ground_truth
지진대책법	NNP	LAW_NAME	law_master.law_name_short:ground_truth
지진ㆍ화산재해대책법	NNP	LAW_NAME	law_master.law_name:ground_truth
지진ㆍ화산재해대책법 시행규칙	NNP	LAW_NAME	law_master.law_name:ground_truth
지진ㆍ화산재해대책법 시행령	NNP	LAW_NAME	law_master.law_name:ground_truth
집단에너지법	NNP	LAW_NAME	law_master.law_name_short:ground_truth
집단에너지사업법	NNP	LAW_NAME	law_master.law_name:ground_truth
집단에너지사업법 시행규칙	NNP	LAW_NAME	law_master.law_name:ground_truth
집단에너지사업법 시행령	NNP	LAW_NAME	law_master.law_name:ground_truth
체외진단의료기기법	NNP	LAW_NAME	law_master.law_name:ground_truth
체외진단의료기기법 시행규칙	NNP	LAW_NAME	law_master.law_name:ground_truth
체외진단의료기기법 시행령	NNP	LAW_NAME	law_master.law_name:ground_truth
초고층 및 지하연계 복합건축물 재난관리에 관한 특별법	NNP	LAW_NAME	law_master.law_name:ground_truth
초고층 및 지하연계 복합건축물 재난관리에 관한 특별법 시행규칙	NNP	LAW_NAME	law_master.law_name:ground_truth
초고층 및 지하연계 복합건축물 재난관리에 관한 특별법 시행령	NNP	LAW_NAME	law_master.law_name:ground_truth
탄소중립기본법	NNP	LAW_NAME	law_master.law_name_short:ground_truth
탄소중립기본법 시행령	NNP	LAW_NAME	law_master.law_name_short:ground_truth
토양환경보전법	NNP	LAW_NAME	law_master.law_name:ground_truth
토양환경보전법 시행규칙	NNP	LAW_NAME	law_master.law_name:ground_truth
토양환경보전법 시행령	NNP	LAW_NAME	law_master.law_name:ground_truth
파견근로자 보호 등에 관한 법률	NNP	LAW_NAME	law_master.law_name:ground_truth
파견근로자 보호 등에 관한 법률 시행규칙	NNP	LAW_NAME	law_master.law_name:ground_truth
파견근로자 보호 등에 관한 법률 시행령	NNP	LAW_NAME	law_master.law_name:ground_truth
파견법	NNP	LAW_NAME	law_master.law_name_short:ground_truth
파견법 시행규칙	NNP	LAW_NAME	law_master.law_name_short:ground_truth
파견법 시행령	NNP	LAW_NAME	law_master.law_name_short:ground_truth
폐기물관리법	NNP	LAW_NAME	law_master.law_name:ground_truth
폐기물관리법 시행규칙	NNP	LAW_NAME	law_master.law_name:ground_truth
폐기물관리법 시행령	NNP	LAW_NAME	law_master.law_name:ground_truth
폐기물의 국가 간 이동 및 그 처리에 관한 법률	NNP	LAW_NAME	law_master.law_name:ground_truth
폐기물의 국가 간 이동 및 그 처리에 관한 법률 시행령	NNP	LAW_NAME	law_master.law_name:ground_truth
폐기물처리시설 설치촉진 및 주변지역지원 등에 관한 법률	NNP	LAW_NAME	law_master.law_name:ground_truth
폐기물처리시설 설치촉진 및 주변지역지원 등에 관한 법률 시행규칙	NNP	LAW_NAME	law_master.law_name:ground_truth
폐기물처리시설 설치촉진 및 주변지역지원 등에 관한 법률 시행령	NNP	LAW_NAME	law_master.law_name:ground_truth
하수도법	NNP	LAW_NAME	law_master.law_name:ground_truth
하수도법 시행규칙	NNP	LAW_NAME	law_master.law_name:ground_truth
하수도법 시행령	NNP	LAW_NAME	law_master.law_name:ground_truth
학교안전사고 예방 및 보상에 관한 법률	NNP	LAW_NAME	law_master.law_name:ground_truth
학교안전사고 예방 및 보상에 관한 법률 시행규칙	NNP	LAW_NAME	law_master.law_name:ground_truth
학교안전사고 예방 및 보상에 관한 법률 시행령	NNP	LAW_NAME	law_master.law_name:ground_truth
한국산업안전보건공단법	NNP	LAW_NAME	law_master.law_name:ground_truth
한국산업안전보건공단법 시행령	NNP	LAW_NAME	law_master.law_name:ground_truth
한국원자력안전기술원법	NNP	LAW_NAME	law_master.law_name:ground_truth
한국원자력안전기술원법 시행령	NNP	LAW_NAME	law_master.law_name:ground_truth
한국환경산업기술원법	NNP	LAW_NAME	law_master.law_name:ground_truth
한국환경산업기술원법 시행령	NNP	LAW_NAME	law_master.law_name:ground_truth
한옥 등 건축자산의 진흥에 관한 법률	NNP	LAW_NAME	law_master.law_name:ground_truth
한옥 등 건축자산의 진흥에 관한 법률 시행규칙	NNP	LAW_NAME	law_master.law_name:ground_truth
한옥 등 건축자산의 진흥에 관한 법률 시행령	NNP	LAW_NAME	law_master.law_name:ground_truth
해사안전기본법	NNP	LAW_NAME	law_master.law_name:ground_truth
해사안전기본법 시행규칙	NNP	LAW_NAME	law_master.law_name:ground_truth
해사안전기본법 시행령	NNP	LAW_NAME	law_master.law_name:ground_truth
해양폐기물 및 해양오염퇴적물 관리법	NNP	LAW_NAME	law_master.law_name:ground_truth
해양폐기물 및 해양오염퇴적물 관리법 시행규칙	NNP	LAW_NAME	law_master.law_name:ground_truth
해양폐기물 및 해양오염퇴적물 관리법 시행령	NNP	LAW_NAME	law_master.law_name:ground_truth
혁신의료기기 지원 및 관리 등에 관한 규칙	NNP	LAW_NAME	law_master.law_name:ground_truth
화재예방법	NNP	LAW_NAME	law_master.law_name_short:ground_truth
화재예방법 시행규칙	NNP	LAW_NAME	law_master.law_name_short:ground_truth
화재예방법 시행령	NNP	LAW_NAME	law_master.law_name_short:ground_truth
화재의 예방 및 안전관리에 관한 법률	NNP	LAW_NAME	law_master.law_name:ground_truth
화재의 예방 및 안전관리에 관한 법률 시행규칙	NNP	LAW_NAME	law_master.law_name:ground_truth
화재의 예방 및 안전관리에 관한 법률 시행령	NNP	LAW_NAME	law_master.law_name:ground_truth
화학무기ㆍ생물무기의 금지와 특정화학물질ㆍ생물작용제 등의 제조ㆍ수출입 규제 등에 관한 법률	NNP	LAW_NAME	law_master.law_name:ground_truth
화학무기ㆍ생물무기의 금지와 특정화학물질ㆍ생물작용제 등의 제조ㆍ수출입 규제 등에 관한 법률 시행규칙	NNP	LAW_NAME	law_master.law_name:ground_truth
화학무기ㆍ생물무기의 금지와 특정화학물질ㆍ생물작용제 등의 제조ㆍ수출입 규제 등에 관한 법률 시행령	NNP	LAW_NAME	law_master.law_name:ground_truth
화학물질관리법	NNP	LAW_NAME	law_master.law_name:ground_truth
화학물질관리법 시행규칙	NNP	LAW_NAME	law_master.law_name:ground_truth
화학물질관리법 시행령	NNP	LAW_NAME	law_master.law_name:ground_truth
화학물질등록평가법	NNP	LAW_NAME	law_master.law_name_short:ground_truth
화학물질등록평가법 시행규칙	NNP	LAW_NAME	law_master.law_name_short:ground_truth
화학물질등록평가법 시행령	NNP	LAW_NAME	law_master.law_name_short:ground_truth
화학물질의 등록 및 평가 등에 관한 법률	NNP	LAW_NAME	law_master.law_name:ground_truth
화학물질의 등록 및 평가 등에 관한 법률 시행규칙	NNP	LAW_NAME	law_master.law_name:ground_truth
화학물질의 등록 및 평가 등에 관한 법률 시행령	NNP	LAW_NAME	law_master.law_name:ground_truth
환경기술 및 환경산업 지원법	NNP	LAW_NAME	law_master.law_name:ground_truth
환경기술 및 환경산업 지원법 시행규칙	NNP	LAW_NAME	law_master.law_name:ground_truth
환경기술 및 환경산업 지원법 시행령	NNP	LAW_NAME	law_master.law_name:ground_truth
고시	NNG	TECH_TERM	manual:whitelist
공고	NNG	TECH_TERM	manual:whitelist
규정	NNG	TECH_TERM	manual:whitelist
규칙	NNG	TECH_TERM	manual:whitelist
대통령령	NNG	TECH_TERM	manual:whitelist
법	NNG	TECH_TERM	manual:whitelist
법률	NNG	TECH_TERM	manual:whitelist
별지	NNG	TECH_TERM	manual:whitelist
별표	NNG	TECH_TERM	manual:whitelist
부령	NNG	TECH_TERM	manual:whitelist
시행규칙	NNG	TECH_TERM	manual:whitelist
시행령	NNG	TECH_TERM	manual:whitelist
예규	NNG	TECH_TERM	manual:whitelist
총리령	NNG	TECH_TERM	manual:whitelist
훈령	NNG	TECH_TERM	manual:whitelist
