review_no	seed_proposal_key	source_key	name	semantic_kind_before	semantic_kind_after	semantic_review_decision	merge_candidate_keys	approval_state
1818	607981227714ae5a94d18e622df10eb8dd7104b971c9f7e8ff6d4c45ef58546e	8342	비상용발전기설비	AMBIGUOUS	FACILITY_EQUIPMENT	REJECT	EMPTY	NOT_APPROVED
1819	536ba461d0dab333d8b08e7128585fd7b2fa0317bb47e77ff660922e5cdec4d8	8343	축전지설비	AMBIGUOUS	FACILITY_EQUIPMENT	REJECT	EMPTY	NOT_APPROVED
1820	fbd2f84921169a24a21976d23ef50561213df83a6a4c31c7e9d0c19acd35f8a2	8344	무정전전원설비	AMBIGUOUS	FACILITY_EQUIPMENT	REJECT	EMPTY	NOT_APPROVED
1821	46a9e9281a37bcd6177a4e11d795434514592a521c1f9cec1794635e1424c406	8349	기타설비	AMBIGUOUS	CLASSIFICATION	REJECT	EMPTY	NOT_APPROVED
1822	2434df51e1dcbddff620aaca635236cb36f6d3ac3c91d7711bf6be1337142212	8421	표시설비공사	AMBIGUOUS	PROCESS	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
1823	fd0f4a3c9fbb3a38bb9afefa6c541a906f2cb1e8a7193eb35d7e30061f7684bd	8422	시계설비공사	AMBIGUOUS	PROCESS	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
1824	edfc3d308e7146b9d7cbd3de1061256ddd12dc3defa80da7318626565a7234a7	8423	시보설비공사	AMBIGUOUS	PROCESS	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
1825	a79fe2f1eec13552c38191d85cae41195834190dff465c23b0e72e46c349813c	8424	확성설비공사	AMBIGUOUS	PROCESS	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
1826	5bfca01296d99189a58c9c7ca8d783bc5ec420b019055d0ef0245062bc6c0e55	8425	동시통역설비공사	AMBIGUOUS	PROCESS	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
1827	ce0171deabd8293ae1a0d0a9c0abe36dbd9458423c5b59cbf5115cc7b45c857c	8431	라디오공청설비공사	AMBIGUOUS	PROCESS	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
1828	69ecc18556b0194ad5ec467cbbd8727322627077fca09c6afc32ab89dd06b2c0	8433	유선방송설비공사	AMBIGUOUS	PROCESS	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
1829	3e3c3c0be238fb308dd565312fa8017d4abbc5f75af548a64ed60d0358a8d0fa	8434	위성방송설비공사	AMBIGUOUS	PROCESS	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
1830	41ab77db26ccc76940ac535321ec40f2612d8603b7da6beeff2ef13f24379ca2	8441	방송설비공사	AMBIGUOUS	PROCESS	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
1831	61d9244607a45a80997dc7bf8641dd93c0e50390422387266d3d58012fc961f0	8449	기타방송설비공사	AMBIGUOUS	CLASSIFICATION	REJECT	EMPTY	NOT_APPROVED
1832	aead8c46cbaf20eae44ad7442e6e0c23843026dbb7bba69dc9709e6c2af15706	8451	유선통신망설비공사	AMBIGUOUS	PROCESS	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
1833	0429367f4c1cdc5c4dcf9ceaecbea410c39e06945c761317950f922737f672bf	8452	무선통신설비공사	AMBIGUOUS	PROCESS	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
1834	47b8aa481e804967d85ae0b190fcf7ca79aec348547f920053f23dce611bcd85	8459	기타통신설비공사	AMBIGUOUS	CLASSIFICATION	REJECT	EMPTY	NOT_APPROVED
1835	e5d3cf1d76c51d9cfb70244aaf0bb3b0d72074782f25c2632b6312b4403fa3a7	8461	도시철도자동요금수납설비공사	AMBIGUOUS	PROCESS	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
1836	2113ada52e00e045b18c1664dfd49f591e9f5b040800537fceac0f5c4fd78d59	8462	건물자동화통신설비공사	AMBIGUOUS	PROCESS	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
1837	f563136b48700ca442e4ada4a87ddb82455f342f15940c5b95c3ce7528fd3a83	8463	원격검침설비공사	AMBIGUOUS	PROCESS	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
1838	7f83e3e3d09b9193adb4d2c0bb2d076d20be2cdf9cfbc2b057c43b4dd0f3900d	8512	자동화재속보설비공사	AMBIGUOUS	PROCESS	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
1839	9ebb1595981835976a0d0b3b29eac25a6839624d52dd7bb3796a0c2c7ed0913a	8513	자동화재경보기설비공사	AMBIGUOUS	PROCESS	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
1840	ff8ce5b757eac07ab5b004bccb5f14781a079dda59295a40783aef09211e892c	8514	누전경보기설비공사	AMBIGUOUS	PROCESS	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
1841	52a7e7c9836d7b7b4a3725dbcde56d39f2e95170faf3014752fcbbfc54803a12	8515	비상경보설비및비상방송설비공사	AMBIGUOUS	PROCESS	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
1842	3748d6e2830b08bf89f60a23ac66a012785ca0e948cebdcc0d47e1889bd36269	8516	유도등및유도표지설비공사	AMBIGUOUS	PROCESS	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
1843	e393bce401a07a5cf1e156ead9f480bf4d3a7511a07e43edf67117f0402c9dd6	8517	무선통신보조설비공사	AMBIGUOUS	PROCESS	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
1844	6e60d30f13b6d00b3a0954119888ccc5a593b7a44ef98bb26882994686340fc3	8518	소방전기설비개별기기설치공사	AMBIGUOUS	TASK	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
1845	94d66d12d65537f792d4efaa59f5fdd1ad47762ae5e98e373dd55b6556ced725	8519	기타소방전기설비및보조설비설치공사	AMBIGUOUS	CLASSIFICATION	REJECT	EMPTY	NOT_APPROVED
1846	146e8f9ad366a2c5bb1a98351e2a971fa8fadc6347523cc75353c50eafbd8826	8521	감시카메라설비공사	AMBIGUOUS	PROCESS	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
1847	84ac4a84def64fa4904298702100b3caf719fa04601506ff3ad646ddf1d50c5d	8522	방범설비공사	AMBIGUOUS	PROCESS	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
1848	f3f213ae8d8705854fcc23424e6eed714bc7c7511b8f9386cf0b1616ff57eb43	8523	입퇴실관리설비공사	AMBIGUOUS	PROCESS	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
1849	952b0c2e3ca2af5441c096b8f178546f86193f1ff8b924c425e726868d184d67	8531	피뢰설비공사	AMBIGUOUS	PROCESS	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
1850	c16516ac8f8ddcf8329082135b7a39c7e28340b1c0e0f112bdfd162abd40da5b	8532	접지설비공사	AMBIGUOUS	PROCESS	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
1851	b31177cd3c3908af48cffd5f922d8c35fb32ffdc9086f40ab074f78c3c3c943a	8541	방범전기설비공사	AMBIGUOUS	PROCESS	MERGE_CANDIDATE	96527325df7971e7f4c1d22c14a05d134d66fe99b39dcd22c452bd101e80424b	NOT_APPROVED
1852	94f36f1e8d217d764ad735ed213d001337652dc89fa957acdd431a80d006ebca	8551	항공장해등전기설비공사	AMBIGUOUS	PROCESS	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
1853	64ea8199cb237d8c06b0f66ef66bee837284303f51def225f0a5d99ec00d7372	8612	조명제어설비공사	AMBIGUOUS	PROCESS	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
1854	7d5fdbcdcb51d03ac7cc2a08c5e83707db1967fcd431a4f798a263d5737cfd3f	8613	전력제어설비공사	AMBIGUOUS	PROCESS	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
1855	f3f04c7c57eb5bc29db8cb7f521508bf84701c683b2d87358c15a6b5a6283262	8614	승강기제어설비공사	AMBIGUOUS	PROCESS	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
1856	3cf699d45fe0e72eab44b99c9802d3f0dd6d392a7669d4b19b2be983db66a4d5	8615	화재감시제어설비공사	AMBIGUOUS	PROCESS	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
1857	4ba99832cf19c6f48ec71da802ba051696e0137ff36928d8d1a725b5fd0372d3	8616	중앙감시제어설비공사	AMBIGUOUS	PROCESS	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
1858	fef860fb3f0529e3cf42dbb14839fb9aa9e42aeda2b967080af34ef9c3ed4df2	8617	건축물통합감시설비공사	AMBIGUOUS	PROCESS	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
1859	d98bc87d0067b68602c8c3d796e213d7c6d13545c90cccd4711be10496cebc33	8619	기타제어설비공사	AMBIGUOUS	CLASSIFICATION	REJECT	EMPTY	NOT_APPROVED
1860	2b671225546f7c952cbadc46e7d45ab70f7cb1cb7c38e8170dc3b8be143f07c2	8621	건축물전기설비공사 - - 대․중․소 분류대․중․소 분류	AMBIGUOUS	PROCESS	MERGE_CANDIDATE	88c0dada461143da9fec7a2d6d7847c8d729b73c49e551a8b4a4b12688bf9e4d	NOT_APPROVED
1861	c7039df63581d055d2f1df928d10f97e8fd099633f2eb44ea2f8f038739ab45f	8622	고층빌딩전기설비공사	AMBIGUOUS	PROCESS	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
1862	350408a38cfc6742ef72b4dbcb2e6da5d10e34055a0ac1898aa3330872bc1225	8631	기타전기설비공사	AMBIGUOUS	PROCESS	MERGE_CANDIDATE	6657f500b9d1bfe59b90e693c9d3fabc9d494f04b2f72d9ec0ff1560bc83fc17 | f5b741c5432767b697db7c6b3ed10a4f5da683bad0a3f3cd5934dad29d2e2cb3	NOT_APPROVED
1863	af2d2d01039cab943c9da7bef5320cf9711399ba338771595234a0592b9021ea	8632	철도전기설비공사	AMBIGUOUS	PROCESS	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
1864	6ac224b60377b346a2628fb60e535cb46168c0de942ba339e99289d2592670fe	8641	안전관련전기설비공사	AMBIGUOUS	PROCESS	MERGE_CANDIDATE	2be093b6b695a920b45aac3c2b1c265a3b6cc36cd5900805256cf1213d30778b	NOT_APPROVED
1865	125cc86e2ea06346ed451fe939bafb8a995fb4bcc987a5514be27958a4cfe4bc	9119	기타공사	AMBIGUOUS	CLASSIFICATION	REJECT	EMPTY	NOT_APPROVED
1866	3ffb09b756a48bfca5ad250bdb2c630c873421d02f51c37f41847a7357af8615	9121	기계설비시험 시운전공사	AMBIGUOUS	PROCESS	MERGE_CANDIDATE	63506a7a577baed3c7ee7e0e1e9945e209308bed1d4fcd9b7c50f22bb2d8db7e	NOT_APPROVED
1867	6903bb8ee81e1882f754ff69addce71445721e8d4e713dfc58ee0d6693d5e5bb	9132	발전설비시운전공사	AMBIGUOUS	PROCESS	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
1868	9a2ede67e9cc4ae77c13dd7a23fb4c74a31b484466e7ae6a8683a481a29405f0	9133	설비별 시스템별시운전공사	AMBIGUOUS	PROCESS	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
1869	9f1fd176c7b6d8c4bc5e5ea6d23575c9f285d2f8c56eb13bf0b04ccb3c5c3c3d	9141	전기 통신설비T&C(TestandCommissioning)공사	AMBIGUOUS	PROCESS	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
1870	de2c434cda17a8228b8d3168240323e9ded41024380c08e55f6bcebf2570143c	9142	전기 통신설비공통시험 시운전공사	AMBIGUOUS	PROCESS	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
1871	6fe2faa9482c6c37980d2650e57a861e73f34e774195a30c81d5e0a8ba2db499	9143	전기설비시험 시운전공사	AMBIGUOUS	PROCESS	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
1872	8eb87db8aa3ad5e49ddc121b5c71fbe03653070ad3d56e3f186485cb653092f6	9144	통신설비시험 시운전공사	AMBIGUOUS	PROCESS	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
