review_no	seed_proposal_key	source_key	name	semantic_kind_before	semantic_kind_after	semantic_review_decision	merge_candidate_keys	approval_state
1425	cb2045be48f962e6084a3a0fbff6ed9141317f0321c06c0bb77da5e1a2ae4ca7	4821	창틀	AMBIGUOUS	MATERIAL_COMPONENT	REJECT	EMPTY	NOT_APPROVED
1426	9352a33561abf4f0b82fc89dfb44d519f02eeb211741dbb4fe12c3eb3680f451	4823	창문 - - 대․중․소 분류대․중․소 분류	AMBIGUOUS	FACILITY_EQUIPMENT	REJECT	EMPTY	NOT_APPROVED
1427	9b44bc32cf578c84e040db2bfc415b878c5d4477de34843ade7a38d98e150822	4825	특수창문	AMBIGUOUS	FACILITY_EQUIPMENT	REJECT	EMPTY	NOT_APPROVED
1428	12fe82ad5290a6ae12f02fc87b5a57b83457f9f6e04b7c8990bff609a5e5fa62	4831	철재셔터	AMBIGUOUS	FACILITY_EQUIPMENT	REJECT	EMPTY	NOT_APPROVED
1429	f1568e2d8140659b646cac51edfdd55fa1a1d909d87499a98d5309d2f12f8297	4841	경첩 힌지	AMBIGUOUS	MATERIAL_COMPONENT	REJECT	EMPTY	NOT_APPROVED
1430	557227e65ea233d923e6c2fb7c698cbec841c299f593b2d72def37935656d680	4842	자물쇠	AMBIGUOUS	MATERIAL_COMPONENT	REJECT	EMPTY	NOT_APPROVED
1431	341ac950c068def0dd36d995f2d306d710b7832709558a8baf1e2dec7b04c3b6	4843	개폐조절기	AMBIGUOUS	MATERIAL_COMPONENT	REJECT	EMPTY	NOT_APPROVED
1432	92a32aea6694e85e35e80958224b4286f1ab393627c036a4324a2772817ac4e5	4844	손잡이	AMBIGUOUS	MATERIAL_COMPONENT	REJECT	EMPTY	NOT_APPROVED
1433	9251bc906835676a933fbb4bb05b411bb0ea46141510e059443726e7e32c3548	4848	특수창호철물	AMBIGUOUS	MATERIAL_COMPONENT	REJECT	EMPTY	NOT_APPROVED
1434	d48952ebc942f86c3a213e55d2b797f0e418255b3cab3391b028ac136a987895	4861	판유리(플로팅유리)	AMBIGUOUS	MATERIAL_COMPONENT	REJECT	EMPTY	NOT_APPROVED
1435	eed966ef84d23efc7cf6c8b5530591048cdb099845f1e69b12a88d0e27af4de5	4862	복층유리	AMBIGUOUS	MATERIAL_COMPONENT	REJECT	EMPTY	NOT_APPROVED
1436	97cf15649d59366d72cc869ae4813a5300d868cadcdb24b3105781775d124d79	4865	특수유리	AMBIGUOUS	MATERIAL_COMPONENT	REJECT	EMPTY	NOT_APPROVED
1437	d670966a92d8e5640f1295920312d34f7e4165c1ac138b39aff70b01b88ed781	4871	절단및가공	AMBIGUOUS	TASK	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
1438	fa746930d630decc856d46a17692f1dbc2f2cf2a93bb6db5f64346feb34e403b	4872	가스켓	AMBIGUOUS	MATERIAL_COMPONENT	REJECT	EMPTY	NOT_APPROVED
1439	80bd41e3946eea832659981ada0f97303a2e68ff8ae584324312fa9094d5b49b	4873	유리구조고정철물	AMBIGUOUS	MATERIAL_COMPONENT	REJECT	EMPTY	NOT_APPROVED
1440	16a42921ae3921b5eb7a3b1365e73185a7be62a0a005d25c178bef499f054a28	4878	보양및청소	AMBIGUOUS	TASK	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
1441	1a3d93d4723c01073fb05b0de1dfe256962f5698aa254eec5b3bdbacc9cf3c3b	4881	창호공사코킹 실링	AMBIGUOUS	TASK	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
1442	a52566adcd87bbb0972b01828d92ea1c31aa59daebf8eaccef67084d066fce60	4882	유리공사코킹 실링	AMBIGUOUS	TASK	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
1443	fd9ee42ba87f2a3ca66e9ab4493e707984c969c935f058fa29c239fec93452dd	4883	석재공사코킹 실링	AMBIGUOUS	TASK	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
1444	d6940ef5ddef3733882983f7576ca4cebeee995f3d8416bf4b6f3955e5a0be13	4884	타일공사코킹 실링	AMBIGUOUS	TASK	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
1445	4bc5661b51069f9df0e27f0a2c6e2b6d19011c67051944d3bb9ecdb5390dfdb2	4888	코킹부속공사	AMBIGUOUS	PROCESS	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
1446	39ee27b8fa653063064cef93ce74848465f951be7cc19eb3c36738bcd11a7960	5112	단열모르터	AMBIGUOUS	MATERIAL_COMPONENT	REJECT	EMPTY	NOT_APPROVED
1447	11f565cac73b2bb8bdc351de765fbde5a48462b825acf9c00e30035dda805c9c	5113	내화모르터	AMBIGUOUS	MATERIAL_COMPONENT	REJECT	EMPTY	NOT_APPROVED
1448	f8a25b0968b14e4cd328a4d6b856f02c3d02bd4687a1ce44d0e4eb36d62ac284	5114	내화학성모르터	AMBIGUOUS	MATERIAL_COMPONENT	REJECT	EMPTY	NOT_APPROVED
1449	f4f47ffc09bdece265324c36fa081d712e4d64216648a1d0a8192e98af6b0bdf	5115	프리믹스드모르터	AMBIGUOUS	MATERIAL_COMPONENT	REJECT	EMPTY	NOT_APPROVED
1450	fb4b26ba3f30b2917a770d8c2793cf72be865bfa17dde9c54120ef1904e0fff3	5118	특수시멘트모르터	AMBIGUOUS	MATERIAL_COMPONENT	REJECT	EMPTY	NOT_APPROVED
1451	32a8328ce8d6324a488eb04776fc7ae9d27128f9cc4bb93dc7862192dd4eb160	5121	셀프레벨링모르터	AMBIGUOUS	MATERIAL_COMPONENT	REJECT	EMPTY	NOT_APPROVED
1452	79ca80171a059ba596fc80a4ef0216d3b95e3221a935f28abdb822ae73fea1f7	5122	에폭시모르터	AMBIGUOUS	MATERIAL_COMPONENT	REJECT	EMPTY	NOT_APPROVED
1453	7880788e6fc262a542e7aa710b7a293720ee8e8109042ac83284d86b7f995344	5131	회반죽미장	AMBIGUOUS	TASK	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
1454	11fd74fbb4cc2f97a0e6995cdafcda4fac5c68e7a3f53859c77ca372928d0efe	5132	회사미장	AMBIGUOUS	TASK	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
1455	af64442f8f876c02d19ff3743289d5e1d14ac42a63fcd60d1c58e7a85f90ac66	5133	돌로마이트플라스터	AMBIGUOUS	MATERIAL_COMPONENT	REJECT	EMPTY	NOT_APPROVED
1456	3dd313ffceafab6a8d53957e6ce2b635adee4ee6652362f5c03decb29dfd4b0d	5134	순석고플라스터	AMBIGUOUS	MATERIAL_COMPONENT	REJECT	EMPTY	NOT_APPROVED
1457	8ca625c1d2526a90ee14eb779b612c638c268c4370f55f305af05f3cd14026eb	5135	배합석고플라스터	AMBIGUOUS	MATERIAL_COMPONENT	REJECT	EMPTY	NOT_APPROVED
1458	12a42a4d48097a4ec2364ea247abdb00e91b43ad014efcf10a88e1473ee4804d	5136	무수석고플라스터	AMBIGUOUS	MATERIAL_COMPONENT	REJECT	EMPTY	NOT_APPROVED
1459	7ae80743eba481f26c5cd37b53e608fb5147f2cf8ff3df2a04d97d8391d9bee5	5141	바닥인조석바름및갈기	AMBIGUOUS	TASK	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
1460	513cc2896435fca79190a619c12ec1fd31858b303a4f67fb004aa6da3995a2cf	5142	벽인조석바름및갈기	AMBIGUOUS	TASK	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
1461	df984a0b81d085013ec9d37d7a8ee1eb2c57cf6e56807680740da3bb66ca7e4e	5144	계단인조석바름및갈기	AMBIGUOUS	TASK	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
1462	178f7444f810f32021d6d4a12094ab9cff025c0718ac2c59bcb977277545f879	5146	걸레받이인조석바름및갈기	AMBIGUOUS	TASK	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
1463	9b85f90f6faa6f925796082d4d70d94d240b5c34fb613999ea264619da054d99	5151	온돌방음층	AMBIGUOUS	MATERIAL_COMPONENT	REJECT	EMPTY	NOT_APPROVED
1464	5a38180c5f521a1b0f8edc021fe1e75eb593894e28ee941b5f5bfd285b977a4c	5152	온돌보온층	AMBIGUOUS	MATERIAL_COMPONENT	REJECT	EMPTY	NOT_APPROVED
1465	0349a9941f3ee115863432246f3b5280ef40ac66d9b11794a84659c9839cd3f6	5153	온돌단열층	AMBIGUOUS	MATERIAL_COMPONENT	REJECT	EMPTY	NOT_APPROVED
1466	c4a63372d6c73a40b1a08fbf418c44824c8b2f4e50ea0a23668f88aad0cadbcd	5154	미장보강	AMBIGUOUS	TASK	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
1467	b73911cf065ae34e3990f513fce2ffe5b179140295a94ff886923d52b92baebe	5155	온돌바닥미장	AMBIGUOUS	TASK	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
1468	bc647b758d883da854e888b57aa4a07ca2fe994a708712f150a6fa45db752002	5156	바닥판넬히팅시스템	AMBIGUOUS	FACILITY_EQUIPMENT	REJECT	EMPTY	NOT_APPROVED
1469	bbe7850b308ef56c358d458e68adc407b39bd63b16687f1f70effd094864e604	5161	흙벽미장	AMBIGUOUS	TASK	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
1470	662c74980624e3020325d5ed063b9df09e316903434ae715c8cc7c6cba9aab1d	5162	골재나타내기미장	AMBIGUOUS	TASK	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
1471	e2badd7b15dab36d6d1cb7f0ac3138ea4377a4223a1d0209bb8ed7096a93bee6	5163	그래뉼뿜칠미장	AMBIGUOUS	TASK	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
1472	64da520b4b4743e12861884853fe0328fa2f51c094f2fff8fff956fe786849aa	5164	시멘트페이스트바름	AMBIGUOUS	TASK	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
1473	5bdefd732a2f07814d2ece665fe2dc143aae4c8338c9a23091a21b195820a708	5165	하드너바르기	AMBIGUOUS	TASK	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
1474	dba453be189a454216cd4560bfd7fc9ac0a5d6f5622831ea34708530321be109	5181	미장면마감	AMBIGUOUS	TASK	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
1475	105bbbae2840c875cbb97c960132c23dd156ffadc31dec6806864d14b547920a	5182	미장준비공사	AMBIGUOUS	PROCESS	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
1476	13a0ac8a917ccb6f595215c4f8db955a70a2b79a3cdf449ec9a81a0d297e72a5	5183	미장바탕충전	AMBIGUOUS	TASK	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
1477	940a2cef0f46942a7bfadd11481238f09720ec4b4771615907ba6c92d711e567	5212	대리석깔기	AMBIGUOUS	TASK	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
1478	bcd8612107731d0025a5bd84ea010f9bcb2b646e1428f21ab7188545dced74d2	5213	사암깔기	AMBIGUOUS	TASK	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
1479	baab54600a7518d35ca8e1a4907b77b6734a38ffb8b786496eb18015bc189b49	5214	천연슬레이트(점판암)깔기	AMBIGUOUS	TASK	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
1480	822afa5911639f71261f95ecb6d34ff131ddc3b3f9114a18c9b52760fcea51bf	5215	인조석깔기	AMBIGUOUS	TASK	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
1481	c62687cb97cfee9fc129b891e0c59a79a875d57916bfcde1d3a84dab2793eda7	5216	테라조타일깔기	AMBIGUOUS	TASK	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
1482	053f7ec2b5ea1fc3930329ee18f5147358b3488ca9c98be9bc45f7eac6f9289b	5221	화강석내벽붙이기	AMBIGUOUS	TASK	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
1483	20228865403cf37d4e1167afa3bfc1fb3d5479181360e32bfa2320cae646e4be	5222	대리석내벽붙이기	AMBIGUOUS	TASK	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
1484	5f690ce4679d613d6e8e2e4b4959f18244703756676fe2557f355b57c9404018	5223	사암내벽붙이기	AMBIGUOUS	TASK	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
1485	c5a96c76faf1ac9f68e49075260e9bb18725645f4c9c35072ae27ee0bde99688	5224	천연슬래이트(점판암)내벽붙이기	AMBIGUOUS	TASK	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
1486	ae9e03eeadd346935c45c545035b674423674f1ecd1192be94cc6b5ad5b0ef3c	5225	인조석내벽붙이기	AMBIGUOUS	TASK	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
1487	893590cef70ae39c5c46b2f642a79307a052253ebbe6a3d7f060c9e8c5f731d2	5226	테라조내벽붙이기	AMBIGUOUS	TASK	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
1488	cf0f40cbdac0171772d94e7267be8870ac0359c26fd379a9c35c5007579c8a45	5231	화강석외벽붙이기	AMBIGUOUS	TASK	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
1489	0a08b44aff2f3d4b75818fde96abd927f4592ea1295c7e879a0603da8e777f06	5232	대리석외벽붙이기	AMBIGUOUS	TASK	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
1490	739a946e884ff8901046f6c690568bd17ca17777043740548fb92a8e60df86b3	5233	사암외벽붙이기	AMBIGUOUS	TASK	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
1491	e452c13c9ef2b173dabbb62c3cce6ed7e296573f18465ecd34812dc05a618867	5234	천연슬래이트외벽붙이기	AMBIGUOUS	TASK	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
