review_no	seed_proposal_key	source_key	name	source_path	root_name	root_source_key	parent_name	parent_source_key	parent_semantic_kind	parent_review_decision	parent_leaf_family_policy	sibling_count	sibling_names	reviewed_sibling_count	reviewed_sibling_refs	same_name_cicw_count	same_name_cicw_paths	same_name_other_source_count	same_name_other_source_refs	lexical_cues	gpt_semantic_kind	gpt_review_decision	merge_candidate_keys	gpt_reason
939	a748f0185b0ca6249ac5185929dc3499bbdc24da641e96784957dce4c8a56128	2133	발파암터파기	토공사 > 터파기 > 발파암터파기	토공사	21	터파기	213	PROCESS	KEEP_AS_DISTINCT	INSUFFICIENT_EVIDENCE	3	토사터파기 | 리핑암터파기 | 인위적경화물질터파기	0		1	토공사 > 터파기 > 발파암터파기	0		NONE	PENDING	PENDING	EMPTY	EMPTY
940	6d7074b46d6aa075b5736e3bd7d0d15b63d7e46e3d4e0a18496fe63df42f0353	2134	인위적경화물질터파기	토공사 > 터파기 > 인위적경화물질터파기	토공사	21	터파기	213	PROCESS	KEEP_AS_DISTINCT	INSUFFICIENT_EVIDENCE	3	토사터파기 | 리핑암터파기 | 발파암터파기	0		1	토공사 > 터파기 > 인위적경화물질터파기	0		NONE	PENDING	PENDING	EMPTY	EMPTY
941	d10298eab52fb9e859bf94e89350c0fa0bd4eda63478bbd2c6db8976b6cd8821	2141	토사트렌치터파기	토공사 > 트랜치터파기 > 토사트렌치터파기	토공사	21	트랜치터파기	214	PROCESS	KEEP_AS_DISTINCT	INSUFFICIENT_EVIDENCE	3	리핑암트렌치터파기 | 발파암트렌치터파기 | 경화물질트렌치터파기	0		1	토공사 > 트랜치터파기 > 토사트렌치터파기	0		NONE	PENDING	PENDING	EMPTY	EMPTY
942	fdf781ae007655e835e2d0b70bb7a028a741145863ef2216db6781773c3ab996	2142	리핑암트렌치터파기	토공사 > 트랜치터파기 > 리핑암트렌치터파기	토공사	21	트랜치터파기	214	PROCESS	KEEP_AS_DISTINCT	INSUFFICIENT_EVIDENCE	3	토사트렌치터파기 | 발파암트렌치터파기 | 경화물질트렌치터파기	0		1	토공사 > 트랜치터파기 > 리핑암트렌치터파기	0		NONE	PENDING	PENDING	EMPTY	EMPTY
943	969c6a6e4c5f7c4b0fe7da3ff84b6db1847e1ea22c01f4a24591c147ef238d15	2143	발파암트렌치터파기	토공사 > 트랜치터파기 > 발파암트렌치터파기	토공사	21	트랜치터파기	214	PROCESS	KEEP_AS_DISTINCT	INSUFFICIENT_EVIDENCE	3	토사트렌치터파기 | 리핑암트렌치터파기 | 경화물질트렌치터파기	0		1	토공사 > 트랜치터파기 > 발파암트렌치터파기	0		NONE	PENDING	PENDING	EMPTY	EMPTY
944	decae5adb882da1b34d05d78f37f1281aedb630e0bb834d2b05b1bafb5ff5ae5	2144	경화물질트렌치터파기	토공사 > 트랜치터파기 > 경화물질트렌치터파기	토공사	21	트랜치터파기	214	PROCESS	KEEP_AS_DISTINCT	INSUFFICIENT_EVIDENCE	3	토사트렌치터파기 | 리핑암트렌치터파기 | 발파암트렌치터파기	0		1	토공사 > 트랜치터파기 > 경화물질트렌치터파기	0		NONE	PENDING	PENDING	EMPTY	EMPTY
945	8d4435a626d0b09dc339580b871c1ff13a81b654517778f94eee0a2bb43d02a5	2151	토사흙쌓기	토공사 > 흙쌓기(성토) > 토사흙쌓기	토공사	21	흙쌓기(성토)	215	PROCESS	KEEP_AS_DISTINCT	INSUFFICIENT_EVIDENCE	4	혼합골재쌓기 | 사석쌓기 | 버럭쌓기 | 기타흙쌓기	0		1	토공사 > 흙쌓기(성토) > 토사흙쌓기	0		NONE	PENDING	PENDING	EMPTY	EMPTY
946	68989a1d1ccd397877c51b75d5c4972a56fedf28583fa5bbcfa98bb6bd95e98e	2152	혼합골재쌓기	토공사 > 흙쌓기(성토) > 혼합골재쌓기	토공사	21	흙쌓기(성토)	215	PROCESS	KEEP_AS_DISTINCT	INSUFFICIENT_EVIDENCE	4	토사흙쌓기 | 사석쌓기 | 버럭쌓기 | 기타흙쌓기	0		1	토공사 > 흙쌓기(성토) > 혼합골재쌓기	0		NONE	PENDING	PENDING	EMPTY	EMPTY
947	4377119ad02b6a30649c5a8bb646a35c0ee61ea831e3ea1ef59beff08c814e06	2153	사석쌓기	토공사 > 흙쌓기(성토) > 사석쌓기	토공사	21	흙쌓기(성토)	215	PROCESS	KEEP_AS_DISTINCT	INSUFFICIENT_EVIDENCE	4	토사흙쌓기 | 혼합골재쌓기 | 버럭쌓기 | 기타흙쌓기	0		1	토공사 > 흙쌓기(성토) > 사석쌓기	0		NONE	PENDING	PENDING	EMPTY	EMPTY
948	f078d8966fe1e5f1136feb542f55b988c231f8e8b9567aa20fa4a597d4907fe1	2154	버럭쌓기	토공사 > 흙쌓기(성토) > 버럭쌓기	토공사	21	흙쌓기(성토)	215	PROCESS	KEEP_AS_DISTINCT	INSUFFICIENT_EVIDENCE	4	토사흙쌓기 | 혼합골재쌓기 | 사석쌓기 | 기타흙쌓기	0		1	토공사 > 흙쌓기(성토) > 버럭쌓기	0		NONE	PENDING	PENDING	EMPTY	EMPTY
949	37972570c8ae90a053cd9fc85f1a4eb85ae2367292533df4b04a7e38259faa8f	2159	기타흙쌓기	토공사 > 흙쌓기(성토) > 기타흙쌓기	토공사	21	흙쌓기(성토)	215	PROCESS	KEEP_AS_DISTINCT	INSUFFICIENT_EVIDENCE	4	토사흙쌓기 | 혼합골재쌓기 | 사석쌓기 | 버럭쌓기	0		1	토공사 > 흙쌓기(성토) > 기타흙쌓기	0		NONE	PENDING	PENDING	EMPTY	EMPTY
950	8595adac765a4d658bc20b98e699431972a350354b838d808f42e0387d80bf39	2161	토사되메우기	토공사 > 되메우기 > 토사되메우기	토공사	21	되메우기	216	PROCESS	KEEP_AS_DISTINCT	INSUFFICIENT_EVIDENCE	3	혼합골재되메우기 | 사석되메우기 | 버럭되메우기	0		1	토공사 > 되메우기 > 토사되메우기	0		NONE	PENDING	PENDING	EMPTY	EMPTY
951	b31a0e62f5bad1ef35858266d22ee67bcf03472e4f8af972b1d51cd19a44f8c9	2162	혼합골재되메우기	토공사 > 되메우기 > 혼합골재되메우기	토공사	21	되메우기	216	PROCESS	KEEP_AS_DISTINCT	INSUFFICIENT_EVIDENCE	3	토사되메우기 | 사석되메우기 | 버럭되메우기	0		1	토공사 > 되메우기 > 혼합골재되메우기	0		NONE	PENDING	PENDING	EMPTY	EMPTY
952	8aacd60f7d5f19def91fccd524bf252af4a847dd0437fc2ff8c8472b5f420899	2163	사석되메우기	토공사 > 되메우기 > 사석되메우기	토공사	21	되메우기	216	PROCESS	KEEP_AS_DISTINCT	INSUFFICIENT_EVIDENCE	3	토사되메우기 | 혼합골재되메우기 | 버럭되메우기	0		1	토공사 > 되메우기 > 사석되메우기	0		NONE	PENDING	PENDING	EMPTY	EMPTY
953	a8bf34f58f00d4f9a6ff7ee3f44a6be07181418952cd447548a162ba78b88d6f	2164	버럭되메우기	토공사 > 되메우기 > 버럭되메우기	토공사	21	되메우기	216	PROCESS	KEEP_AS_DISTINCT	INSUFFICIENT_EVIDENCE	3	토사되메우기 | 혼합골재되메우기 | 사석되메우기	0		1	토공사 > 되메우기 > 버럭되메우기	0		NONE	PENDING	PENDING	EMPTY	EMPTY
954	a1870d5204a8e5f8213a16a66f8898bc98e7942aa19f6fe03edcac605b817070	2171	토사생산 처리장	토공사 > 토사처리및운반 > 토사생산 처리장	토공사	21	토사처리및운반	217	PROCESS	KEEP_AS_DISTINCT	INSUFFICIENT_EVIDENCE	3	성토재생산및선별 | 흙깍기․잔토처리 | 흙쌓기운반	0		1	토공사 > 토사처리및운반 > 토사생산 처리장	0		NONE	PENDING	PENDING	EMPTY	EMPTY
955	0b98987bc10b8b0f79357c415d5bc9c3d9c166f7d6bfe9f0910c2a798817d8d6	2172	성토재생산및선별	토공사 > 토사처리및운반 > 성토재생산및선별	토공사	21	토사처리및운반	217	PROCESS	KEEP_AS_DISTINCT	INSUFFICIENT_EVIDENCE	3	토사생산 처리장 | 흙깍기․잔토처리 | 흙쌓기운반	0		1	토공사 > 토사처리및운반 > 성토재생산및선별	0		NONE	PENDING	PENDING	EMPTY	EMPTY
956	caaec64f99416f550b06ee0e7213aa62be0625f99c466fb6cfc75bfaea8afaee	2173	흙깍기․잔토처리	토공사 > 토사처리및운반 > 흙깍기․잔토처리	토공사	21	토사처리및운반	217	PROCESS	KEEP_AS_DISTINCT	INSUFFICIENT_EVIDENCE	3	토사생산 처리장 | 성토재생산및선별 | 흙쌓기운반	0		1	토공사 > 토사처리및운반 > 흙깍기․잔토처리	0		NONE	PENDING	PENDING	EMPTY	EMPTY
957	6eaf2c1185aa169cb3049b7f2698a6a0fd36bab97a8261bd65aac54b08301603	2174	흙쌓기운반	토공사 > 토사처리및운반 > 흙쌓기운반	토공사	21	토사처리및운반	217	PROCESS	KEEP_AS_DISTINCT	INSUFFICIENT_EVIDENCE	3	토사생산 처리장 | 성토재생산및선별 | 흙깍기․잔토처리	0		1	토공사 > 토사처리및운반 > 흙쌓기운반	0		NONE	PENDING	PENDING	EMPTY	EMPTY
958	7ac4f5a419587bfeb0db5e8709d257856bf92195cda2bad861baebc6a2b732c2	2185	비탈면보호	토공사 > 사면보호 > 비탈면보호	토공사	21	사면보호	218	PROCESS	KEEP_AS_DISTINCT	INSUFFICIENT_EVIDENCE	1	암사면보호	0		1	토공사 > 사면보호 > 비탈면보호	0		NONE	PENDING	PENDING	EMPTY	EMPTY
959	ec2dfbe89157f2c962fdc7e1334f6575522d9fe4003e9c21c431f5996e2a0898	2186	암사면보호	토공사 > 사면보호 > 암사면보호	토공사	21	사면보호	218	PROCESS	KEEP_AS_DISTINCT	INSUFFICIENT_EVIDENCE	1	비탈면보호	0		1	토공사 > 사면보호 > 암사면보호	0		NONE	PENDING	PENDING	EMPTY	EMPTY
960	019e6c31c98d527f31301b8c306fab5c1703af737202c186b8d8cc0ca6d84518	2212	강제치환	지반개량및지반보강공사 > 치환 > 강제치환	지반개량및지반보강공사	22	치환	221	PROCESS	KEEP_AS_DISTINCT	INSUFFICIENT_EVIDENCE	1	굴착치환	1	2211:굴착치환:TASK:KEEP_AS_DISTINCT	1	지반개량및지반보강공사 > 치환 > 강제치환	0		NONE	PENDING	PENDING	EMPTY	EMPTY
961	ed303ea80bfc6adeed93b59e880983057fda12c56072b641c2eef3c9410f568b	2221	재하공법	지반개량및지반보강공사 > 표층처리 > 재하공법	지반개량및지반보강공사	22	표층처리	222	PROCESS	KEEP_AS_DISTINCT	NOT_ASSESSED	5	압성토공법 | 표층배수공법 | 샌드매트공법 | 부설재공법(PP PE매트) | 화학처리공법	0		1	지반개량및지반보강공사 > 표층처리 > 재하공법	0		CONTAINS_공법	PENDING	PENDING	EMPTY	EMPTY
962	00413a1b0edb4385f109e4530c83f29b7cb6dce5ebf610a3934c8c42543c007a	2222	압성토공법	지반개량및지반보강공사 > 표층처리 > 압성토공법	지반개량및지반보강공사	22	표층처리	222	PROCESS	KEEP_AS_DISTINCT	NOT_ASSESSED	5	재하공법 | 표층배수공법 | 샌드매트공법 | 부설재공법(PP PE매트) | 화학처리공법	0		1	지반개량및지반보강공사 > 표층처리 > 압성토공법	0		CONTAINS_공법	PENDING	PENDING	EMPTY	EMPTY
963	510b8551fcb95077d1332e57204d7d31615066bc4e49ee95183bc2aff968f01f	2223	표층배수공법	지반개량및지반보강공사 > 표층처리 > 표층배수공법	지반개량및지반보강공사	22	표층처리	222	PROCESS	KEEP_AS_DISTINCT	NOT_ASSESSED	5	재하공법 | 압성토공법 | 샌드매트공법 | 부설재공법(PP PE매트) | 화학처리공법	0		1	지반개량및지반보강공사 > 표층처리 > 표층배수공법	0		CONTAINS_공법	PENDING	PENDING	EMPTY	EMPTY
964	795c08a6158f9458e1f5c8e1a9e1e18aee0f375c9d5fdc390b50601687d6e067	2224	샌드매트공법	지반개량및지반보강공사 > 표층처리 > 샌드매트공법	지반개량및지반보강공사	22	표층처리	222	PROCESS	KEEP_AS_DISTINCT	NOT_ASSESSED	5	재하공법 | 압성토공법 | 표층배수공법 | 부설재공법(PP PE매트) | 화학처리공법	0		1	지반개량및지반보강공사 > 표층처리 > 샌드매트공법	0		CONTAINS_공법	PENDING	PENDING	EMPTY	EMPTY
965	fafc71db2ba8272a901ab2bc58f1ec665ba9804455066c5d03e108e92705b25b	2225	부설재공법(PP PE매트)	지반개량및지반보강공사 > 표층처리 > 부설재공법(PP PE매트)	지반개량및지반보강공사	22	표층처리	222	PROCESS	KEEP_AS_DISTINCT	NOT_ASSESSED	5	재하공법 | 압성토공법 | 표층배수공법 | 샌드매트공법 | 화학처리공법	0		1	지반개량및지반보강공사 > 표층처리 > 부설재공법(PP PE매트)	0		CONTAINS_공법	PENDING	PENDING	EMPTY	EMPTY
966	545ea39064e06f0f5c652863d29a0023fcbfdf60c91530d48a6a142a5c6d3783	2226	화학처리공법	지반개량및지반보강공사 > 표층처리 > 화학처리공법	지반개량및지반보강공사	22	표층처리	222	PROCESS	KEEP_AS_DISTINCT	NOT_ASSESSED	5	재하공법 | 압성토공법 | 표층배수공법 | 샌드매트공법 | 부설재공법(PP PE매트)	0		1	지반개량및지반보강공사 > 표층처리 > 화학처리공법	0		CONTAINS_공법	PENDING	PENDING	EMPTY	EMPTY
967	7a08e0fa71641c3081bcbbbec9d74a1d3d674b63ffaf05c07506287ba2546f4b	2231	샌드드레인	지반개량및지반보강공사 > 지반배수 > 샌드드레인	지반개량및지반보강공사	22	지반배수	223	PROCESS	KEEP_AS_DISTINCT	NOT_ASSESSED	5	페이퍼드레인 | 팩드레인 | 웰포인트 | 프렌치드레인 | 대기압공법	0		1	지반개량및지반보강공사 > 지반배수 > 샌드드레인	0		NONE	PENDING	PENDING	EMPTY	EMPTY
968	8ad7651765936f00400eaa97fd8cc56711bcb19c6fb48eea17b04bd5d04de30b	2232	페이퍼드레인	지반개량및지반보강공사 > 지반배수 > 페이퍼드레인	지반개량및지반보강공사	22	지반배수	223	PROCESS	KEEP_AS_DISTINCT	NOT_ASSESSED	5	샌드드레인 | 팩드레인 | 웰포인트 | 프렌치드레인 | 대기압공법	0		1	지반개량및지반보강공사 > 지반배수 > 페이퍼드레인	0		NONE	PENDING	PENDING	EMPTY	EMPTY
969	29bf69da095900042e696c297d1517f52b00fa1d2681e74dcf0cb99bb9185fd7	2233	팩드레인	지반개량및지반보강공사 > 지반배수 > 팩드레인	지반개량및지반보강공사	22	지반배수	223	PROCESS	KEEP_AS_DISTINCT	NOT_ASSESSED	5	샌드드레인 | 페이퍼드레인 | 웰포인트 | 프렌치드레인 | 대기압공법	0		1	지반개량및지반보강공사 > 지반배수 > 팩드레인	0		NONE	PENDING	PENDING	EMPTY	EMPTY
970	dcdc87fbfdd04e61fcd1a9b575481bbf52001a052599186ce2ca3155503b6278	2234	웰포인트	지반개량및지반보강공사 > 지반배수 > 웰포인트	지반개량및지반보강공사	22	지반배수	223	PROCESS	KEEP_AS_DISTINCT	NOT_ASSESSED	5	샌드드레인 | 페이퍼드레인 | 팩드레인 | 프렌치드레인 | 대기압공법	0		1	지반개량및지반보강공사 > 지반배수 > 웰포인트	0		NONE	PENDING	PENDING	EMPTY	EMPTY
971	651d26f5fd96ec88b64cd831fce6f9e2dc67cbd0e206362f8de3f06ea5c7232b	2235	프렌치드레인	지반개량및지반보강공사 > 지반배수 > 프렌치드레인	지반개량및지반보강공사	22	지반배수	223	PROCESS	KEEP_AS_DISTINCT	NOT_ASSESSED	5	샌드드레인 | 페이퍼드레인 | 팩드레인 | 웰포인트 | 대기압공법	0		1	지반개량및지반보강공사 > 지반배수 > 프렌치드레인	0		NONE	PENDING	PENDING	EMPTY	EMPTY
972	475cdf24852a149e4328c4d610a9918954f0f313b743d65cf2a7166b45831e1f	2236	대기압공법	지반개량및지반보강공사 > 지반배수 > 대기압공법	지반개량및지반보강공사	22	지반배수	223	PROCESS	KEEP_AS_DISTINCT	NOT_ASSESSED	5	샌드드레인 | 페이퍼드레인 | 팩드레인 | 웰포인트 | 프렌치드레인	0		1	지반개량및지반보강공사 > 지반배수 > 대기압공법	0		CONTAINS_공법	PENDING	PENDING	EMPTY	EMPTY
973	763451e01712cef1200fcb4df095444e8a8e01233c0f2939fa52b1725a1bc0ad	2241	혼합공법	지반개량및지반보강공사 > 고결공법 > 혼합공법	지반개량및지반보강공사	22	고결공법	224	METHOD	REJECT	NOT_ASSESSED	5	석회파일공법(SCW) | 전기침투공법 | 약액주입공법 | 동결공법 | 소결공법	0		1	지반개량및지반보강공사 > 고결공법 > 혼합공법	0		CONTAINS_공법	PENDING	PENDING	EMPTY	EMPTY
974	3e8b86c09d734222af3783809b022d7127eeb072b7a7ff030038c3ba3ea18d78	2242	석회파일공법(SCW)	지반개량및지반보강공사 > 고결공법 > 석회파일공법(SCW)	지반개량및지반보강공사	22	고결공법	224	METHOD	REJECT	NOT_ASSESSED	5	혼합공법 | 전기침투공법 | 약액주입공법 | 동결공법 | 소결공법	0		1	지반개량및지반보강공사 > 고결공법 > 석회파일공법(SCW)	0		CONTAINS_공법	PENDING	PENDING	EMPTY	EMPTY
975	5d3d4ac1200842a48ae6ae2fb60ec3f88d5295d4f29a782df81560ef22b1030b	2243	전기침투공법	지반개량및지반보강공사 > 고결공법 > 전기침투공법	지반개량및지반보강공사	22	고결공법	224	METHOD	REJECT	NOT_ASSESSED	5	혼합공법 | 석회파일공법(SCW) | 약액주입공법 | 동결공법 | 소결공법	0		1	지반개량및지반보강공사 > 고결공법 > 전기침투공법	0		CONTAINS_공법	PENDING	PENDING	EMPTY	EMPTY
976	2760295a3494d834d6b598592d24de5039b5594b0537433f4a838d007fb4342b	2244	약액주입공법	지반개량및지반보강공사 > 고결공법 > 약액주입공법	지반개량및지반보강공사	22	고결공법	224	METHOD	REJECT	NOT_ASSESSED	5	혼합공법 | 석회파일공법(SCW) | 전기침투공법 | 동결공법 | 소결공법	0		1	지반개량및지반보강공사 > 고결공법 > 약액주입공법	0		CONTAINS_공법	PENDING	PENDING	EMPTY	EMPTY
977	dc5c550947cb26c76c85d3c29617c814b5faa53e0b574af8b1ebfbd95eb46b93	2245	동결공법	지반개량및지반보강공사 > 고결공법 > 동결공법	지반개량및지반보강공사	22	고결공법	224	METHOD	REJECT	NOT_ASSESSED	5	혼합공법 | 석회파일공법(SCW) | 전기침투공법 | 약액주입공법 | 소결공법	0		1	지반개량및지반보강공사 > 고결공법 > 동결공법	0		CONTAINS_공법	PENDING	PENDING	EMPTY	EMPTY
978	c0c0b989c18296cd610b69ad8af49ff55b8d99be38ae4f9d58d1b2fa40101133	2246	소결공법	지반개량및지반보강공사 > 고결공법 > 소결공법	지반개량및지반보강공사	22	고결공법	224	METHOD	REJECT	NOT_ASSESSED	5	혼합공법 | 석회파일공법(SCW) | 전기침투공법 | 약액주입공법 | 동결공법	0		1	지반개량및지반보강공사 > 고결공법 > 소결공법	0		CONTAINS_공법	PENDING	PENDING	EMPTY	EMPTY
979	7744a94f10f1df1b6c423e3174f88138b32cdbfb1e0601009641e493ffc3bf7d	2251	바이브로플로우테이션	지반개량및지반보강공사 > 다짐공법 > 바이브로플로우테이션	지반개량및지반보강공사	22	다짐공법	225	METHOD	REJECT	NOT_ASSESSED	5	바이브로콤포우저 | 진동다짐 | 폭파다짐 | SCP(SandCompactionPile) | GCP(GravelCompactionPile)	2	2255:SCP(SandCompactionPile):AMBIGUOUS:HOLD | 2256:GCP(GravelCompactionPile):AMBIGUOUS:HOLD	1	지반개량및지반보강공사 > 다짐공법 > 바이브로플로우테이션	0		NONE	PENDING	PENDING	EMPTY	EMPTY
980	5e7a8ca996ccdd3642cab8a1e7e1528493bc8f22b869b51805f9100ba6bdbf63	2252	바이브로콤포우저	지반개량및지반보강공사 > 다짐공법 > 바이브로콤포우저	지반개량및지반보강공사	22	다짐공법	225	METHOD	REJECT	NOT_ASSESSED	5	바이브로플로우테이션 | 진동다짐 | 폭파다짐 | SCP(SandCompactionPile) | GCP(GravelCompactionPile)	2	2255:SCP(SandCompactionPile):AMBIGUOUS:HOLD | 2256:GCP(GravelCompactionPile):AMBIGUOUS:HOLD	1	지반개량및지반보강공사 > 다짐공법 > 바이브로콤포우저	0		NONE	PENDING	PENDING	EMPTY	EMPTY
981	58e6fe5ce176ee0a89b30cc9baefbac637fb4c56ee10b381cd8e7a455984da1e	2253	진동다짐	지반개량및지반보강공사 > 다짐공법 > 진동다짐	지반개량및지반보강공사	22	다짐공법	225	METHOD	REJECT	NOT_ASSESSED	5	바이브로플로우테이션 | 바이브로콤포우저 | 폭파다짐 | SCP(SandCompactionPile) | GCP(GravelCompactionPile)	2	2255:SCP(SandCompactionPile):AMBIGUOUS:HOLD | 2256:GCP(GravelCompactionPile):AMBIGUOUS:HOLD	1	지반개량및지반보강공사 > 다짐공법 > 진동다짐	0		NONE	PENDING	PENDING	EMPTY	EMPTY
982	9107977bc60fd07c0dbdd1277f63459f200666dab0f44d7dfa35df4ee9794fdc	2254	폭파다짐	지반개량및지반보강공사 > 다짐공법 > 폭파다짐	지반개량및지반보강공사	22	다짐공법	225	METHOD	REJECT	NOT_ASSESSED	5	바이브로플로우테이션 | 바이브로콤포우저 | 진동다짐 | SCP(SandCompactionPile) | GCP(GravelCompactionPile)	2	2255:SCP(SandCompactionPile):AMBIGUOUS:HOLD | 2256:GCP(GravelCompactionPile):AMBIGUOUS:HOLD	1	지반개량및지반보강공사 > 다짐공법 > 폭파다짐	0		NONE	PENDING	PENDING	EMPTY	EMPTY
983	80068a653bec2aff68ccfa276adafbd26d62c00825561704524a49e8411d6d30	2261	지반그라우팅준비공사	지반개량및지반보강공사 > 지반그라우팅 > 지반그라우팅준비공사	지반개량및지반보강공사	22	지반그라우팅	226	PROCESS	KEEP_AS_DISTINCT	INSUFFICIENT_EVIDENCE	3	그라우팅천공 | 지반그라우팅 | 지반그라우팅검사 - - 대․중․소 분류대․중․소 분류	0		1	지반개량및지반보강공사 > 지반그라우팅 > 지반그라우팅준비공사	0		ENDS_WITH_공사	PENDING	PENDING	EMPTY	EMPTY
984	5ea309366800278ac4cc2cd6890285e156cbeda61b16f6eb03f897e980b97401	2262	그라우팅천공	지반개량및지반보강공사 > 지반그라우팅 > 그라우팅천공	지반개량및지반보강공사	22	지반그라우팅	226	PROCESS	KEEP_AS_DISTINCT	INSUFFICIENT_EVIDENCE	3	지반그라우팅준비공사 | 지반그라우팅 | 지반그라우팅검사 - - 대․중․소 분류대․중․소 분류	0		1	지반개량및지반보강공사 > 지반그라우팅 > 그라우팅천공	0		NONE	PENDING	PENDING	EMPTY	EMPTY
985	c1896baa7ac98169b9fe93eb307f15a571901e874ca894eb0aebc9415872f538	2263	지반그라우팅	지반개량및지반보강공사 > 지반그라우팅 > 지반그라우팅	지반개량및지반보강공사	22	지반그라우팅	226	PROCESS	KEEP_AS_DISTINCT	INSUFFICIENT_EVIDENCE	3	지반그라우팅준비공사 | 그라우팅천공 | 지반그라우팅검사 - - 대․중․소 분류대․중․소 분류	0		2	지반개량및지반보강공사 > 지반그라우팅 | 지반개량및지반보강공사 > 지반그라우팅 > 지반그라우팅	0		NONE	PENDING	PENDING	EMPTY	EMPTY
986	85e0da2cb13dc5867745d8ba35e5eef981108f0117a2a2027b151f585d738b35	2267	지반그라우팅검사 - - 대․중․소 분류대․중․소 분류	지반개량및지반보강공사 > 지반그라우팅 > 지반그라우팅검사 - - 대․중․소 분류대․중․소 분류	지반개량및지반보강공사	22	지반그라우팅	226	PROCESS	KEEP_AS_DISTINCT	INSUFFICIENT_EVIDENCE	3	지반그라우팅준비공사 | 그라우팅천공 | 지반그라우팅	0		1	지반개량및지반보강공사 > 지반그라우팅 > 지반그라우팅검사 - - 대․중․소 분류대․중․소 분류	0		NONE	PENDING	PENDING	EMPTY	EMPTY
987	8d080fff9cfd7bf616213961d0f4c5cf8297334b8941c15c3b852be05f21964d	2312	관입공법	말뚝공사 > 현장타설말뚝 > 관입공법	말뚝공사	23	현장타설말뚝	231	PROCESS	KEEP_AS_DISTINCT	INSUFFICIENT_EVIDENCE	2	기계식굴착 | 심초말뚝	1	2311:기계식굴착:TASK:KEEP_AS_DISTINCT	1	말뚝공사 > 현장타설말뚝 > 관입공법	0		CONTAINS_공법	PENDING	PENDING	EMPTY	EMPTY
988	8a19b14bc2b6a107145ace77cc49dcf04679cad9d6b3ed58fed8b1c2543fed85	2313	심초말뚝	말뚝공사 > 현장타설말뚝 > 심초말뚝	말뚝공사	23	현장타설말뚝	231	PROCESS	KEEP_AS_DISTINCT	INSUFFICIENT_EVIDENCE	2	기계식굴착 | 관입공법	1	2311:기계식굴착:TASK:KEEP_AS_DISTINCT	1	말뚝공사 > 현장타설말뚝 > 심초말뚝	0		MATERIAL_LIKE_TOKEN	PENDING	PENDING	EMPTY	EMPTY
989	d5fc015658e667258e4472af3ef66f9a83016d3ddbf3cd4e89658d96a3ba95f9	2321	기성PC말뚝	말뚝공사 > 기성말뚝 > 기성PC말뚝	말뚝공사	23	기성말뚝	232	CLASSIFICATION	REJECT	INSUFFICIENT_EVIDENCE	4	독립강관말뚝 | 독립H말뚝 | RC말뚝 | 목재말뚝	1	2324:RC말뚝:MATERIAL_COMPONENT:REJECT	1	말뚝공사 > 기성말뚝 > 기성PC말뚝	0		MATERIAL_LIKE_TOKEN	PENDING	PENDING	EMPTY	EMPTY
990	5e99aba4ad19ba938590957f75bf73690faabd1f4029ed203deb13c8dec40581	2322	독립강관말뚝	말뚝공사 > 기성말뚝 > 독립강관말뚝	말뚝공사	23	기성말뚝	232	CLASSIFICATION	REJECT	INSUFFICIENT_EVIDENCE	4	기성PC말뚝 | 독립H말뚝 | RC말뚝 | 목재말뚝	1	2324:RC말뚝:MATERIAL_COMPONENT:REJECT	1	말뚝공사 > 기성말뚝 > 독립강관말뚝	0		MATERIAL_LIKE_TOKEN	PENDING	PENDING	EMPTY	EMPTY
991	69c6f9f03221e4c9849837ee7cfa4929e3c4d079fd2406cc93512386c26b985c	2323	독립H말뚝	말뚝공사 > 기성말뚝 > 독립H말뚝	말뚝공사	23	기성말뚝	232	CLASSIFICATION	REJECT	INSUFFICIENT_EVIDENCE	4	기성PC말뚝 | 독립강관말뚝 | RC말뚝 | 목재말뚝	1	2324:RC말뚝:MATERIAL_COMPONENT:REJECT	1	말뚝공사 > 기성말뚝 > 독립H말뚝	0		MATERIAL_LIKE_TOKEN	PENDING	PENDING	EMPTY	EMPTY
992	67acb0d781a9dcc316c0aecc9ad687745c654b42fabf86cbf81e03f883806f71	2325	목재말뚝	말뚝공사 > 기성말뚝 > 목재말뚝	말뚝공사	23	기성말뚝	232	CLASSIFICATION	REJECT	INSUFFICIENT_EVIDENCE	4	기성PC말뚝 | 독립강관말뚝 | 독립H말뚝 | RC말뚝	1	2324:RC말뚝:MATERIAL_COMPONENT:REJECT	1	말뚝공사 > 기성말뚝 > 목재말뚝	0		MATERIAL_LIKE_TOKEN	PENDING	PENDING	EMPTY	EMPTY
993	a0d531a8ef3ac1352fdea0af08acb219e1c9cad145eeb4b2b9232a6d90d77442	2331	오픈케이슨(OpenCaission)	말뚝공사 > 케이슨기초 > 오픈케이슨(OpenCaission)	말뚝공사	23	케이슨기초	233	CLASSIFICATION	REJECT	INSUFFICIENT_EVIDENCE	2	뉴메틱케이슨(PneumaticCaission) | 박스케이슨(BoxCaission)	0		1	말뚝공사 > 케이슨기초 > 오픈케이슨(OpenCaission)	0		NONE	PENDING	PENDING	EMPTY	EMPTY
