review_key	source_key	project_kind	work_type	source_name	source_path	gpt_semantic_decision	gpt_target_canonical_id	gpt_target_canonical_name	gpt_mapping_type	gpt_reason	gpt_confidence_class	input_evidence_sha	canonical_reference_sha	review_authority	review_batch
73ff39f57dc9fe5213d4a144764a7590c1a6347d92c52c9d9ad09b8613502cbc	980fd27bcbc9f38633c387245b693272b18882f9d65d747c5b616238c5c47b50	아파트	도장작업	실내도장	아파트 > 도장작업 > 실내도장	AMBIGUOUS			AMBIGUOUS	LOCATION_ONLY_PAINTING_LABEL_DOES_NOT_IDENTIFY_A_SINGLE_PAINTING_CANONICAL_TASK	MEDIUM	c44be9c0edac197b175e84a2647497747a636ad71b27dfaa8308492a4616014a	a22f3a83f3cc2563554eb04b71ac8afc1faff44e3a6a594dd265ff04baafa2a6	GPT	B04
743451b933674eb4223c730c285e97bada02f56d68e5ac85c7140ce9280468cc	9762a98a4285f1eec3acf5ae34a9f8b631587a169788227a07538e3f22d9d47e	아파트	지장물조사 및 이설작업	지장물 조사 굴착	아파트 > 지장물조사 및 이설작업 > 지장물 조사 굴착	CANONICAL_GAP				VALID_TASK_BUT_NO_SUITABLE_SINGLE_CANONICAL_TASK_IN_FROZEN_REFERENCE	MEDIUM	c44be9c0edac197b175e84a2647497747a636ad71b27dfaa8308492a4616014a	a22f3a83f3cc2563554eb04b71ac8afc1faff44e3a6a594dd265ff04baafa2a6	GPT	B04
7551d6bf30e911006f1fedf2644638324c4dd1bcbcdfed806aa9f389d6a55977	6d2c8e67e629ceaa6e14af02eb50dd52486a5e1ddb44c8e6968f7fa57bd305c5	아파트	되메움작업	되메움 토사 다짐	아파트 > 되메움작업 > 되메움 토사 다짐	CANONICAL_GAP				VALID_TASK_BUT_NO_SUITABLE_SINGLE_CANONICAL_TASK_IN_FROZEN_REFERENCE	MEDIUM	c44be9c0edac197b175e84a2647497747a636ad71b27dfaa8308492a4616014a	a22f3a83f3cc2563554eb04b71ac8afc1faff44e3a6a594dd265ff04baafa2a6	GPT	B04
767f8ecf2d84965f8797a281b6a976b75da7d9451c2aec8dd29d4ce81cb4daf2	0fbf56aa888ace63fc9f6420d1826e730dcd18de638bd19fdc051de9aeab85cf	아파트	안전가시설작업	달대비계	아파트 > 안전가시설작업 > 달대비계	NO_MATCH			NO_MATCH	SOURCE_CONCEPT_IS_NOT_A_TASK_SEMANTIC_FOR_CURRENT_CANONICAL_TASK_UNIVERSE	HIGH	c44be9c0edac197b175e84a2647497747a636ad71b27dfaa8308492a4616014a	a22f3a83f3cc2563554eb04b71ac8afc1faff44e3a6a594dd265ff04baafa2a6	GPT	B04
78cf73857e96c94e7d564fdf5e94376900b205f31ec5fbc8db919437f140719d	e9530f19d314cba21f1f5ae979263f7e5c042fb4edb953581f020ac41895f85f	아파트	부대토목작업	부대토목 옹벽시공	아파트 > 부대토목작업 > 부대토목 옹벽시공	CANONICAL_GAP				VALID_TASK_BUT_NO_SUITABLE_SINGLE_CANONICAL_TASK_IN_FROZEN_REFERENCE	MEDIUM	c44be9c0edac197b175e84a2647497747a636ad71b27dfaa8308492a4616014a	a22f3a83f3cc2563554eb04b71ac8afc1faff44e3a6a594dd265ff04baafa2a6	GPT	B04
790b79cdc9050755e5be1d386f8c2902ae83fd6019cc5375067a92166ebb29e8	286428d849d269933a6938c6bd28f240a595510328eed027cbfc6d3b202b6ff2	아파트	조적	미장 및 견출작업	아파트 > 조적 > 미장 및 견출작업	AMBIGUOUS			AMBIGUOUS	COMPOSITE_PLASTERING_AND_SURFACE_FINISHING_LABEL_SPANS_MULTIPLE_CANONICAL_TASKS	MEDIUM	c44be9c0edac197b175e84a2647497747a636ad71b27dfaa8308492a4616014a	a22f3a83f3cc2563554eb04b71ac8afc1faff44e3a6a594dd265ff04baafa2a6	GPT	B04
7ca5114099d94732ee7cea2c89f8b7ffa2265fa0bc5a1516d13c9c00ac561806	dcafdcc9bd780cc457898c8134b6beb99bd2a6c3d853b4aa2e5d3fb940cfd162	아파트	가설도로작업	가설도로 벌목 및 표토제거	아파트 > 가설도로작업 > 가설도로 벌목 및 표토제거	MAP_EXISTING_CANONICAL	a7106b20-76ca-427f-aa45-2f0b1d417f15	표토제거	POSSIBLE_RELATED	COMPOSITE_SOURCE_INCLUDES_TOPSOIL_REMOVAL_BUT_ALSO_TREE_CLEARING	MEDIUM	c44be9c0edac197b175e84a2647497747a636ad71b27dfaa8308492a4616014a	a22f3a83f3cc2563554eb04b71ac8afc1faff44e3a6a594dd265ff04baafa2a6	GPT	B04
7e97e3823526b98b9939ed0364d6308b0cac7d0efd9156a466e286de69eebb00	82cd1b3a10bebc24d585aaa3f94eff29acba12e6fd22b60625bf7ee27207b17e	아파트	안전가시설작업	개구부	아파트 > 안전가시설작업 > 개구부	NO_MATCH			NO_MATCH	SOURCE_CONCEPT_IS_NOT_A_TASK_SEMANTIC_FOR_CURRENT_CANONICAL_TASK_UNIVERSE	HIGH	c44be9c0edac197b175e84a2647497747a636ad71b27dfaa8308492a4616014a	a22f3a83f3cc2563554eb04b71ac8afc1faff44e3a6a594dd265ff04baafa2a6	GPT	B04
81c7001b03d49cbb1e5fda7949b0b637bf3670edc50f61715f9c4ff7d8cf7388	38c49be164542c0b351fb4ff3c363b57d8b4175e22ae0290eb583a8f26fcb4de	아파트	그라우팅작업	그라우팅 천공 및 시공	아파트 > 그라우팅작업 > 그라우팅 천공 및 시공	MAP_EXISTING_CANONICAL	0ca62c6e-768e-4f68-8198-9abed44589b1	그라우팅천공	POSSIBLE_RELATED	COMPOSITE_SOURCE_INCLUDES_GROUTING_DRILLING_BUT_ALSO_ADDITIONAL_GROUTING_EXECUTION	MEDIUM	c44be9c0edac197b175e84a2647497747a636ad71b27dfaa8308492a4616014a	a22f3a83f3cc2563554eb04b71ac8afc1faff44e3a6a594dd265ff04baafa2a6	GPT	B04
8256d1168e9c1a53d60458bc95f7c685cf43c189051582ec3133b5702080e63f	28b02366a6737971d409e792d89b64020e4823d5d5f67d21f7f94f6aa462cf55	아파트	엘리베이터 설치작업	엘리베이터 기계설치	아파트 > 엘리베이터 설치작업 > 엘리베이터 기계설치	CANONICAL_GAP				VALID_TASK_BUT_NO_SUITABLE_SINGLE_CANONICAL_TASK_IN_FROZEN_REFERENCE	MEDIUM	c44be9c0edac197b175e84a2647497747a636ad71b27dfaa8308492a4616014a	a22f3a83f3cc2563554eb04b71ac8afc1faff44e3a6a594dd265ff04baafa2a6	GPT	B04
86d8324fe76760bfa94fbc0cdb6151a2c45d417b1078b92b06c7f2b1edaa8ba7	97215d36192af91ac0bc1604636d6de2990a32db422d0faaeccbab315bed457a	아파트	지장물조사 및 이설작업	지장물 이설	아파트 > 지장물조사 및 이설작업 > 지장물 이설	CANONICAL_GAP				VALID_TASK_BUT_NO_SUITABLE_SINGLE_CANONICAL_TASK_IN_FROZEN_REFERENCE	MEDIUM	c44be9c0edac197b175e84a2647497747a636ad71b27dfaa8308492a4616014a	a22f3a83f3cc2563554eb04b71ac8afc1faff44e3a6a594dd265ff04baafa2a6	GPT	B04
882f445b6250f0a1b513198644bf954072b80d4f920f27b1f84c1a54742d77b1	24737f2782a5e165b432823c01bb0ead175079c15315b1161a4b48d296c09f5d	아파트	굴착작업	굴착 장비반입	아파트 > 굴착작업 > 굴착 장비반입	CANONICAL_GAP				VALID_TASK_BUT_NO_SUITABLE_SINGLE_CANONICAL_TASK_IN_FROZEN_REFERENCE	MEDIUM	c44be9c0edac197b175e84a2647497747a636ad71b27dfaa8308492a4616014a	a22f3a83f3cc2563554eb04b71ac8afc1faff44e3a6a594dd265ff04baafa2a6	GPT	B04
890257db179698b9bfd53fe6d2569c5dbf63c6b0a565cb78be548ece22126220	901a83f96dce87dd7b7757770aaee4ae5fe9c67d83dad582d02ec78836719ea6	아파트	양중기작업	이동식 크레인	아파트 > 양중기작업 > 이동식 크레인	NO_MATCH			NO_MATCH	SOURCE_CONCEPT_IS_NOT_A_TASK_SEMANTIC_FOR_CURRENT_CANONICAL_TASK_UNIVERSE	HIGH	c44be9c0edac197b175e84a2647497747a636ad71b27dfaa8308492a4616014a	a22f3a83f3cc2563554eb04b71ac8afc1faff44e3a6a594dd265ff04baafa2a6	GPT	B04
8940c96a230dee4afb4592e9f308bd394df9a91477c534189438726916ede1e7	8c1870e9e0a8dba161bbcf0cff1f0c252147b167a32cefd06cc8974c5dfbe335	아파트	거푸집작업	거푸집 동바리 인양	아파트 > 거푸집작업 > 거푸집 동바리 인양	CANONICAL_GAP				VALID_TASK_BUT_NO_SUITABLE_SINGLE_CANONICAL_TASK_IN_FROZEN_REFERENCE	MEDIUM	c44be9c0edac197b175e84a2647497747a636ad71b27dfaa8308492a4616014a	a22f3a83f3cc2563554eb04b71ac8afc1faff44e3a6a594dd265ff04baafa2a6	GPT	B04
897ebba40376ccadfb5cbc4ac0caf2e4f6f479d86e725dea6a2e1dd8fb5e7d85	1ada6e9838b9e2b3434a2c7e1bbf0efa6c53721628ebbba4963b6fa376711d52	아파트	안전가시설작업	추락방지망	아파트 > 안전가시설작업 > 추락방지망	NO_MATCH			NO_MATCH	SOURCE_CONCEPT_IS_NOT_A_TASK_SEMANTIC_FOR_CURRENT_CANONICAL_TASK_UNIVERSE	HIGH	c44be9c0edac197b175e84a2647497747a636ad71b27dfaa8308492a4616014a	a22f3a83f3cc2563554eb04b71ac8afc1faff44e3a6a594dd265ff04baafa2a6	GPT	B04
8a058890e5b99ac9c0d128bf22bf933d8ec3f371dd7a3957454bc6996c0b4171	e3a9752786d2d0a42979415ca8d7ae7b37ea78e242c46d4309ed356dcc9cf8d1	아파트	안전가시설작업	낙하물 방지망	아파트 > 안전가시설작업 > 낙하물 방지망	NO_MATCH			NO_MATCH	SOURCE_CONCEPT_IS_NOT_A_TASK_SEMANTIC_FOR_CURRENT_CANONICAL_TASK_UNIVERSE	HIGH	c44be9c0edac197b175e84a2647497747a636ad71b27dfaa8308492a4616014a	a22f3a83f3cc2563554eb04b71ac8afc1faff44e3a6a594dd265ff04baafa2a6	GPT	B04
8a3b3d80c8ffd8986c1a3307be717e5351e94f93916aeaa6f31ef25ec855c529	47f8cf7b99ffa8da408f45464b47bacf2cb14cfa2f23ffbe4a3c55b450867fb4	아파트	갱폼작업	갱폼 인양 설치	아파트 > 갱폼작업 > 갱폼 인양 설치	CANONICAL_GAP				VALID_TASK_BUT_NO_SUITABLE_SINGLE_CANONICAL_TASK_IN_FROZEN_REFERENCE	MEDIUM	c44be9c0edac197b175e84a2647497747a636ad71b27dfaa8308492a4616014a	a22f3a83f3cc2563554eb04b71ac8afc1faff44e3a6a594dd265ff04baafa2a6	GPT	B04
8dbb702ea1394690cf0ed602a5fc84ad7d0858d88a4524bf1a353637dc8138ea	dac358b068a2a0d16a872cad08be58355993bdcb3f30f403b4f345fbd8ddfa46	아파트	발파작업	발파 장약	아파트 > 발파작업 > 발파 장약	MAP_EXISTING_CANONICAL	bae014b7-2474-48f7-b5c0-0e9f30a0ff56	발파	NARROWER_THAN	EXPLOSIVE_CHARGING_IS_A_SPECIFIC_SUBACTIVITY_OF_BLASTING	HIGH	c44be9c0edac197b175e84a2647497747a636ad71b27dfaa8308492a4616014a	a22f3a83f3cc2563554eb04b71ac8afc1faff44e3a6a594dd265ff04baafa2a6	GPT	B04
960d886113e3cfd92485454db373a544ed24b57ea7fc16a4940afb5daa953bd9	14da7e29d2fb1f30d9277b6418fcc3f0e789f3c0f448f1b2a98bacaa25c216e2	아파트	가설전기작업	수배전설비	아파트 > 가설전기작업 > 수배전설비	NO_MATCH			NO_MATCH	SOURCE_CONCEPT_IS_NOT_A_TASK_SEMANTIC_FOR_CURRENT_CANONICAL_TASK_UNIVERSE	HIGH	c44be9c0edac197b175e84a2647497747a636ad71b27dfaa8308492a4616014a	a22f3a83f3cc2563554eb04b71ac8afc1faff44e3a6a594dd265ff04baafa2a6	GPT	B04
9bf40d699cc21f283e872c2793581e57601f9f1cd27c982a44db31b8e7153953	58b626e740b9e2b64c2b860870edd3a4263718c7095c946d329630853afc76b9	아파트	기초파일작업	기초파일 천공	아파트 > 기초파일작업 > 기초파일 천공	CANONICAL_GAP				VALID_TASK_BUT_NO_SUITABLE_SINGLE_CANONICAL_TASK_IN_FROZEN_REFERENCE	MEDIUM	c44be9c0edac197b175e84a2647497747a636ad71b27dfaa8308492a4616014a	a22f3a83f3cc2563554eb04b71ac8afc1faff44e3a6a594dd265ff04baafa2a6	GPT	B04
9e12573324f42dbae7017b3dc3212c1a400cf14018e28be0f2c92d0f653f429d	b7ca3a94df179acee12b52174739b90a7d98d6a695b2d54fa3bc980ce8b09597	아파트	기초파일작업	기초파일 두부정리	아파트 > 기초파일작업 > 기초파일 두부정리	CANONICAL_GAP				VALID_TASK_BUT_NO_SUITABLE_SINGLE_CANONICAL_TASK_IN_FROZEN_REFERENCE	MEDIUM	c44be9c0edac197b175e84a2647497747a636ad71b27dfaa8308492a4616014a	a22f3a83f3cc2563554eb04b71ac8afc1faff44e3a6a594dd265ff04baafa2a6	GPT	B04
a2ee6f25f451d0047fcbc1b2eb82720ad7f16d0c84e996ccde09f0b54855e512	adf138af62fff2a82c4227b13705c62452d832b3d5bb8018cb306bdb2e899167	빌딩	흙막이지보공작업	흙막이지보공 해체	빌딩 > 흙막이지보공작업 > 흙막이지보공 해체	CANONICAL_GAP				VALID_TASK_BUT_NO_SUITABLE_SINGLE_CANONICAL_TASK_IN_FROZEN_REFERENCE	MEDIUM	c44be9c0edac197b175e84a2647497747a636ad71b27dfaa8308492a4616014a	a22f3a83f3cc2563554eb04b71ac8afc1faff44e3a6a594dd265ff04baafa2a6	GPT	B04
a7636b3af030f8c42091f4280a6330060ca8d9696e62b0fae0221bce8117fd88	d112394908ff4025366bff4f7a2f8e291fb2b0fba69adfb6fc87da0eb6c579e4	아파트	굴착작업	굴착	아파트 > 굴착작업 > 굴착	AMBIGUOUS			AMBIGUOUS	GENERIC_EXCAVATION_SPANS_MULTIPLE_SPECIFIC_CANONICAL_EXCAVATION_TASKS	HIGH	c44be9c0edac197b175e84a2647497747a636ad71b27dfaa8308492a4616014a	a22f3a83f3cc2563554eb04b71ac8afc1faff44e3a6a594dd265ff04baafa2a6	GPT	B04
a7be26d74665fc5d1dfdec94c2c7ab661a1dbf115aad0e9757fce0e92dfc6b3c	d8125c0492071664a5fca41960e73a7c3241e0c7e8c785eade83c1701f330e21	아파트	안전가시설작업	비계	아파트 > 안전가시설작업 > 비계	NO_MATCH			NO_MATCH	SOURCE_CONCEPT_IS_NOT_A_TASK_SEMANTIC_FOR_CURRENT_CANONICAL_TASK_UNIVERSE	HIGH	c44be9c0edac197b175e84a2647497747a636ad71b27dfaa8308492a4616014a	a22f3a83f3cc2563554eb04b71ac8afc1faff44e3a6a594dd265ff04baafa2a6	GPT	B04
a8457f2544dcd05a3a085a563cb03cbc7bb074082d35abb691df1a6df7e05088	c3acea604bd3cde456b9e3dbf2e132643569cb8b08a2a467166b42c0eca1b6ca	아파트	발파작업	발파 암처리	아파트 > 발파작업 > 발파 암처리	MAP_EXISTING_CANONICAL	bae014b7-2474-48f7-b5c0-0e9f30a0ff56	발파	POSSIBLE_RELATED	BLASTED_ROCK_HANDLING_IS_RELATED_TO_BLASTING_BUT_IS_NOT_THE_SAME_TASK	MEDIUM	c44be9c0edac197b175e84a2647497747a636ad71b27dfaa8308492a4616014a	a22f3a83f3cc2563554eb04b71ac8afc1faff44e3a6a594dd265ff04baafa2a6	GPT	B04
aa2b16c1ffd2779c10798254af3054f6474003ac9ba0335763e88b218d2e2c83	e899c4555560678cac9e7bfc4d5dc35420b4233548f372eb89626cf6069c5568	아파트	갱폼작업	갱폼 해체 반출	아파트 > 갱폼작업 > 갱폼 해체 반출	CANONICAL_GAP				VALID_TASK_BUT_NO_SUITABLE_SINGLE_CANONICAL_TASK_IN_FROZEN_REFERENCE	MEDIUM	c44be9c0edac197b175e84a2647497747a636ad71b27dfaa8308492a4616014a	a22f3a83f3cc2563554eb04b71ac8afc1faff44e3a6a594dd265ff04baafa2a6	GPT	B04
b32d297f97dbff77cca929b7eddd3db8e916e7edadff6267e67bb9d18057745b	38364b46ef78650d06a0fbbaf20effc96c13553cd290c2cbe4a8261e1ae22a27	아파트	거푸집작업	거푸집 동바리 조립	아파트 > 거푸집작업 > 거푸집 동바리 조립	CANONICAL_GAP				VALID_TASK_BUT_NO_SUITABLE_SINGLE_CANONICAL_TASK_IN_FROZEN_REFERENCE	MEDIUM	c44be9c0edac197b175e84a2647497747a636ad71b27dfaa8308492a4616014a	a22f3a83f3cc2563554eb04b71ac8afc1faff44e3a6a594dd265ff04baafa2a6	GPT	B04
b45f146f98bce3713ec64bd1a684f6ec03af79829f28dcaeffb626b3afbea4e8	cc7e75f371aa005ccfb842368b9f2f8842f8f33d3ac23fcbac559d31a1ed4007	아파트	위험기계기구작업	연삭기	아파트 > 위험기계기구작업 > 연삭기	NO_MATCH			NO_MATCH	SOURCE_CONCEPT_IS_NOT_A_TASK_SEMANTIC_FOR_CURRENT_CANONICAL_TASK_UNIVERSE	HIGH	c44be9c0edac197b175e84a2647497747a636ad71b27dfaa8308492a4616014a	a22f3a83f3cc2563554eb04b71ac8afc1faff44e3a6a594dd265ff04baafa2a6	GPT	B04
b4d2713a1d1f23a7b4b8d5ca7c4d54729135bbb290ba0d1cc284030b07d5fed6	6bb391825a6189c52fc7df1d16a18e8b38840194819d817aa947ed4f71d8790b	아파트	수장작업	수장 자재반입	아파트 > 수장작업 > 수장 자재반입	CANONICAL_GAP				VALID_TASK_BUT_NO_SUITABLE_SINGLE_CANONICAL_TASK_IN_FROZEN_REFERENCE	MEDIUM	c44be9c0edac197b175e84a2647497747a636ad71b27dfaa8308492a4616014a	a22f3a83f3cc2563554eb04b71ac8afc1faff44e3a6a594dd265ff04baafa2a6	GPT	B04
b5f95db50ba5873631d7f60202c90742a2755f44bed4350a457fee28edea27b7	1222b83e4dafed6e2f0c28e6c8cd0b9f55c480ab468725dcc11baa6eb2863723	아파트	갱폼작업	갱폼 조립	아파트 > 갱폼작업 > 갱폼 조립	CANONICAL_GAP				VALID_TASK_BUT_NO_SUITABLE_SINGLE_CANONICAL_TASK_IN_FROZEN_REFERENCE	MEDIUM	c44be9c0edac197b175e84a2647497747a636ad71b27dfaa8308492a4616014a	a22f3a83f3cc2563554eb04b71ac8afc1faff44e3a6a594dd265ff04baafa2a6	GPT	B04
b7c2221657ce435c09e17d8d9aa4c09d4064c6a6e06f84df83bacba13ba76f09	a9e21fc4337e48cb8d364706242f68e719f6ac182395a7839467370d59e08659	아파트	수장작업	수장시공(석고보드	아파트 > 수장작업 > 수장시공(석고보드	AMBIGUOUS			AMBIGUOUS	GYPSUM_BOARD_SOURCE_IS_INCOMPLETE_AND_DOES_NOT_DISTINGUISH_WALL_FROM_CEILING_INSTALLATION	MEDIUM	c44be9c0edac197b175e84a2647497747a636ad71b27dfaa8308492a4616014a	a22f3a83f3cc2563554eb04b71ac8afc1faff44e3a6a594dd265ff04baafa2a6	GPT	B04
c9ee21f243975e2851be7a7d6ccfe8f7f575199a77ea20ee4306d5542297177b	4a3dbd922c659097d1433bcf1ab545cdc988aac7912806e9f5316923df385e44	아파트	석재 및 타일작업	석재 및 타일 줄눈	아파트 > 석재 및 타일작업 > 석재 및 타일 줄눈	AMBIGUOUS			AMBIGUOUS	GENERIC_STONE_AND_TILE_JOINT_WORK_SPANS_MULTIPLE_STONE_TILE_SEALING_CANONICAL_TASKS	MEDIUM	c44be9c0edac197b175e84a2647497747a636ad71b27dfaa8308492a4616014a	a22f3a83f3cc2563554eb04b71ac8afc1faff44e3a6a594dd265ff04baafa2a6	GPT	B04
cbede62e42b90a2f39f1162d878703331e95520ea78aa0de9b2f908855e6bb96	f86f1107a55bbc577b9ddcbc457941ea31bc599622cd8423908dbc4afcce10b8	아파트	위험기계기구작업	이동식 발전기	아파트 > 위험기계기구작업 > 이동식 발전기	NO_MATCH			NO_MATCH	SOURCE_CONCEPT_IS_NOT_A_TASK_SEMANTIC_FOR_CURRENT_CANONICAL_TASK_UNIVERSE	HIGH	c44be9c0edac197b175e84a2647497747a636ad71b27dfaa8308492a4616014a	a22f3a83f3cc2563554eb04b71ac8afc1faff44e3a6a594dd265ff04baafa2a6	GPT	B04
ce29b6ffb019aa27a6c0e88d32631f2e168912b09086e3f9fb61d2f78eab31cf	9d4d1116c36361c04be1d19dd9e59b8b1c96212d2cdbc74d0711878c5086fabb	아파트	전기설비작업	전기 특고압선로	아파트 > 전기설비작업 > 전기 특고압선로	NO_MATCH			NO_MATCH	SOURCE_CONCEPT_IS_NOT_A_TASK_SEMANTIC_FOR_CURRENT_CANONICAL_TASK_UNIVERSE	HIGH	c44be9c0edac197b175e84a2647497747a636ad71b27dfaa8308492a4616014a	a22f3a83f3cc2563554eb04b71ac8afc1faff44e3a6a594dd265ff04baafa2a6	GPT	B04
cf290cb46d894e840709968cbd9365cc5397f9b53677dd359278c086ff8bead7	b0a3330bec95ccd075bf4d69c4b280bdfad5ba7ba7c72d3ca685a8fc4097d373	아파트	양중기작업	특수 작업대	아파트 > 양중기작업 > 특수 작업대	NO_MATCH			NO_MATCH	SOURCE_CONCEPT_IS_NOT_A_TASK_SEMANTIC_FOR_CURRENT_CANONICAL_TASK_UNIVERSE	HIGH	c44be9c0edac197b175e84a2647497747a636ad71b27dfaa8308492a4616014a	a22f3a83f3cc2563554eb04b71ac8afc1faff44e3a6a594dd265ff04baafa2a6	GPT	B04
d207bf554cb0308aa8f1790b9f516a1bef0523c4ba77960af6db05a721133594	c0d6be81f2967d720ba5761ff6a56fb1a07b08cae394f63b5fe10506324d19eb	아파트	작업환경	작업환경 (환기)	아파트 > 작업환경 > 작업환경 (환기)	NO_MATCH			NO_MATCH	SOURCE_CONCEPT_IS_NOT_A_TASK_SEMANTIC_FOR_CURRENT_CANONICAL_TASK_UNIVERSE	HIGH	c44be9c0edac197b175e84a2647497747a636ad71b27dfaa8308492a4616014a	a22f3a83f3cc2563554eb04b71ac8afc1faff44e3a6a594dd265ff04baafa2a6	GPT	B04
d2ba51597c11161e3b47cc0ea5f59545a27b1439769abc208eca24f9cd2ef2fe	b33fcd40d98b4db170b171a34ff03ab5d7297d19e01fbf1462d7fd537c8aef94	아파트	양중기작업	윈치	아파트 > 양중기작업 > 윈치	NO_MATCH			NO_MATCH	SOURCE_CONCEPT_IS_NOT_A_TASK_SEMANTIC_FOR_CURRENT_CANONICAL_TASK_UNIVERSE	HIGH	c44be9c0edac197b175e84a2647497747a636ad71b27dfaa8308492a4616014a	a22f3a83f3cc2563554eb04b71ac8afc1faff44e3a6a594dd265ff04baafa2a6	GPT	B04
d391a5872ef7c4361fc4d8ca596f5e821bc54eb314329058a2771826fa6ab206	cb385c6026aff9239bb2001fa85d8d5bd0a270b9a3874bfe8b72bf1d3f3b78db	아파트	가설전기작업	교류아크 용접기	아파트 > 가설전기작업 > 교류아크 용접기	NO_MATCH			NO_MATCH	SOURCE_CONCEPT_IS_NOT_A_TASK_SEMANTIC_FOR_CURRENT_CANONICAL_TASK_UNIVERSE	HIGH	c44be9c0edac197b175e84a2647497747a636ad71b27dfaa8308492a4616014a	a22f3a83f3cc2563554eb04b71ac8afc1faff44e3a6a594dd265ff04baafa2a6	GPT	B04
d543466f162b19ffe1eb34b8e51699ef0c3741603f296ea7def83bcce0af7f4a	65fe2f95b9469dc3db6ebf294276a2f619b1d928a82aef392a8dc9a9bab2004f	아파트	가설전기작업	이동석전기 기계기구	아파트 > 가설전기작업 > 이동석전기 기계기구	NO_MATCH			NO_MATCH	SOURCE_CONCEPT_IS_NOT_A_TASK_SEMANTIC_FOR_CURRENT_CANONICAL_TASK_UNIVERSE	HIGH	c44be9c0edac197b175e84a2647497747a636ad71b27dfaa8308492a4616014a	a22f3a83f3cc2563554eb04b71ac8afc1faff44e3a6a594dd265ff04baafa2a6	GPT	B04
d562cce88a7586226079968ba857e34f56c409767c72b27888229d14322cb08b	c52163d322a199cc5e0886a2e7131da67e28a3e849466c5c1843a569606cdf4f	아파트	기초파일작업	기초파일 자재·장비반입	아파트 > 기초파일작업 > 기초파일 자재·장비반입	CANONICAL_GAP				VALID_TASK_BUT_NO_SUITABLE_SINGLE_CANONICAL_TASK_IN_FROZEN_REFERENCE	MEDIUM	c44be9c0edac197b175e84a2647497747a636ad71b27dfaa8308492a4616014a	a22f3a83f3cc2563554eb04b71ac8afc1faff44e3a6a594dd265ff04baafa2a6	GPT	B04
d65262b21b49595a2fa6d00d96776fa28c78f72ba355495773d2941fd73df5ce	c627b12da00d39f633c0d5cb113cb8a8751051d207d3d5bf4e332d9b742c4fef	아파트	발파작업	발파 천공	아파트 > 발파작업 > 발파 천공	MAP_EXISTING_CANONICAL	bae014b7-2474-48f7-b5c0-0e9f30a0ff56	발파	NARROWER_THAN	BLAST_HOLE_DRILLING_IS_A_SPECIFIC_SUBACTIVITY_OF_BLASTING	HIGH	c44be9c0edac197b175e84a2647497747a636ad71b27dfaa8308492a4616014a	a22f3a83f3cc2563554eb04b71ac8afc1faff44e3a6a594dd265ff04baafa2a6	GPT	B04
defa5d15f94ac6ad466dec99848e6a866019a2f473094c85207bad9f83a6ae59	b439ae20f59071a21eabd2b8236e351dfd1ac0a38c3747bdfdad9f93e6e7673b	아파트	석재 및 타일작업	석재 및 타일 붙임	아파트 > 석재 및 타일작업 > 석재 및 타일 붙임	AMBIGUOUS			AMBIGUOUS	GENERIC_STONE_AND_TILE_ADHESION_SPANS_MULTIPLE_MATERIAL_AND_SURFACE_SPECIFIC_CANONICAL_TASKS	MEDIUM	c44be9c0edac197b175e84a2647497747a636ad71b27dfaa8308492a4616014a	a22f3a83f3cc2563554eb04b71ac8afc1faff44e3a6a594dd265ff04baafa2a6	GPT	B04
e407d44ee80c937a06eb0accb379695d221d937bb8434818d997dbc9676ab195	224eb2a7155a72d28f15f6489ac8501297ce85eb348da2e749e333bf055fece6	아파트	양중기작업	타워크레인	아파트 > 양중기작업 > 타워크레인	NO_MATCH			NO_MATCH	SOURCE_CONCEPT_IS_NOT_A_TASK_SEMANTIC_FOR_CURRENT_CANONICAL_TASK_UNIVERSE	HIGH	c44be9c0edac197b175e84a2647497747a636ad71b27dfaa8308492a4616014a	a22f3a83f3cc2563554eb04b71ac8afc1faff44e3a6a594dd265ff04baafa2a6	GPT	B04
e45bea18caf0bef23c4be7db02ed898e2b5e19e210a449f969190d8caff92c94	b09f78343467b7ee078a78ee81b33b3196a05ee4a7c70fa80f843e9df800d0db	아파트	기초파일작업	기초 파일항타	아파트 > 기초파일작업 > 기초 파일항타	CANONICAL_GAP				VALID_TASK_BUT_NO_SUITABLE_SINGLE_CANONICAL_TASK_IN_FROZEN_REFERENCE	MEDIUM	c44be9c0edac197b175e84a2647497747a636ad71b27dfaa8308492a4616014a	a22f3a83f3cc2563554eb04b71ac8afc1faff44e3a6a594dd265ff04baafa2a6	GPT	B04
e488fc27acd59642295d984ebc940f20b5269a46b03190ef4bc405221924538e	a5e4987bd41f3117d452b453898fb254595827d82827acb038db8b2cca143027	아파트	굴착작업	굴착 토사반출	아파트 > 굴착작업 > 굴착 토사반출	CANONICAL_GAP				VALID_TASK_BUT_NO_SUITABLE_SINGLE_CANONICAL_TASK_IN_FROZEN_REFERENCE	MEDIUM	c44be9c0edac197b175e84a2647497747a636ad71b27dfaa8308492a4616014a	a22f3a83f3cc2563554eb04b71ac8afc1faff44e3a6a594dd265ff04baafa2a6	GPT	B04
