review_key	source_key	project_kind	work_type	source_name	source_path	gpt_semantic_decision	gpt_target_canonical_id	gpt_target_canonical_name	gpt_mapping_type	gpt_reason	gpt_confidence_class	input_evidence_sha	canonical_reference_sha	review_authority	review_batch	source_name_normalized	source_path_normalized	batch_no
60ddf5a92af3ef4c3a8a38070b47216536de36eb89588904ed6cbc2e7646dfba	ec6aac07bf727828066997afccbf7af61c67fdc934bc8a7e6a76c1f33fd5a996	교량 및 도로	케이슨작업	케이슨 내 속체움	교량 및 도로 > 케이슨작업 > 케이슨 내 속체움	CANONICAL_GAP				VALID_TASK_BUT_NO_SUITABLE_SINGLE_CANONICAL_TASK_IN_FROZEN_REFERENCE	MEDIUM	402fafe9e1026838ffd0c2fb15b6b685b3554c15aa07999329a6c073752f71dd	a22f3a83f3cc2563554eb04b71ac8afc1faff44e3a6a594dd265ff04baafa2a6	GPT	B02	케이슨 내 속체움	교량 및 도로 > 케이슨작업 > 케이슨 내 속체움	B02
6898cd70abe5a3350f56adcb80cb6b49d0aa2ac0852f4b470a55f0b1424a86cb	647a7b943ebe8b1f0672df792245f227a0c88178f655f8703af42099382d8575	댐	기계설비작업	기계설비 자재반입	댐 > 기계설비작업 > 기계설비 자재반입	CANONICAL_GAP				VALID_TASK_BUT_NO_SUITABLE_SINGLE_CANONICAL_TASK_IN_FROZEN_REFERENCE	MEDIUM	402fafe9e1026838ffd0c2fb15b6b685b3554c15aa07999329a6c073752f71dd	a22f3a83f3cc2563554eb04b71ac8afc1faff44e3a6a594dd265ff04baafa2a6	GPT	B02	기계설비 자재반입	댐 > 기계설비작업 > 기계설비 자재반입	B02
6f73047161f45df1d9586c1fe10dbe8a1efa8154a5c09155e24e87ff49487176	a026a5290bf9abb0f54cb9ec8badf530e5ffdfd569d98fb80584e19ad64384dc	교량 및 도로	흙막이지보공작업	흙막이지보공 설치	교량 및 도로 > 흙막이지보공작업 > 흙막이지보공 설치	CANONICAL_GAP				VALID_TASK_BUT_NO_SUITABLE_SINGLE_CANONICAL_TASK_IN_FROZEN_REFERENCE	MEDIUM	402fafe9e1026838ffd0c2fb15b6b685b3554c15aa07999329a6c073752f71dd	a22f3a83f3cc2563554eb04b71ac8afc1faff44e3a6a594dd265ff04baafa2a6	GPT	B02	흙막이지보공 설치	교량 및 도로 > 흙막이지보공작업 > 흙막이지보공 설치	B02
79d277750822b0ae8046c4dda5047c85380b24d837821ad6bd979f646e9edec0	a3c7e9ff9b7d02963259eb5e0d769ea140e2df54ea03fe4e79908c85c53c4dd9	댐	거푸집작업	거푸집 자재반입	댐 > 거푸집작업 > 거푸집 자재반입	CANONICAL_GAP				VALID_TASK_BUT_NO_SUITABLE_SINGLE_CANONICAL_TASK_IN_FROZEN_REFERENCE	MEDIUM	402fafe9e1026838ffd0c2fb15b6b685b3554c15aa07999329a6c073752f71dd	a22f3a83f3cc2563554eb04b71ac8afc1faff44e3a6a594dd265ff04baafa2a6	GPT	B02	거푸집 자재반입	댐 > 거푸집작업 > 거푸집 자재반입	B02
7c79c21e2e0a175567ba268805022010f11abad5dbe723afe290f08ba8fa57c8	61e2fdfa472e05a18ee0e0bec7fcdd099172f9382cdfa1b596bb2060978bd5f5	댐	굴착작업	굴착 토사반출	댐 > 굴착작업 > 굴착 토사반출	CANONICAL_GAP				VALID_TASK_BUT_NO_SUITABLE_SINGLE_CANONICAL_TASK_IN_FROZEN_REFERENCE	MEDIUM	402fafe9e1026838ffd0c2fb15b6b685b3554c15aa07999329a6c073752f71dd	a22f3a83f3cc2563554eb04b71ac8afc1faff44e3a6a594dd265ff04baafa2a6	GPT	B02	굴착 토사반출	댐 > 굴착작업 > 굴착 토사반출	B02
8a60735241a43428c4417129ec922b22b89a99165ffcba104b23c58c3c364c75	63186b78bdb7538e80f124db2a10be5b1620b6ccf288e139a6a998356cdf7403	댐	거푸집작업	거푸집 동바리 해체	댐 > 거푸집작업 > 거푸집 동바리 해체	CANONICAL_GAP				VALID_TASK_BUT_NO_SUITABLE_SINGLE_CANONICAL_TASK_IN_FROZEN_REFERENCE	MEDIUM	402fafe9e1026838ffd0c2fb15b6b685b3554c15aa07999329a6c073752f71dd	a22f3a83f3cc2563554eb04b71ac8afc1faff44e3a6a594dd265ff04baafa2a6	GPT	B02	거푸집 동바리 해체	댐 > 거푸집작업 > 거푸집 동바리 해체	B02
8ce1a3cc480bd87ef951311c4eb3fee72f5b0cd6ebbb0f2773fac8a8de3fc7b2	243a1099c6e0e60cd875d8dc76f76996e3311f4134431cb8bc9721a68f2725ee	댐	철근작업	철근반입	댐 > 철근작업 > 철근반입	CANONICAL_GAP				VALID_TASK_BUT_NO_SUITABLE_SINGLE_CANONICAL_TASK_IN_FROZEN_REFERENCE	MEDIUM	402fafe9e1026838ffd0c2fb15b6b685b3554c15aa07999329a6c073752f71dd	a22f3a83f3cc2563554eb04b71ac8afc1faff44e3a6a594dd265ff04baafa2a6	GPT	B02	철근반입	댐 > 철근작업 > 철근반입	B02
9da76f4a02e70937d78337bc5918ff4ee114bf9779987a746d5427619e14ce30	1cb50770f1bb524d051beff50b61612c90b8925b5d62e539d645860553041f8b	교량 및 도로	흙막이지보공작업	흙막이지보공 해체	교량 및 도로 > 흙막이지보공작업 > 흙막이지보공 해체	CANONICAL_GAP				VALID_TASK_BUT_NO_SUITABLE_SINGLE_CANONICAL_TASK_IN_FROZEN_REFERENCE	MEDIUM	402fafe9e1026838ffd0c2fb15b6b685b3554c15aa07999329a6c073752f71dd	a22f3a83f3cc2563554eb04b71ac8afc1faff44e3a6a594dd265ff04baafa2a6	GPT	B02	흙막이지보공 해체	교량 및 도로 > 흙막이지보공작업 > 흙막이지보공 해체	B02
a6f43e1188585346c6eb43000d21687f93deaa67eb9606e6e0ef39227e1d20fd	547b85d08747c4d11e5fdc2974a22d1164e6f5c29a4678ae98cc2577e94fe3ef	빌딩	가설전기작업	접지	빌딩 > 가설전기작업 > 접지	CANONICAL_GAP				VALID_TASK_BUT_NO_SUITABLE_SINGLE_CANONICAL_TASK_IN_FROZEN_REFERENCE	MEDIUM	402fafe9e1026838ffd0c2fb15b6b685b3554c15aa07999329a6c073752f71dd	a22f3a83f3cc2563554eb04b71ac8afc1faff44e3a6a594dd265ff04baafa2a6	GPT	B02	접지	빌딩 > 가설전기작업 > 접지	B02
ae588f9ae808fb82ef075b1ef6995872ecaec1bf9166c46106c40cfc0278aace	b73d5cc831ca678631570a1bb16247b75aeea1c58f5086dcf2a8661422dcc7f3	댐	되메움작업	토사반입 및 되메움 실시	댐 > 되메움작업 > 토사반입 및 되메움 실시	CANONICAL_GAP				VALID_TASK_BUT_NO_SUITABLE_SINGLE_CANONICAL_TASK_IN_FROZEN_REFERENCE	MEDIUM	402fafe9e1026838ffd0c2fb15b6b685b3554c15aa07999329a6c073752f71dd	a22f3a83f3cc2563554eb04b71ac8afc1faff44e3a6a594dd265ff04baafa2a6	GPT	B02	토사반입 및 되메움 실시	댐 > 되메움작업 > 토사반입 및 되메움 실시	B02
afa109bf06a7fa3bf1e3d6e8e6dafce6ec2fb3a6eada0ed1ff6f2663b0756fc6	2bbd903f93001e1712f3b807486b81f26322602862ae829c489412942d0a77c1	교량 및 도로	철근작업	철근반입	교량 및 도로 > 철근작업 > 철근반입	CANONICAL_GAP				VALID_TASK_BUT_NO_SUITABLE_SINGLE_CANONICAL_TASK_IN_FROZEN_REFERENCE	MEDIUM	402fafe9e1026838ffd0c2fb15b6b685b3554c15aa07999329a6c073752f71dd	a22f3a83f3cc2563554eb04b71ac8afc1faff44e3a6a594dd265ff04baafa2a6	GPT	B02	철근반입	교량 및 도로 > 철근작업 > 철근반입	B02
c09f70ac1153c7736a99422256954cd1dca95da7aeb0b88eac5234c8001a877f	b6e94551bd9c706e712eb384cf1a6e5ac049e9e4c26481032cfafd7920f93518	댐	부대토목작업	부대토목 옹벽시공	댐 > 부대토목작업 > 부대토목 옹벽시공	CANONICAL_GAP				VALID_TASK_BUT_NO_SUITABLE_SINGLE_CANONICAL_TASK_IN_FROZEN_REFERENCE	MEDIUM	402fafe9e1026838ffd0c2fb15b6b685b3554c15aa07999329a6c073752f71dd	a22f3a83f3cc2563554eb04b71ac8afc1faff44e3a6a594dd265ff04baafa2a6	GPT	B02	부대토목 옹벽시공	댐 > 부대토목작업 > 부대토목 옹벽시공	B02
cf314a58d0b5d1a5d77a390040c37bf7c951b3405ef360bb7ab9f586bacb2e0b	b92d9c88d5f2d71854c125df522c72ddccfccff4ceb35cef6ea22c88c6044453	댐	가설도로작업	가설도로 시공	댐 > 가설도로작업 > 가설도로 시공	CANONICAL_GAP				VALID_TASK_BUT_NO_SUITABLE_SINGLE_CANONICAL_TASK_IN_FROZEN_REFERENCE	MEDIUM	402fafe9e1026838ffd0c2fb15b6b685b3554c15aa07999329a6c073752f71dd	a22f3a83f3cc2563554eb04b71ac8afc1faff44e3a6a594dd265ff04baafa2a6	GPT	B02	가설도로 시공	댐 > 가설도로작업 > 가설도로 시공	B02
d9fdbef37c6605af11e3ff98edaa238c067ecab611bc9ad8abaf83b43772383e	7ab1f5df5699375be53371c214287302f4d413f7b10064d87153956830b53f83	교량 및 도로	흙막이지보공작업	흙막이지보공 자재반입	교량 및 도로 > 흙막이지보공작업 > 흙막이지보공 자재반입	CANONICAL_GAP				VALID_TASK_BUT_NO_SUITABLE_SINGLE_CANONICAL_TASK_IN_FROZEN_REFERENCE	MEDIUM	402fafe9e1026838ffd0c2fb15b6b685b3554c15aa07999329a6c073752f71dd	a22f3a83f3cc2563554eb04b71ac8afc1faff44e3a6a594dd265ff04baafa2a6	GPT	B02	흙막이지보공 자재반입	교량 및 도로 > 흙막이지보공작업 > 흙막이지보공 자재반입	B02
e7c25ccf25b837b8283022dab32d85544d20701f67c18136a0014ed9c81880b0	897d23e85306524399afcc3a16caf076a3ba4210066c74cced9e43c0be6f6b72	댐	가설전기작업	접지	댐 > 가설전기작업 > 접지	CANONICAL_GAP				VALID_TASK_BUT_NO_SUITABLE_SINGLE_CANONICAL_TASK_IN_FROZEN_REFERENCE	MEDIUM	402fafe9e1026838ffd0c2fb15b6b685b3554c15aa07999329a6c073752f71dd	a22f3a83f3cc2563554eb04b71ac8afc1faff44e3a6a594dd265ff04baafa2a6	GPT	B02	접지	댐 > 가설전기작업 > 접지	B02
e89612ca8ca33f0f977ebab73c11ec6bb220234991338845f99cb793cfd1cc82	7411f7f6feccaa9569111925fafd1de3051530b9942f8e2e19467a1217509e5e	댐	콘크리트작업	콘크리트 반입	댐 > 콘크리트작업 > 콘크리트 반입	CANONICAL_GAP				VALID_TASK_BUT_NO_SUITABLE_SINGLE_CANONICAL_TASK_IN_FROZEN_REFERENCE	MEDIUM	402fafe9e1026838ffd0c2fb15b6b685b3554c15aa07999329a6c073752f71dd	a22f3a83f3cc2563554eb04b71ac8afc1faff44e3a6a594dd265ff04baafa2a6	GPT	B02	콘크리트 반입	댐 > 콘크리트작업 > 콘크리트 반입	B02
01c2215e892308a689bbb981944564eb85ca923f6c44ffb95d879503b1539b95	c4b98bf861ba4d6a4794c5a9b0559fee550f97d0315f6ebacaf06bb58107fa58	빌딩	엘리베이터 설치작업	엘리베이터 가이드레일 설치	빌딩 > 엘리베이터 설치작업 > 엘리베이터 가이드레일 설치	CANONICAL_GAP				VALID_TASK_BUT_NO_SUITABLE_SINGLE_CANONICAL_TASK_IN_FROZEN_REFERENCE	MEDIUM	22214590663745d75223bcaec284c8f28c0339345703958839952331e1817895	a22f3a83f3cc2563554eb04b71ac8afc1faff44e3a6a594dd265ff04baafa2a6	GPT	B03	엘리베이터 가이드레일 설치	빌딩 > 엘리베이터 설치작업 > 엘리베이터 가이드레일 설치	B03
01f9a39a6f5d9e31d727747845c09aa7f046767158d54e2579333d033a46fad1	afde1d03c39b207a680a3fafab73b7bc4d0ca09e8ccde7500d34450df2438e0c	빌딩	그라우팅작업	그라우팅 장비 및 자재반입	빌딩 > 그라우팅작업 > 그라우팅 장비 및 자재반입	CANONICAL_GAP				VALID_TASK_BUT_NO_SUITABLE_SINGLE_CANONICAL_TASK_IN_FROZEN_REFERENCE	MEDIUM	22214590663745d75223bcaec284c8f28c0339345703958839952331e1817895	a22f3a83f3cc2563554eb04b71ac8afc1faff44e3a6a594dd265ff04baafa2a6	GPT	B03	그라우팅 장비 및 자재반입	빌딩 > 그라우팅작업 > 그라우팅 장비 및 자재반입	B03
01fd994bf17429d04239c4f127cf16623631c4de0985dc833c3d3a991aed4af2	08ffc6af8f6f903ddfb9a259065cab8ce35deea3475f2e2be91c86fd62020007	빌딩	거푸집작업	거푸집 동바리 조립	빌딩 > 거푸집작업 > 거푸집 동바리 조립	CANONICAL_GAP				VALID_TASK_BUT_NO_SUITABLE_SINGLE_CANONICAL_TASK_IN_FROZEN_REFERENCE	MEDIUM	22214590663745d75223bcaec284c8f28c0339345703958839952331e1817895	a22f3a83f3cc2563554eb04b71ac8afc1faff44e3a6a594dd265ff04baafa2a6	GPT	B03	거푸집 동바리 조립	빌딩 > 거푸집작업 > 거푸집 동바리 조립	B03
09039680e7c6ba2cb1f1b0ed768c90452d5451ae002f782f6721eed25bd067da	e95b51f462f3a7d210ff6d259c8bbba36940f769bf5d01f91f1619564c9b4ec9	빌딩	거푸집작업	거푸집 동바리 인양	빌딩 > 거푸집작업 > 거푸집 동바리 인양	CANONICAL_GAP				VALID_TASK_BUT_NO_SUITABLE_SINGLE_CANONICAL_TASK_IN_FROZEN_REFERENCE	MEDIUM	22214590663745d75223bcaec284c8f28c0339345703958839952331e1817895	a22f3a83f3cc2563554eb04b71ac8afc1faff44e3a6a594dd265ff04baafa2a6	GPT	B03	거푸집 동바리 인양	빌딩 > 거푸집작업 > 거푸집 동바리 인양	B03
138f1336edc92e367f91d1342424dc44d7421dc063b373950d68e2529df7cf65	cef2a43ee14b5827ca4f6396013927c1b1f98b0cc81dea94c65bcd1e91ab81d5	빌딩	전기설비작업	전기설비 자재반입	빌딩 > 전기설비작업 > 전기설비 자재반입	CANONICAL_GAP				VALID_TASK_BUT_NO_SUITABLE_SINGLE_CANONICAL_TASK_IN_FROZEN_REFERENCE	MEDIUM	22214590663745d75223bcaec284c8f28c0339345703958839952331e1817895	a22f3a83f3cc2563554eb04b71ac8afc1faff44e3a6a594dd265ff04baafa2a6	GPT	B03	전기설비 자재반입	빌딩 > 전기설비작업 > 전기설비 자재반입	B03
17ccc16574221bc619dd8e4304481f4c2fcee5fbcee129f90bb5a3d86863d952	81447bdc8507ddfe3eba050f52ad8547f8e7a3c92f0f653d5b9be9b7578c3be4	빌딩	맨홀 및 관부설작업	맨홀 및 관부설 굴착	빌딩 > 맨홀 및 관부설작업 > 맨홀 및 관부설 굴착	CANONICAL_GAP				VALID_TASK_BUT_NO_SUITABLE_SINGLE_CANONICAL_TASK_IN_FROZEN_REFERENCE	MEDIUM	22214590663745d75223bcaec284c8f28c0339345703958839952331e1817895	a22f3a83f3cc2563554eb04b71ac8afc1faff44e3a6a594dd265ff04baafa2a6	GPT	B03	맨홀 및 관부설 굴착	빌딩 > 맨홀 및 관부설작업 > 맨홀 및 관부설 굴착	B03
1df8002a18c7d976c4419c28842423c90b3db5730d5912ef265db7e0c5981651	e9caa71556b8def0db63c1f8a96b737e50e2062dfd3c65f167db812fec1754cf	빌딩	전기설비작업	전기설비 배선	빌딩 > 전기설비작업 > 전기설비 배선	CANONICAL_GAP				VALID_TASK_BUT_NO_SUITABLE_SINGLE_CANONICAL_TASK_IN_FROZEN_REFERENCE	MEDIUM	22214590663745d75223bcaec284c8f28c0339345703958839952331e1817895	a22f3a83f3cc2563554eb04b71ac8afc1faff44e3a6a594dd265ff04baafa2a6	GPT	B03	전기설비 배선	빌딩 > 전기설비작업 > 전기설비 배선	B03
29ddda019e1088c525c474eeb5dc67d2b724df244fbf15117036c597df73e5cf	2fb6696b3ecd07c993ec45709c0919ce61c8440cc7940b579662d1809a33ec36	빌딩	기계설비작업	기계설비 자재반입	빌딩 > 기계설비작업 > 기계설비 자재반입	CANONICAL_GAP				VALID_TASK_BUT_NO_SUITABLE_SINGLE_CANONICAL_TASK_IN_FROZEN_REFERENCE	MEDIUM	22214590663745d75223bcaec284c8f28c0339345703958839952331e1817895	a22f3a83f3cc2563554eb04b71ac8afc1faff44e3a6a594dd265ff04baafa2a6	GPT	B03	기계설비 자재반입	빌딩 > 기계설비작업 > 기계설비 자재반입	B03
37715e873b975e5817d262e9e7b17bb32e1787e4deef809002daf2ea45930a12	54899044adf4059bdf3750ca6a569593202a93aad4687dd50556d01da38d6cb0	빌딩	기초파일작업	기초파일 천공	빌딩 > 기초파일작업 > 기초파일 천공	CANONICAL_GAP				VALID_TASK_BUT_NO_SUITABLE_SINGLE_CANONICAL_TASK_IN_FROZEN_REFERENCE	MEDIUM	22214590663745d75223bcaec284c8f28c0339345703958839952331e1817895	a22f3a83f3cc2563554eb04b71ac8afc1faff44e3a6a594dd265ff04baafa2a6	GPT	B03	기초파일 천공	빌딩 > 기초파일작업 > 기초파일 천공	B03
4a8a7149fae60f0d5f83d87e81effd063f169c1386570f0e11ded9a1a2b8888c	9f9077c91bcde34a29c7c35c73408188aa5b7b099106287f6a80c9f60128677d	빌딩	부대토목작업	부대토목 옹벽시공	빌딩 > 부대토목작업 > 부대토목 옹벽시공	CANONICAL_GAP				VALID_TASK_BUT_NO_SUITABLE_SINGLE_CANONICAL_TASK_IN_FROZEN_REFERENCE	MEDIUM	22214590663745d75223bcaec284c8f28c0339345703958839952331e1817895	a22f3a83f3cc2563554eb04b71ac8afc1faff44e3a6a594dd265ff04baafa2a6	GPT	B03	부대토목 옹벽시공	빌딩 > 부대토목작업 > 부대토목 옹벽시공	B03
4efdb6dec7b0de326a31d915f1a14ef0f79098686daddcd8e9391d2fb8f898da	a294df26da424643dc84d475bf8f4c2206c88b306011ba0f722fc03f3493a2b4	빌딩	흙막이지보공작업	흙막이지보공 자재반입	빌딩 > 흙막이지보공작업 > 흙막이지보공 자재반입	CANONICAL_GAP				VALID_TASK_BUT_NO_SUITABLE_SINGLE_CANONICAL_TASK_IN_FROZEN_REFERENCE	MEDIUM	22214590663745d75223bcaec284c8f28c0339345703958839952331e1817895	a22f3a83f3cc2563554eb04b71ac8afc1faff44e3a6a594dd265ff04baafa2a6	GPT	B03	흙막이지보공 자재반입	빌딩 > 흙막이지보공작업 > 흙막이지보공 자재반입	B03
4fab44c23b94677a142c5ce087e86f019d7edb77377366642329004538b7a75e	2b67ccd0fb6da13ba4783952c552bf2c388da55aecf978439890deacabcbb0f7	빌딩	수장작업	수장 자재반입	빌딩 > 수장작업 > 수장 자재반입	CANONICAL_GAP				VALID_TASK_BUT_NO_SUITABLE_SINGLE_CANONICAL_TASK_IN_FROZEN_REFERENCE	MEDIUM	22214590663745d75223bcaec284c8f28c0339345703958839952331e1817895	a22f3a83f3cc2563554eb04b71ac8afc1faff44e3a6a594dd265ff04baafa2a6	GPT	B03	수장 자재반입	빌딩 > 수장작업 > 수장 자재반입	B03
55ec804f1f9b2715050e12fe49c78aabf82f41a94602cd42cb0d873e01d08dc2	0f914af5b13d89ed79842b0530cce3b041aa855f524964f4f95da19713cbcad0	빌딩	거푸집작업	거푸집 동바리 해체	빌딩 > 거푸집작업 > 거푸집 동바리 해체	CANONICAL_GAP				VALID_TASK_BUT_NO_SUITABLE_SINGLE_CANONICAL_TASK_IN_FROZEN_REFERENCE	MEDIUM	22214590663745d75223bcaec284c8f28c0339345703958839952331e1817895	a22f3a83f3cc2563554eb04b71ac8afc1faff44e3a6a594dd265ff04baafa2a6	GPT	B03	거푸집 동바리 해체	빌딩 > 거푸집작업 > 거푸집 동바리 해체	B03
59ceb5841d2542cdcb54f401348d63f9dd16f73265bbbd7a56391ccae295b794	15e2fa0f400a8cc72d760d6ea384b39f1d1e045ec3b5e17cf6a7bb62f664e95f	빌딩	되메움작업	토사반입 및 되메움 실시	빌딩 > 되메움작업 > 토사반입 및 되메움 실시	CANONICAL_GAP				VALID_TASK_BUT_NO_SUITABLE_SINGLE_CANONICAL_TASK_IN_FROZEN_REFERENCE	MEDIUM	22214590663745d75223bcaec284c8f28c0339345703958839952331e1817895	a22f3a83f3cc2563554eb04b71ac8afc1faff44e3a6a594dd265ff04baafa2a6	GPT	B03	토사반입 및 되메움 실시	빌딩 > 되메움작업 > 토사반입 및 되메움 실시	B03
5eb751b3c9679b11e2d671381f93512b58ac49f0fb3f33fdee208c679ac1dfc5	dec6962dcc78af7d9a88e0cac150d60a8f74a79ba8b1efb5b5040127f4b076ee	빌딩	엘리베이터 설치작업	엘리베이터 기계설치	빌딩 > 엘리베이터 설치작업 > 엘리베이터 기계설치	CANONICAL_GAP				VALID_TASK_BUT_NO_SUITABLE_SINGLE_CANONICAL_TASK_IN_FROZEN_REFERENCE	MEDIUM	22214590663745d75223bcaec284c8f28c0339345703958839952331e1817895	a22f3a83f3cc2563554eb04b71ac8afc1faff44e3a6a594dd265ff04baafa2a6	GPT	B03	엘리베이터 기계설치	빌딩 > 엘리베이터 설치작업 > 엘리베이터 기계설치	B03
607f831fc6699fa806d09cb346cd0ebee5f12b2a4e8adc3e8953398c9ede46ef	3ea97b59aeb58b392d05259ef4897f0fe190714fba478f82894811eb0705e64d	빌딩	방수작업	방수 면처리	빌딩 > 방수작업 > 방수 면처리	CANONICAL_GAP				VALID_TASK_BUT_NO_SUITABLE_SINGLE_CANONICAL_TASK_IN_FROZEN_REFERENCE	MEDIUM	22214590663745d75223bcaec284c8f28c0339345703958839952331e1817895	a22f3a83f3cc2563554eb04b71ac8afc1faff44e3a6a594dd265ff04baafa2a6	GPT	B03	방수 면처리	빌딩 > 방수작업 > 방수 면처리	B03
6b2f2394f0f835173decbc2b9101bb69cad14104dc5647ceea800643359572f4	e91b31abec319ef7f8c06a7582968654f9b350ae4b50f5d098d103608cc06db0	빌딩	되메움작업	되메움 토사 다짐	빌딩 > 되메움작업 > 되메움 토사 다짐	CANONICAL_GAP				VALID_TASK_BUT_NO_SUITABLE_SINGLE_CANONICAL_TASK_IN_FROZEN_REFERENCE	MEDIUM	22214590663745d75223bcaec284c8f28c0339345703958839952331e1817895	a22f3a83f3cc2563554eb04b71ac8afc1faff44e3a6a594dd265ff04baafa2a6	GPT	B03	되메움 토사 다짐	빌딩 > 되메움작업 > 되메움 토사 다짐	B03
6df3ddc9190664dfaa58c54b3162ad27bfb351f39b48788110debdb81e329c27	a3c2d03e8f4c15994ceaed38e61a543f38cc894c1972ddb987353448be784383	빌딩	기초파일작업	기초파일 자재·장비반입	빌딩 > 기초파일작업 > 기초파일 자재·장비반입	CANONICAL_GAP				VALID_TASK_BUT_NO_SUITABLE_SINGLE_CANONICAL_TASK_IN_FROZEN_REFERENCE	MEDIUM	22214590663745d75223bcaec284c8f28c0339345703958839952331e1817895	a22f3a83f3cc2563554eb04b71ac8afc1faff44e3a6a594dd265ff04baafa2a6	GPT	B03	기초파일 자재 장비반입	빌딩 > 기초파일작업 > 기초파일 자재 장비반입	B03
70be0f6d68c50e493b8c7e2b9c6247504570f9a409504b82322e57959d57f5c0	ce68c1d84cb548f46f0db48d63e3c9d1ddd0311f68eed8e815d5660cfa6635a9	빌딩	흙막이지보공작업	흙막이지보공 자재반출	빌딩 > 흙막이지보공작업 > 흙막이지보공 자재반출	CANONICAL_GAP				VALID_TASK_BUT_NO_SUITABLE_SINGLE_CANONICAL_TASK_IN_FROZEN_REFERENCE	MEDIUM	22214590663745d75223bcaec284c8f28c0339345703958839952331e1817895	a22f3a83f3cc2563554eb04b71ac8afc1faff44e3a6a594dd265ff04baafa2a6	GPT	B03	흙막이지보공 자재반출	빌딩 > 흙막이지보공작업 > 흙막이지보공 자재반출	B03
7116e99bfeb3ade6dd7e082d243dc9ab5a830786f26510d9db25cb85875a9554	322c75bb0ae22db5df5bcb5cb0a5fe33acb69ae55b722e8c80dadf78d8e60b30	빌딩	콘크리트작업	콘크리트 반입	빌딩 > 콘크리트작업 > 콘크리트 반입	CANONICAL_GAP				VALID_TASK_BUT_NO_SUITABLE_SINGLE_CANONICAL_TASK_IN_FROZEN_REFERENCE	MEDIUM	22214590663745d75223bcaec284c8f28c0339345703958839952331e1817895	a22f3a83f3cc2563554eb04b71ac8afc1faff44e3a6a594dd265ff04baafa2a6	GPT	B03	콘크리트 반입	빌딩 > 콘크리트작업 > 콘크리트 반입	B03
71c890f18dc42148ab1641ae19930a7db5daff1c41583ea8419eb517e49aec27	42d292a945dac92493a21b90d356b24cc2e748b9429e1a022627e348857d5e16	빌딩	굴착작업	굴착 장비반입	빌딩 > 굴착작업 > 굴착 장비반입	CANONICAL_GAP				VALID_TASK_BUT_NO_SUITABLE_SINGLE_CANONICAL_TASK_IN_FROZEN_REFERENCE	MEDIUM	22214590663745d75223bcaec284c8f28c0339345703958839952331e1817895	a22f3a83f3cc2563554eb04b71ac8afc1faff44e3a6a594dd265ff04baafa2a6	GPT	B03	굴착 장비반입	빌딩 > 굴착작업 > 굴착 장비반입	B03
8133e05ba895ebd8af67d2ee04ac3a0bda80a8de64ec88dabbb7f0dfbf8baf62	eeea4ec77d269a7a02a83b6c2467a2108c3b45d98d2e79553d39ae11a921ed13	빌딩	기초파일작업	기초 파일항타	빌딩 > 기초파일작업 > 기초 파일항타	CANONICAL_GAP				VALID_TASK_BUT_NO_SUITABLE_SINGLE_CANONICAL_TASK_IN_FROZEN_REFERENCE	MEDIUM	22214590663745d75223bcaec284c8f28c0339345703958839952331e1817895	a22f3a83f3cc2563554eb04b71ac8afc1faff44e3a6a594dd265ff04baafa2a6	GPT	B03	기초 파일항타	빌딩 > 기초파일작업 > 기초 파일항타	B03
898cbb55a4d1ba8bd6f502149d76a4c090727e9db31aa3f9c5222df266142a66	d3c4b64dc019c432fb35495006d0ed8716e01d87f149bf12c811e634de299f0e	빌딩	철골작업	철골 부재반입	빌딩 > 철골작업 > 철골 부재반입	CANONICAL_GAP				VALID_TASK_BUT_NO_SUITABLE_SINGLE_CANONICAL_TASK_IN_FROZEN_REFERENCE	MEDIUM	22214590663745d75223bcaec284c8f28c0339345703958839952331e1817895	a22f3a83f3cc2563554eb04b71ac8afc1faff44e3a6a594dd265ff04baafa2a6	GPT	B03	철골 부재반입	빌딩 > 철골작업 > 철골 부재반입	B03
8a34c8052706e255b91a7df2ad3abf3a1daf500df29f2c8435c6f1665d781ce7	af53170a57d62b569f5ce8d38ad0e0aa058b032bf7855cc5e865a4c83b561372	빌딩	금속 및 잡철물작업	금속 및 잡철물 자재반입	빌딩 > 금속 및 잡철물작업 > 금속 및 잡철물 자재반입	CANONICAL_GAP				VALID_TASK_BUT_NO_SUITABLE_SINGLE_CANONICAL_TASK_IN_FROZEN_REFERENCE	MEDIUM	22214590663745d75223bcaec284c8f28c0339345703958839952331e1817895	a22f3a83f3cc2563554eb04b71ac8afc1faff44e3a6a594dd265ff04baafa2a6	GPT	B03	금속 및 잡철물 자재반입	빌딩 > 금속 및 잡철물작업 > 금속 및 잡철물 자재반입	B03
93fce0c54d85e5377e9bffdc7990bae8d34758caa10c3ec0ca92f252724084e1	87817b191eba6709da65c0ca08adef5884dfc47a35cdda85584ad945996d88ba	빌딩	기초파일작업	기초파일 두부정리	빌딩 > 기초파일작업 > 기초파일 두부정리	CANONICAL_GAP				VALID_TASK_BUT_NO_SUITABLE_SINGLE_CANONICAL_TASK_IN_FROZEN_REFERENCE	MEDIUM	22214590663745d75223bcaec284c8f28c0339345703958839952331e1817895	a22f3a83f3cc2563554eb04b71ac8afc1faff44e3a6a594dd265ff04baafa2a6	GPT	B03	기초파일 두부정리	빌딩 > 기초파일작업 > 기초파일 두부정리	B03
