review_key	source_key	project_kind	work_type	source_name	source_path	gpt_semantic_decision	gpt_target_canonical_id	gpt_target_canonical_name	gpt_mapping_type	gpt_reason	gpt_confidence_class	input_evidence_sha	canonical_reference_sha	review_authority	review_batch
72a6e9e02145e2178162856d2aa8294d4fcf9452f50fe7a1e278be2e7926096d	e27ec13e1a3f258f6428d9015888090f30bca582151e510712dfc3d954309a29	지하철	가설플랜트작업	가설플랜트 (콘크리트 Batch Plant)	지하철 > 가설플랜트작업 > 가설플랜트 (콘크리트 Batch Plant)	NO_MATCH			NO_MATCH	SOURCE_CONCEPT_IS_NOT_A_TASK_SEMANTIC_FOR_CURRENT_CANONICAL_TASK_UNIVERSE	HIGH	67a0a8a09af59772c61cad93af3b2dd3fcf818dfde794e972ea0c74fb0fc3ed0	a22f3a83f3cc2563554eb04b71ac8afc1faff44e3a6a594dd265ff04baafa2a6	GPT	B05
73543ac0db83c39c65ba665380c84c421719af53e39488885552e0c607d71fb9	de670809ca1c96b6ae82a7e5e5dce48a029c24f8c220fef1a5ae9eee414b62c1	지하철	안전가시설작업	작업발판	지하철 > 안전가시설작업 > 작업발판	NO_MATCH			NO_MATCH	SOURCE_CONCEPT_IS_NOT_A_TASK_SEMANTIC_FOR_CURRENT_CANONICAL_TASK_UNIVERSE	HIGH	67a0a8a09af59772c61cad93af3b2dd3fcf818dfde794e972ea0c74fb0fc3ed0	a22f3a83f3cc2563554eb04b71ac8afc1faff44e3a6a594dd265ff04baafa2a6	GPT	B05
7461764d68c8606add774293964ae7c0ed9469de2400462e9ec05bbd9c512e3c	a222fadd507d15f7e95353b7899c139c8ab3d6f7b27658bf557c9a2ade3a47d9	지하철	작업환경	작업환경 (분진)	지하철 > 작업환경 > 작업환경 (분진)	NO_MATCH			NO_MATCH	SOURCE_CONCEPT_IS_NOT_A_TASK_SEMANTIC_FOR_CURRENT_CANONICAL_TASK_UNIVERSE	HIGH	67a0a8a09af59772c61cad93af3b2dd3fcf818dfde794e972ea0c74fb0fc3ed0	a22f3a83f3cc2563554eb04b71ac8afc1faff44e3a6a594dd265ff04baafa2a6	GPT	B05
7eb9e9bdce1a71d209810161f6f234269844b3f50b118594b6953935abaa783d	af6329accfbef83c71f3c7c8cb14060e9042e687c48306ec345d9f1f425ca552	지하철	수직구작업	수직구 흙막이지보공 시공	지하철 > 수직구작업 > 수직구 흙막이지보공 시공	CANONICAL_GAP				VALID_TASK_BUT_NO_SUITABLE_SINGLE_CANONICAL_TASK_IN_FROZEN_REFERENCE	MEDIUM	67a0a8a09af59772c61cad93af3b2dd3fcf818dfde794e972ea0c74fb0fc3ed0	a22f3a83f3cc2563554eb04b71ac8afc1faff44e3a6a594dd265ff04baafa2a6	GPT	B05
859c1d9ee9c1f62d250845293c322e759f959e97529a9fc78b6acfe2311b0e0a	43e3f4ecc303b9e326fe5409fc30488bf4666695e062f8708ecf1d199c18bc92	지하철	기초파일작업	기초파일 천공	지하철 > 기초파일작업 > 기초파일 천공	CANONICAL_GAP				VALID_TASK_BUT_NO_SUITABLE_SINGLE_CANONICAL_TASK_IN_FROZEN_REFERENCE	MEDIUM	67a0a8a09af59772c61cad93af3b2dd3fcf818dfde794e972ea0c74fb0fc3ed0	a22f3a83f3cc2563554eb04b71ac8afc1faff44e3a6a594dd265ff04baafa2a6	GPT	B05
86181021175aa2c91b3f2be58c7ad220741bb51c7c5d1d531f466aef85efbb32	a2fc3f8977d68c26c5aab2b4a03163a8a095556e556695c28f9aa6afc0df80c0	지하철	가설전기작업	충전부	지하철 > 가설전기작업 > 충전부	NO_MATCH			NO_MATCH	SOURCE_CONCEPT_IS_NOT_A_TASK_SEMANTIC_FOR_CURRENT_CANONICAL_TASK_UNIVERSE	HIGH	67a0a8a09af59772c61cad93af3b2dd3fcf818dfde794e972ea0c74fb0fc3ed0	a22f3a83f3cc2563554eb04b71ac8afc1faff44e3a6a594dd265ff04baafa2a6	GPT	B05
87035c42aab7fcc8470a4f772e0c98e156a2c832b38cb0d738685f4f59dd40eb	4160cd3ade62892e9b0fa6fa8dd4b9e59a21ba76a1d139227dd116af831ae4b7	지하철	작업환경	작업환경 (환기)	지하철 > 작업환경 > 작업환경 (환기)	NO_MATCH			NO_MATCH	SOURCE_CONCEPT_IS_NOT_A_TASK_SEMANTIC_FOR_CURRENT_CANONICAL_TASK_UNIVERSE	HIGH	67a0a8a09af59772c61cad93af3b2dd3fcf818dfde794e972ea0c74fb0fc3ed0	a22f3a83f3cc2563554eb04b71ac8afc1faff44e3a6a594dd265ff04baafa2a6	GPT	B05
87812f7b4327b18019c61f6aecfb8cf4958d62fe96e74522ec52cdf0ef6d8973	c7c14e61ac0bc329d9aa5ff8a8c20beb0c7614a78b1e2ad2396a62c5ecfad8d6	지하철	가설전기작업	분전반	지하철 > 가설전기작업 > 분전반	NO_MATCH			NO_MATCH	SOURCE_CONCEPT_IS_NOT_A_TASK_SEMANTIC_FOR_CURRENT_CANONICAL_TASK_UNIVERSE	HIGH	67a0a8a09af59772c61cad93af3b2dd3fcf818dfde794e972ea0c74fb0fc3ed0	a22f3a83f3cc2563554eb04b71ac8afc1faff44e3a6a594dd265ff04baafa2a6	GPT	B05
89a654cd0b876c0d57e6ab957de30a875f1411847ef9989caf975d25d1a6a9fc	67f6ddff6eeb8ac5b0fa959c368c0aece46467fcc717b3893ee3b48a69693ead	지하철	엘리베이터 설치작업	엘리베이터 승강구 조립	지하철 > 엘리베이터 설치작업 > 엘리베이터 승강구 조립	CANONICAL_GAP				VALID_TASK_BUT_NO_SUITABLE_SINGLE_CANONICAL_TASK_IN_FROZEN_REFERENCE	MEDIUM	67a0a8a09af59772c61cad93af3b2dd3fcf818dfde794e972ea0c74fb0fc3ed0	a22f3a83f3cc2563554eb04b71ac8afc1faff44e3a6a594dd265ff04baafa2a6	GPT	B05
8a1cdefe79371f542a227a1914744d17949f0f95b4ed6e46303f56bea8e68f84	9ef9237de8d790658f13e1d1e20938a16b146ff98673e39ab2da362be6c83b1a	아파트	흙막이지보공작업	흙막이지보공 해체	아파트 > 흙막이지보공작업 > 흙막이지보공 해체	CANONICAL_GAP				VALID_TASK_BUT_NO_SUITABLE_SINGLE_CANONICAL_TASK_IN_FROZEN_REFERENCE	MEDIUM	67a0a8a09af59772c61cad93af3b2dd3fcf818dfde794e972ea0c74fb0fc3ed0	a22f3a83f3cc2563554eb04b71ac8afc1faff44e3a6a594dd265ff04baafa2a6	GPT	B05
8ace0738dca465b39d116e999b27175c7b4140305509e4671b4f802a1e22f7e8	bfec41cc48fbc3aceacf9244ef2fa61accc7e514ac00df5516c92da57272e946	지하철	거푸집작업	거푸집 동바리 해체	지하철 > 거푸집작업 > 거푸집 동바리 해체	CANONICAL_GAP				VALID_TASK_BUT_NO_SUITABLE_SINGLE_CANONICAL_TASK_IN_FROZEN_REFERENCE	MEDIUM	67a0a8a09af59772c61cad93af3b2dd3fcf818dfde794e972ea0c74fb0fc3ed0	a22f3a83f3cc2563554eb04b71ac8afc1faff44e3a6a594dd265ff04baafa2a6	GPT	B05
9638a33ecdaf390b7e7b3c063850b701051f3c41f2af1fdf6cf505fddb344287	8af86d1a5e260608fcbe9db316d0102817449d301303f4e5392184b71685edec	지하철	수직구작업	수직구 보강	지하철 > 수직구작업 > 수직구 보강	CANONICAL_GAP				VALID_TASK_BUT_NO_SUITABLE_SINGLE_CANONICAL_TASK_IN_FROZEN_REFERENCE	MEDIUM	67a0a8a09af59772c61cad93af3b2dd3fcf818dfde794e972ea0c74fb0fc3ed0	a22f3a83f3cc2563554eb04b71ac8afc1faff44e3a6a594dd265ff04baafa2a6	GPT	B05
977e23a7082d4306a19c243b9de993a35672bb28922d82b8e4b585bbeaad7e3a	95b037a7520449c389c0e0993ad04e38fc5b6e6eecc0cf6b3223b2c330e17009	지하철	되메움작업	토사반입 및 되메움 실시	지하철 > 되메움작업 > 토사반입 및 되메움 실시	CANONICAL_GAP				VALID_TASK_BUT_NO_SUITABLE_SINGLE_CANONICAL_TASK_IN_FROZEN_REFERENCE	MEDIUM	67a0a8a09af59772c61cad93af3b2dd3fcf818dfde794e972ea0c74fb0fc3ed0	a22f3a83f3cc2563554eb04b71ac8afc1faff44e3a6a594dd265ff04baafa2a6	GPT	B05
987831f2a89c84774f6553583ed24bda512c181bcac5054867c452108611ce36	351c54240527e26742fbd2679a54f6424f329e153d93cb90299c013945383ae0	아파트	흙막이지보공작업	흙막이지보공 자재반출	아파트 > 흙막이지보공작업 > 흙막이지보공 자재반출	CANONICAL_GAP				VALID_TASK_BUT_NO_SUITABLE_SINGLE_CANONICAL_TASK_IN_FROZEN_REFERENCE	MEDIUM	67a0a8a09af59772c61cad93af3b2dd3fcf818dfde794e972ea0c74fb0fc3ed0	a22f3a83f3cc2563554eb04b71ac8afc1faff44e3a6a594dd265ff04baafa2a6	GPT	B05
9a723a7dc44777aa93f5b232a4de9009d7aa8b7acfcddf68c1b14fbee8652eda	e5704c6da3a44329c8b384bb01a63540395cbdb5e73eb6df4fcfbb2e1d981d4c	지하철	안전가시설작업	달비계	지하철 > 안전가시설작업 > 달비계	NO_MATCH			NO_MATCH	SOURCE_CONCEPT_IS_NOT_A_TASK_SEMANTIC_FOR_CURRENT_CANONICAL_TASK_UNIVERSE	HIGH	67a0a8a09af59772c61cad93af3b2dd3fcf818dfde794e972ea0c74fb0fc3ed0	a22f3a83f3cc2563554eb04b71ac8afc1faff44e3a6a594dd265ff04baafa2a6	GPT	B05
9a7a30f89003e7f82fe90bba19b5bbf38cc152025ef8d48aafa3822285a5bd55	7d73b6723d356aaeb929c70b03d256a57af8aa11c5adcc6a4a6e39ddf421843d	지하철	기초파일작업	기초 파일항타	지하철 > 기초파일작업 > 기초 파일항타	CANONICAL_GAP				VALID_TASK_BUT_NO_SUITABLE_SINGLE_CANONICAL_TASK_IN_FROZEN_REFERENCE	MEDIUM	67a0a8a09af59772c61cad93af3b2dd3fcf818dfde794e972ea0c74fb0fc3ed0	a22f3a83f3cc2563554eb04b71ac8afc1faff44e3a6a594dd265ff04baafa2a6	GPT	B05
9bff2fb126c902e8636f2f231d48ed35585d346fb90f7d1ab8db1e15e197dad9	fd427389d8b9f9a0d43d73a78299b777a47c31bcd91142636936b063b3c8d09c	아파트	철근작업	철근반입	아파트 > 철근작업 > 철근반입	CANONICAL_GAP				VALID_TASK_BUT_NO_SUITABLE_SINGLE_CANONICAL_TASK_IN_FROZEN_REFERENCE	MEDIUM	67a0a8a09af59772c61cad93af3b2dd3fcf818dfde794e972ea0c74fb0fc3ed0	a22f3a83f3cc2563554eb04b71ac8afc1faff44e3a6a594dd265ff04baafa2a6	GPT	B05
9df14b6fa9e1b342261ace43619c09a38d789249bfd320ca1480c20bcd08c057	345ef4b4068d1a59b153db2a83644838a637ba280719b81bb092e3ec7644cf7e	지하철	라이닝거푸집작업	라이닝 거푸집 자재반입	지하철 > 라이닝거푸집작업 > 라이닝 거푸집 자재반입	CANONICAL_GAP				VALID_TASK_BUT_NO_SUITABLE_SINGLE_CANONICAL_TASK_IN_FROZEN_REFERENCE	MEDIUM	67a0a8a09af59772c61cad93af3b2dd3fcf818dfde794e972ea0c74fb0fc3ed0	a22f3a83f3cc2563554eb04b71ac8afc1faff44e3a6a594dd265ff04baafa2a6	GPT	B05
a0c6d4b00db248f53d7056703b872bd96925cbc89601b158dff86de2ef6078dc	98e081d43a7a0ce8c5a3dc87c8ff154da5743737788b460eea5770d6c39b2e5c	지하철	맨홀 및 관부설작업	맨홀 및 관부설 굴착	지하철 > 맨홀 및 관부설작업 > 맨홀 및 관부설 굴착	CANONICAL_GAP				VALID_TASK_BUT_NO_SUITABLE_SINGLE_CANONICAL_TASK_IN_FROZEN_REFERENCE	MEDIUM	67a0a8a09af59772c61cad93af3b2dd3fcf818dfde794e972ea0c74fb0fc3ed0	a22f3a83f3cc2563554eb04b71ac8afc1faff44e3a6a594dd265ff04baafa2a6	GPT	B05
aa7efc2d21d91e85b8919bd4f580ac49dde575fd56294a0cb6aec3a1eb956dd9	e6c4aa3229a87abdf3d6a2675358e7ffaca81c1c52f6e45d4ae7a4baf40fe024	지하철	안전가시설작업	방호선반	지하철 > 안전가시설작업 > 방호선반	NO_MATCH			NO_MATCH	SOURCE_CONCEPT_IS_NOT_A_TASK_SEMANTIC_FOR_CURRENT_CANONICAL_TASK_UNIVERSE	HIGH	67a0a8a09af59772c61cad93af3b2dd3fcf818dfde794e972ea0c74fb0fc3ed0	a22f3a83f3cc2563554eb04b71ac8afc1faff44e3a6a594dd265ff04baafa2a6	GPT	B05
ad470061c2b568ceab68669d5b131b6fc097bb5e840c425a2709c13cb46547d4	fe7b0a49566187aedcc9df7a8bc2bba20f81c3956f41bc8879cdeed09d346465	지하철	도장작업	실내도장	지하철 > 도장작업 > 실내도장	AMBIGUOUS			AMBIGUOUS	LOCATION_ONLY_PAINTING_LABEL_DOES_NOT_IDENTIFY_A_SINGLE_PAINTING_CANONICAL_TASK	MEDIUM	67a0a8a09af59772c61cad93af3b2dd3fcf818dfde794e972ea0c74fb0fc3ed0	a22f3a83f3cc2563554eb04b71ac8afc1faff44e3a6a594dd265ff04baafa2a6	GPT	B05
ae7ce36d16ad417551611098efdf88f9b683ec272646cf49c2814a25356819e3	870480a0a4af34f3b42a13dab2b5d2b06570bed038d8dc6b12ce68376da950c8	아파트	철근작업	철근가공 및 운반	아파트 > 철근작업 > 철근가공 및 운반	MAP_EXISTING_CANONICAL	be965f09-464b-4d53-9be4-d72f44d3d1ee	철근가공및조립	POSSIBLE_RELATED	SOURCE_AND_CANONICAL_SHARE_REBAR_PROCESSING_BUT_DIFFER_ON_TRANSPORT_VERSUS_ASSEMBLY_COMPONENT	MEDIUM	67a0a8a09af59772c61cad93af3b2dd3fcf818dfde794e972ea0c74fb0fc3ed0	a22f3a83f3cc2563554eb04b71ac8afc1faff44e3a6a594dd265ff04baafa2a6	GPT	B05
b21839690a6f517c92744019964666b9c597194a5c48be28c3ad869ad39eea42	56c6c87b3563ac5309d5bc90ecb87187b55ac6b965443d6eabd2876dc959effe	지하철	양중기작업	곤도라	지하철 > 양중기작업 > 곤도라	NO_MATCH			NO_MATCH	SOURCE_CONCEPT_IS_NOT_A_TASK_SEMANTIC_FOR_CURRENT_CANONICAL_TASK_UNIVERSE	HIGH	67a0a8a09af59772c61cad93af3b2dd3fcf818dfde794e972ea0c74fb0fc3ed0	a22f3a83f3cc2563554eb04b71ac8afc1faff44e3a6a594dd265ff04baafa2a6	GPT	B05
b27a1b43f6ec9dfc7c73fe34512e20e3368055db779f97cfc49e93eaa08d4ff8	5486dd6e1e153e2e7de7ed8f1069de1ace43fbed95bcc3677148fba8c2575b97	지하철	부대토목작업	부대토목 옹벽시공	지하철 > 부대토목작업 > 부대토목 옹벽시공	CANONICAL_GAP				VALID_TASK_BUT_NO_SUITABLE_SINGLE_CANONICAL_TASK_IN_FROZEN_REFERENCE	MEDIUM	67a0a8a09af59772c61cad93af3b2dd3fcf818dfde794e972ea0c74fb0fc3ed0	a22f3a83f3cc2563554eb04b71ac8afc1faff44e3a6a594dd265ff04baafa2a6	GPT	B05
b56c91d207b1993adab940fea59f94546e894bc186da257aca296cd2491bdb7f	e2cfd82d8a4d30f1ca411546ebfc2ccd1cd56f56d8a8c5eb2246fac1acb62f03	지하철	가설전기작업	조명등	지하철 > 가설전기작업 > 조명등	NO_MATCH			NO_MATCH	SOURCE_CONCEPT_IS_NOT_A_TASK_SEMANTIC_FOR_CURRENT_CANONICAL_TASK_UNIVERSE	HIGH	67a0a8a09af59772c61cad93af3b2dd3fcf818dfde794e972ea0c74fb0fc3ed0	a22f3a83f3cc2563554eb04b71ac8afc1faff44e3a6a594dd265ff04baafa2a6	GPT	B05
bc988da5ddcea4e1b2b2b104656e0ba9e9a33ee77db23e7296ff5501fe854917	d338979f3800ba580e63593cbd99c086c4041d99375b9e8f516a8f9b1b031509	지하철	굴착작업	굴착	지하철 > 굴착작업 > 굴착	AMBIGUOUS			AMBIGUOUS	GENERIC_EXCAVATION_SPANS_MULTIPLE_SPECIFIC_CANONICAL_EXCAVATION_TASKS	HIGH	67a0a8a09af59772c61cad93af3b2dd3fcf818dfde794e972ea0c74fb0fc3ed0	a22f3a83f3cc2563554eb04b71ac8afc1faff44e3a6a594dd265ff04baafa2a6	GPT	B05
bdd2ab9956432df310022d08873549383a04dcc7a7403c874602596ab84ca836	63b656eb00f65454ef34f3669a96417448814ec4fd5c18e01ef0da951537978e	지하철	기계설비작업	기계설비 자재반입	지하철 > 기계설비작업 > 기계설비 자재반입	CANONICAL_GAP				VALID_TASK_BUT_NO_SUITABLE_SINGLE_CANONICAL_TASK_IN_FROZEN_REFERENCE	MEDIUM	67a0a8a09af59772c61cad93af3b2dd3fcf818dfde794e972ea0c74fb0fc3ed0	a22f3a83f3cc2563554eb04b71ac8afc1faff44e3a6a594dd265ff04baafa2a6	GPT	B05
c0ead78f3ed0b22335a168bf99ac02d92354985717e79a54f64c8a15e33e0eee	e2149d67155b75c62a15d6efeee5bb85a8466466c545487d5cb12b1fcdffe2c1	지하철	안전가시설작업	낙하물 방지망	지하철 > 안전가시설작업 > 낙하물 방지망	NO_MATCH			NO_MATCH	SOURCE_CONCEPT_IS_NOT_A_TASK_SEMANTIC_FOR_CURRENT_CANONICAL_TASK_UNIVERSE	HIGH	67a0a8a09af59772c61cad93af3b2dd3fcf818dfde794e972ea0c74fb0fc3ed0	a22f3a83f3cc2563554eb04b71ac8afc1faff44e3a6a594dd265ff04baafa2a6	GPT	B05
c0ece1de4a4ff65e7fb8b07c237740238a90a70e4707c1fd47c4e863b2391fd5	ba74b0ed1cd2b4d877497eb48a03a98b047449be9e9aec419e7cb188491645b4	아파트	콘크리트작업	콘크리트 반입	아파트 > 콘크리트작업 > 콘크리트 반입	CANONICAL_GAP				VALID_TASK_BUT_NO_SUITABLE_SINGLE_CANONICAL_TASK_IN_FROZEN_REFERENCE	MEDIUM	67a0a8a09af59772c61cad93af3b2dd3fcf818dfde794e972ea0c74fb0fc3ed0	a22f3a83f3cc2563554eb04b71ac8afc1faff44e3a6a594dd265ff04baafa2a6	GPT	B05
c1aa8e5cc870c3e07145c55cb6cdd39bf02449e306f1a4e27d08d6c8468ebf68	f4c27132c554127f8056d351d97695b06615ac31ef0d82a5f242917c06f3c193	지하철	위험기계기구작업	공기 압축기	지하철 > 위험기계기구작업 > 공기 압축기	NO_MATCH			NO_MATCH	SOURCE_CONCEPT_IS_NOT_A_TASK_SEMANTIC_FOR_CURRENT_CANONICAL_TASK_UNIVERSE	HIGH	67a0a8a09af59772c61cad93af3b2dd3fcf818dfde794e972ea0c74fb0fc3ed0	a22f3a83f3cc2563554eb04b71ac8afc1faff44e3a6a594dd265ff04baafa2a6	GPT	B05
c1bf51592389a229ea687d3c4f2c914f6ce2948c397c384652b18e1442275526	e008f2587b767b73ade1361179cb669a7eda642562e84e11c69a05723406e02d	지하철	안전가시설작업	달대비계	지하철 > 안전가시설작업 > 달대비계	NO_MATCH			NO_MATCH	SOURCE_CONCEPT_IS_NOT_A_TASK_SEMANTIC_FOR_CURRENT_CANONICAL_TASK_UNIVERSE	HIGH	67a0a8a09af59772c61cad93af3b2dd3fcf818dfde794e972ea0c74fb0fc3ed0	a22f3a83f3cc2563554eb04b71ac8afc1faff44e3a6a594dd265ff04baafa2a6	GPT	B05
c2ff68d1347b17e7bf17c0ba3c6bd79e42aa35df34f68586c3d68009083b9e5a	996f7e1e0a6b2984564ff8b824a007001a8166da3650559c6d9b8c1c6b102612	지하철	금속 및 잡철물작업	금속 및 잡철물 자재반입	지하철 > 금속 및 잡철물작업 > 금속 및 잡철물 자재반입	CANONICAL_GAP				VALID_TASK_BUT_NO_SUITABLE_SINGLE_CANONICAL_TASK_IN_FROZEN_REFERENCE	MEDIUM	67a0a8a09af59772c61cad93af3b2dd3fcf818dfde794e972ea0c74fb0fc3ed0	a22f3a83f3cc2563554eb04b71ac8afc1faff44e3a6a594dd265ff04baafa2a6	GPT	B05
c52cf947297f4a2e722cc39bc4e1f563ce3cd4a237da90bb5d7f78814df09c6c	ab0d07fadc9024c302351bcab75efe80bbcd880a5b739d416b0f6ea32f54d33e	지하철	가설전기작업	전선	지하철 > 가설전기작업 > 전선	NO_MATCH			NO_MATCH	SOURCE_CONCEPT_IS_NOT_A_TASK_SEMANTIC_FOR_CURRENT_CANONICAL_TASK_UNIVERSE	HIGH	67a0a8a09af59772c61cad93af3b2dd3fcf818dfde794e972ea0c74fb0fc3ed0	a22f3a83f3cc2563554eb04b71ac8afc1faff44e3a6a594dd265ff04baafa2a6	GPT	B05
c719d50ae24860d4c7aec6deb6d5c423e94d3a266e0b293cd04a100ee2c75224	4528b248b07014e58b1a75dc326bb1757a2da6b7f43158d2ec908ac7b8aaa51d	지하철	발파작업	발파 화약고 관리	지하철 > 발파작업 > 발파 화약고 관리	MAP_EXISTING_CANONICAL	bae014b7-2474-48f7-b5c0-0e9f30a0ff56	발파	POSSIBLE_RELATED	EXPLOSIVES_MAGAZINE_MANAGEMENT_SUPPORTS_BLASTING_BUT_IS_NOT_A_BLASTING_EXECUTION_TASK	MEDIUM	67a0a8a09af59772c61cad93af3b2dd3fcf818dfde794e972ea0c74fb0fc3ed0	a22f3a83f3cc2563554eb04b71ac8afc1faff44e3a6a594dd265ff04baafa2a6	GPT	B05
c8b41d18cf05075eed8d9a763fb3b52353f70b523d5774869a171d0c1722b1f6	327911a8fa48041ff6a97e43efea18313d2b64de40b819f8fa0ce5ce1e98dd08	지하철	위험기계기구작업	연삭기	지하철 > 위험기계기구작업 > 연삭기	NO_MATCH			NO_MATCH	SOURCE_CONCEPT_IS_NOT_A_TASK_SEMANTIC_FOR_CURRENT_CANONICAL_TASK_UNIVERSE	HIGH	67a0a8a09af59772c61cad93af3b2dd3fcf818dfde794e972ea0c74fb0fc3ed0	a22f3a83f3cc2563554eb04b71ac8afc1faff44e3a6a594dd265ff04baafa2a6	GPT	B05
ca80785a31fb1db190b276c42a10f2f281343d37ee143226ea13f73861577212	c7b8c7d084719e5f758e6dcc315b298d07e4cf91a14ccf4d8c5f9992557b0b3d	지하철	가설전기작업	접지	지하철 > 가설전기작업 > 접지	CANONICAL_GAP				VALID_TASK_BUT_NO_SUITABLE_SINGLE_CANONICAL_TASK_IN_FROZEN_REFERENCE	MEDIUM	67a0a8a09af59772c61cad93af3b2dd3fcf818dfde794e972ea0c74fb0fc3ed0	a22f3a83f3cc2563554eb04b71ac8afc1faff44e3a6a594dd265ff04baafa2a6	GPT	B05
cadcf980e4173256e3a25e4da31567ab827efe28d091b46b7e5094531e7a080d	81c6af6cb3808bbd51b404d52005737f8a25791fe7d9e2de0f66c5540d49aa1a	지하철	엘리베이터 설치작업	엘리베이터 기계설치	지하철 > 엘리베이터 설치작업 > 엘리베이터 기계설치	CANONICAL_GAP				VALID_TASK_BUT_NO_SUITABLE_SINGLE_CANONICAL_TASK_IN_FROZEN_REFERENCE	MEDIUM	67a0a8a09af59772c61cad93af3b2dd3fcf818dfde794e972ea0c74fb0fc3ed0	a22f3a83f3cc2563554eb04b71ac8afc1faff44e3a6a594dd265ff04baafa2a6	GPT	B05
d03bc0bec70f91d7a152eac9c92bd59ef379209d37a3da3cda9bdc5f5e178436	2858264ab96a5d67aedc51229fd975e34da805d068fe5007f9dae99fb2d863ec	지하철	안전가시설작업	추락방지망	지하철 > 안전가시설작업 > 추락방지망	NO_MATCH			NO_MATCH	SOURCE_CONCEPT_IS_NOT_A_TASK_SEMANTIC_FOR_CURRENT_CANONICAL_TASK_UNIVERSE	HIGH	67a0a8a09af59772c61cad93af3b2dd3fcf818dfde794e972ea0c74fb0fc3ed0	a22f3a83f3cc2563554eb04b71ac8afc1faff44e3a6a594dd265ff04baafa2a6	GPT	B05
d46869bbccf3b92eec8ed55d5eb670a541469c5edc74395c83cc3b5dfd6e172d	37a63ee733edb8991edd0316acd84af6501c156fa79c7574b807968f79a6494a	지하철	거푸집작업	거푸집 동바리 인양	지하철 > 거푸집작업 > 거푸집 동바리 인양	CANONICAL_GAP				VALID_TASK_BUT_NO_SUITABLE_SINGLE_CANONICAL_TASK_IN_FROZEN_REFERENCE	MEDIUM	67a0a8a09af59772c61cad93af3b2dd3fcf818dfde794e972ea0c74fb0fc3ed0	a22f3a83f3cc2563554eb04b71ac8afc1faff44e3a6a594dd265ff04baafa2a6	GPT	B05
d6b05f1975bc6041527b99805494644a756e073b94df4684e3d8a7335e06aba5	12c7dd8d41405c5f14e8b01b06409c0191d379a5210b42c754074d69ec03c157	지하철	안전가시설작업	이동식 비계	지하철 > 안전가시설작업 > 이동식 비계	NO_MATCH			NO_MATCH	SOURCE_CONCEPT_IS_NOT_A_TASK_SEMANTIC_FOR_CURRENT_CANONICAL_TASK_UNIVERSE	HIGH	67a0a8a09af59772c61cad93af3b2dd3fcf818dfde794e972ea0c74fb0fc3ed0	a22f3a83f3cc2563554eb04b71ac8afc1faff44e3a6a594dd265ff04baafa2a6	GPT	B05
d6fd8c85949bde766c819f400f52ba73acd8b1806fa8be2dc6ba0d00244a0d36	545c88f860cdd92a690f3b2fe44225d19d64d9bccd07b3f9d3254be8aff90ef8	지하철	위험기계기구작업	철근절단기 및 절곡기	지하철 > 위험기계기구작업 > 철근절단기 및 절곡기	NO_MATCH			NO_MATCH	SOURCE_CONCEPT_IS_NOT_A_TASK_SEMANTIC_FOR_CURRENT_CANONICAL_TASK_UNIVERSE	HIGH	67a0a8a09af59772c61cad93af3b2dd3fcf818dfde794e972ea0c74fb0fc3ed0	a22f3a83f3cc2563554eb04b71ac8afc1faff44e3a6a594dd265ff04baafa2a6	GPT	B05
d7f4d2b9578e2edde5469d08828a941f1c80436f7608365c5ea638556bf0573c	c2107a3f0debfc26ed7ea70fee6701a3f30b531ffbca57d0d40ff4c7b9e31c6f	아파트	철골작업	철골 부재반입	아파트 > 철골작업 > 철골 부재반입	CANONICAL_GAP				VALID_TASK_BUT_NO_SUITABLE_SINGLE_CANONICAL_TASK_IN_FROZEN_REFERENCE	MEDIUM	67a0a8a09af59772c61cad93af3b2dd3fcf818dfde794e972ea0c74fb0fc3ed0	a22f3a83f3cc2563554eb04b71ac8afc1faff44e3a6a594dd265ff04baafa2a6	GPT	B05
d8bf703d34a6a67bcd2ca9ab140e4c50ce4fb030d5e346b57bb6afe6ee8dcebb	5c41ab4ae0caa5a982ae5649ed108b8a246dcadc6cf8fc461906418c2d10dbb9	지하철	금속 및 잡철물작업	금속 및 잡철물 시공	지하철 > 금속 및 잡철물작업 > 금속 및 잡철물 시공	AMBIGUOUS			AMBIGUOUS	BROAD_METAL_AND_MISCELLANEOUS_STEEL_WORK_DOES_NOT_IDENTIFY_A_SINGLE_CANONICAL_TASK	MEDIUM	67a0a8a09af59772c61cad93af3b2dd3fcf818dfde794e972ea0c74fb0fc3ed0	a22f3a83f3cc2563554eb04b71ac8afc1faff44e3a6a594dd265ff04baafa2a6	GPT	B05
d8e263e132c0275970ddb409c5ce1d69a6d8a675f974e3d38b9577110474b998	f674b465439adee738eeb791ef13287d851431821d3197e34b66470795450273	지하철	라이닝거푸집작업	라이닝거푸집 해체	지하철 > 라이닝거푸집작업 > 라이닝거푸집 해체	MAP_EXISTING_CANONICAL	892b579d-42bf-4c3e-8a71-e37d8ce00e1b	현장타설콘크리트라이닝	NARROWER_THAN	LINING_FORMWORK_REMOVAL_IS_A_SPECIFIC_SUBACTIVITY_OF_CAST_IN_PLACE_CONCRETE_LINING	MEDIUM	67a0a8a09af59772c61cad93af3b2dd3fcf818dfde794e972ea0c74fb0fc3ed0	a22f3a83f3cc2563554eb04b71ac8afc1faff44e3a6a594dd265ff04baafa2a6	GPT	B05
