review_key	source_key	project_kind	work_type	source_name	source_path	gpt_semantic_decision	gpt_target_canonical_id	gpt_target_canonical_name	gpt_mapping_type	gpt_reason	gpt_confidence_class	input_evidence_sha	canonical_reference_sha	review_authority	review_batch	source_name_normalized	source_path_normalized	batch_no
024db265b19bd9669d8b708dd9e65321e957ae599ee06e0056b82359712a407f	49b47a1f9cb0426343aaab25c94591530421ec9d26695d3b8996e182fbc0a8a6	아파트	부대토목작업	부대토목 구내포장	아파트 > 부대토목작업 > 부대토목 구내포장	AMBIGUOUS			AMBIGUOUS	GENERIC_SITE_PAVING_DOES_NOT_IDENTIFY_MATERIAL_OR_PAVING_METHOD	MEDIUM	c44be9c0edac197b175e84a2647497747a636ad71b27dfaa8308492a4616014a	a22f3a83f3cc2563554eb04b71ac8afc1faff44e3a6a594dd265ff04baafa2a6	GPT	B04	부대토목 구내포장	아파트 > 부대토목작업 > 부대토목 구내포장	B04
10073d140dd7675ccd2e35679623bc7ce5df920de660ac448c67ca108699c908	67a5ae300a5be9ddbcaf1367b12b3ac240279cb0e428feaa25a2be155f7e2572	아파트	도장작업	실외도장	아파트 > 도장작업 > 실외도장	AMBIGUOUS			AMBIGUOUS	LOCATION_ONLY_PAINTING_LABEL_DOES_NOT_IDENTIFY_A_SINGLE_PAINTING_CANONICAL_TASK	MEDIUM	c44be9c0edac197b175e84a2647497747a636ad71b27dfaa8308492a4616014a	a22f3a83f3cc2563554eb04b71ac8afc1faff44e3a6a594dd265ff04baafa2a6	GPT	B04	실외도장	아파트 > 도장작업 > 실외도장	B04
27fc30ecca291b0f204b321aaa0aa01c97501881aed40c48e856e9e94c8c29c7	3db0653349f8d4c86f85617042af9158557506c3ad1b57837b51d70dc1fcede3	아파트	도장작업	도장 면처리	아파트 > 도장작업 > 도장 면처리	AMBIGUOUS			AMBIGUOUS	GENERIC_PAINT_SURFACE_PREPARATION_DOES_NOT_IDENTIFY_THE_SUBSTRATE_SPECIFIC_CANONICAL_TASK	MEDIUM	c44be9c0edac197b175e84a2647497747a636ad71b27dfaa8308492a4616014a	a22f3a83f3cc2563554eb04b71ac8afc1faff44e3a6a594dd265ff04baafa2a6	GPT	B04	도장 면처리	아파트 > 도장작업 > 도장 면처리	B04
336ba59f8468742dc2b240ad0a0883e3c07b5cccf339b8fd812d60d7bb52491b	e5ad6b11f8acb74cd4df9c45e25e65230cbe99ef5c5c39aa0d9f6c081cadc16c	아파트	맨홀 및 관부설작업	맨홀 및 관부설	아파트 > 맨홀 및 관부설작업 > 맨홀 및 관부설	AMBIGUOUS			AMBIGUOUS	COMPOSITE_MANHOLE_AND_PIPE_LAYING_SOURCE_DOES_NOT_IDENTIFY_PIPE_MATERIAL_OR_SINGLE_CANONICAL_TASK	MEDIUM	c44be9c0edac197b175e84a2647497747a636ad71b27dfaa8308492a4616014a	a22f3a83f3cc2563554eb04b71ac8afc1faff44e3a6a594dd265ff04baafa2a6	GPT	B04	맨홀 및 관부설	아파트 > 맨홀 및 관부설작업 > 맨홀 및 관부설	B04
376317acac98d186324f83bce24f8507c60dccb446f1a6ee0f49a4c8ee02ba4e	08bd3d179f6c4e12b0f2400ad1ad0e91d804ace409c4eb2a03d48751887d467f	아파트	기계설비작업	기계설비 설치	아파트 > 기계설비작업 > 기계설비 설치	AMBIGUOUS			AMBIGUOUS	GENERIC_MECHANICAL_EQUIPMENT_INSTALLATION_SPANS_MULTIPLE_SPECIFIC_INSTALLATION_TASKS	MEDIUM	c44be9c0edac197b175e84a2647497747a636ad71b27dfaa8308492a4616014a	a22f3a83f3cc2563554eb04b71ac8afc1faff44e3a6a594dd265ff04baafa2a6	GPT	B04	기계설비 설치	아파트 > 기계설비작업 > 기계설비 설치	B04
59f7dc0d09ba79c7768be45c5e6ae2d5c9f0536b50242da1456c65a7408b192e	019f81e967d0613b9e8f8704c283433f5d133afb3812f31a2b98e57bde4392e3	아파트	창호 및 유리작업	창호 및 유리 설치	아파트 > 창호 및 유리작업 > 창호 및 유리 설치	AMBIGUOUS			AMBIGUOUS	COMPOSITE_WINDOW_AND_GLASS_INSTALLATION_DOES_NOT_IDENTIFY_A_SINGLE_CANONICAL_TASK	MEDIUM	c44be9c0edac197b175e84a2647497747a636ad71b27dfaa8308492a4616014a	a22f3a83f3cc2563554eb04b71ac8afc1faff44e3a6a594dd265ff04baafa2a6	GPT	B04	창호 및 유리 설치	아파트 > 창호 및 유리작업 > 창호 및 유리 설치	B04
5d765903c29c4526688532c7fa58697fd8af536ac3f96fb944bf56e031ee08d9	c469423c996f4827ed7cefc2fe69a483650af49c1587107d4e175cebe032a7a8	아파트	전기설비작업	전기설비 설치	아파트 > 전기설비작업 > 전기설비 설치	AMBIGUOUS			AMBIGUOUS	GENERIC_ELECTRICAL_EQUIPMENT_INSTALLATION_DOES_NOT_IDENTIFY_A_SINGLE_CANONICAL_TASK	MEDIUM	c44be9c0edac197b175e84a2647497747a636ad71b27dfaa8308492a4616014a	a22f3a83f3cc2563554eb04b71ac8afc1faff44e3a6a594dd265ff04baafa2a6	GPT	B04	전기설비 설치	아파트 > 전기설비작업 > 전기설비 설치	B04
62ea25dfc890c984f6479de5594296ade038b93e07943b9aa991351e555667a1	e1e8494c4682b61509797c0083fd99e6444219af53d56a2ec5f314885a3b363a	아파트	조경작업	조경시공 및 설치	아파트 > 조경작업 > 조경시공 및 설치	AMBIGUOUS			AMBIGUOUS	BROAD_COMPOSITE_LANDSCAPE_CONSTRUCTION_LABEL_DOES_NOT_IDENTIFY_A_SINGLE_CANONICAL_TASK	MEDIUM	c44be9c0edac197b175e84a2647497747a636ad71b27dfaa8308492a4616014a	a22f3a83f3cc2563554eb04b71ac8afc1faff44e3a6a594dd265ff04baafa2a6	GPT	B04	조경시공 및 설치	아파트 > 조경작업 > 조경시공 및 설치	B04
64437a62b38214105fc85ac8670c8cb9fc16dfd5de3d4b2c688d445f84c4640c	dec16f7b86d1f135da0c745ae44877337b08f49cfe3b8c402376b992fe3e04c3	아파트	금속 및 잡철물작업	금속 및 잡철물 시공	아파트 > 금속 및 잡철물작업 > 금속 및 잡철물 시공	AMBIGUOUS			AMBIGUOUS	BROAD_METAL_AND_MISCELLANEOUS_STEEL_WORK_DOES_NOT_IDENTIFY_A_SINGLE_CANONICAL_TASK	MEDIUM	c44be9c0edac197b175e84a2647497747a636ad71b27dfaa8308492a4616014a	a22f3a83f3cc2563554eb04b71ac8afc1faff44e3a6a594dd265ff04baafa2a6	GPT	B04	금속 및 잡철물 시공	아파트 > 금속 및 잡철물작업 > 금속 및 잡철물 시공	B04
73ff39f57dc9fe5213d4a144764a7590c1a6347d92c52c9d9ad09b8613502cbc	980fd27bcbc9f38633c387245b693272b18882f9d65d747c5b616238c5c47b50	아파트	도장작업	실내도장	아파트 > 도장작업 > 실내도장	AMBIGUOUS			AMBIGUOUS	LOCATION_ONLY_PAINTING_LABEL_DOES_NOT_IDENTIFY_A_SINGLE_PAINTING_CANONICAL_TASK	MEDIUM	c44be9c0edac197b175e84a2647497747a636ad71b27dfaa8308492a4616014a	a22f3a83f3cc2563554eb04b71ac8afc1faff44e3a6a594dd265ff04baafa2a6	GPT	B04	실내도장	아파트 > 도장작업 > 실내도장	B04
790b79cdc9050755e5be1d386f8c2902ae83fd6019cc5375067a92166ebb29e8	286428d849d269933a6938c6bd28f240a595510328eed027cbfc6d3b202b6ff2	아파트	조적	미장 및 견출작업	아파트 > 조적 > 미장 및 견출작업	AMBIGUOUS			AMBIGUOUS	COMPOSITE_PLASTERING_AND_SURFACE_FINISHING_LABEL_SPANS_MULTIPLE_CANONICAL_TASKS	MEDIUM	c44be9c0edac197b175e84a2647497747a636ad71b27dfaa8308492a4616014a	a22f3a83f3cc2563554eb04b71ac8afc1faff44e3a6a594dd265ff04baafa2a6	GPT	B04	미장 및 견출작업	아파트 > 조적 > 미장 및 견출작업	B04
a7636b3af030f8c42091f4280a6330060ca8d9696e62b0fae0221bce8117fd88	d112394908ff4025366bff4f7a2f8e291fb2b0fba69adfb6fc87da0eb6c579e4	아파트	굴착작업	굴착	아파트 > 굴착작업 > 굴착	AMBIGUOUS			AMBIGUOUS	GENERIC_EXCAVATION_SPANS_MULTIPLE_SPECIFIC_CANONICAL_EXCAVATION_TASKS	HIGH	c44be9c0edac197b175e84a2647497747a636ad71b27dfaa8308492a4616014a	a22f3a83f3cc2563554eb04b71ac8afc1faff44e3a6a594dd265ff04baafa2a6	GPT	B04	굴착	아파트 > 굴착작업 > 굴착	B04
b7c2221657ce435c09e17d8d9aa4c09d4064c6a6e06f84df83bacba13ba76f09	a9e21fc4337e48cb8d364706242f68e719f6ac182395a7839467370d59e08659	아파트	수장작업	수장시공(석고보드	아파트 > 수장작업 > 수장시공(석고보드	AMBIGUOUS			AMBIGUOUS	GYPSUM_BOARD_SOURCE_IS_INCOMPLETE_AND_DOES_NOT_DISTINGUISH_WALL_FROM_CEILING_INSTALLATION	MEDIUM	c44be9c0edac197b175e84a2647497747a636ad71b27dfaa8308492a4616014a	a22f3a83f3cc2563554eb04b71ac8afc1faff44e3a6a594dd265ff04baafa2a6	GPT	B04	수장시공(석고보드	아파트 > 수장작업 > 수장시공(석고보드	B04
c9ee21f243975e2851be7a7d6ccfe8f7f575199a77ea20ee4306d5542297177b	4a3dbd922c659097d1433bcf1ab545cdc988aac7912806e9f5316923df385e44	아파트	석재 및 타일작업	석재 및 타일 줄눈	아파트 > 석재 및 타일작업 > 석재 및 타일 줄눈	AMBIGUOUS			AMBIGUOUS	GENERIC_STONE_AND_TILE_JOINT_WORK_SPANS_MULTIPLE_STONE_TILE_SEALING_CANONICAL_TASKS	MEDIUM	c44be9c0edac197b175e84a2647497747a636ad71b27dfaa8308492a4616014a	a22f3a83f3cc2563554eb04b71ac8afc1faff44e3a6a594dd265ff04baafa2a6	GPT	B04	석재 및 타일 줄눈	아파트 > 석재 및 타일작업 > 석재 및 타일 줄눈	B04
defa5d15f94ac6ad466dec99848e6a866019a2f473094c85207bad9f83a6ae59	b439ae20f59071a21eabd2b8236e351dfd1ac0a38c3747bdfdad9f93e6e7673b	아파트	석재 및 타일작업	석재 및 타일 붙임	아파트 > 석재 및 타일작업 > 석재 및 타일 붙임	AMBIGUOUS			AMBIGUOUS	GENERIC_STONE_AND_TILE_ADHESION_SPANS_MULTIPLE_MATERIAL_AND_SURFACE_SPECIFIC_CANONICAL_TASKS	MEDIUM	c44be9c0edac197b175e84a2647497747a636ad71b27dfaa8308492a4616014a	a22f3a83f3cc2563554eb04b71ac8afc1faff44e3a6a594dd265ff04baafa2a6	GPT	B04	석재 및 타일 붙임	아파트 > 석재 및 타일작업 > 석재 및 타일 붙임	B04
e93a134445d1057a7badfd386130743ef8e5a7c5bb94c66b9a490c4c3df0d39b	490d9717a56d63cdcb8c7fb13277fcbf3a28f06db2fc8ed14f0beedb4bc892ef	아파트	지장물조사 및 이설작업	지장물 보호	아파트 > 지장물조사 및 이설작업 > 지장물 보호	AMBIGUOUS			AMBIGUOUS	GENERIC_UTILITY_PROTECTION_SPANS_MULTIPLE_UTILITY_PROTECTION_INTERPRETATIONS	MEDIUM	c44be9c0edac197b175e84a2647497747a636ad71b27dfaa8308492a4616014a	a22f3a83f3cc2563554eb04b71ac8afc1faff44e3a6a594dd265ff04baafa2a6	GPT	B04	지장물 보호	아파트 > 지장물조사 및 이설작업 > 지장물 보호	B04
21eff9337f3b349936a1e6009f18b096b93ee55c217bae71787e3d0f7f7f086b	821fd22a65bf0e12b644a9601e1527e8c8bc8eb16a4f01d9e45310e677e1111c	지하철	도장작업	도장 면처리	지하철 > 도장작업 > 도장 면처리	AMBIGUOUS			AMBIGUOUS	GENERIC_PAINT_SURFACE_PREPARATION_DOES_NOT_IDENTIFY_THE_SUBSTRATE_SPECIFIC_CANONICAL_TASK	MEDIUM	67a0a8a09af59772c61cad93af3b2dd3fcf818dfde794e972ea0c74fb0fc3ed0	a22f3a83f3cc2563554eb04b71ac8afc1faff44e3a6a594dd265ff04baafa2a6	GPT	B05	도장 면처리	지하철 > 도장작업 > 도장 면처리	B05
22e999a3af229f07cbc31745bd4eb5ec64871cb28cdbc266bc9e27690e609a56	2e0de1de8710c35908d01741f3fe1452ba34da1107c931d0f5c069830c7763d1	지하철	부대토목작업	부대토목 구내포장	지하철 > 부대토목작업 > 부대토목 구내포장	AMBIGUOUS			AMBIGUOUS	GENERIC_SITE_PAVING_DOES_NOT_IDENTIFY_MATERIAL_OR_PAVING_METHOD	MEDIUM	67a0a8a09af59772c61cad93af3b2dd3fcf818dfde794e972ea0c74fb0fc3ed0	a22f3a83f3cc2563554eb04b71ac8afc1faff44e3a6a594dd265ff04baafa2a6	GPT	B05	부대토목 구내포장	지하철 > 부대토목작업 > 부대토목 구내포장	B05
27c9be7903755787e40dca662154e78f712a064fe91d24bd28c0a90f0d497856	501605f8705037e741664023abe0a4fd9f8015a82a0c8f2b6ca153ae6ae9092d	지하철	석재 및 타일작업	석재 및 타일 줄눈	지하철 > 석재 및 타일작업 > 석재 및 타일 줄눈	AMBIGUOUS			AMBIGUOUS	GENERIC_STONE_AND_TILE_JOINT_WORK_SPANS_MULTIPLE_STONE_TILE_SEALING_CANONICAL_TASKS	MEDIUM	67a0a8a09af59772c61cad93af3b2dd3fcf818dfde794e972ea0c74fb0fc3ed0	a22f3a83f3cc2563554eb04b71ac8afc1faff44e3a6a594dd265ff04baafa2a6	GPT	B05	석재 및 타일 줄눈	지하철 > 석재 및 타일작업 > 석재 및 타일 줄눈	B05
3eca9420cb4152aa9bbf87e92765415d37a7cf6d5ab6e72f801110c047104bc7	c55e0931eb9bb020bb919cd063c7b6ab394b8af66f0673ec3ca540cfd623f6cc	지하철	도장작업	실외도장	지하철 > 도장작업 > 실외도장	AMBIGUOUS			AMBIGUOUS	LOCATION_ONLY_PAINTING_LABEL_DOES_NOT_IDENTIFY_A_SINGLE_PAINTING_CANONICAL_TASK	MEDIUM	67a0a8a09af59772c61cad93af3b2dd3fcf818dfde794e972ea0c74fb0fc3ed0	a22f3a83f3cc2563554eb04b71ac8afc1faff44e3a6a594dd265ff04baafa2a6	GPT	B05	실외도장	지하철 > 도장작업 > 실외도장	B05
5d7b57cba2c9c084e7b82bd66e92f11e030f7b304ddf05ecc302d37873b97e46	bd581420a468473675b65f9f73fb4ed4539da921e90b5bab4a699de533a6984e	지하철	맨홀 및 관부설작업	맨홀 및 관부설	지하철 > 맨홀 및 관부설작업 > 맨홀 및 관부설	AMBIGUOUS			AMBIGUOUS	COMPOSITE_MANHOLE_AND_PIPE_LAYING_SOURCE_DOES_NOT_IDENTIFY_PIPE_MATERIAL_OR_SINGLE_CANONICAL_TASK	MEDIUM	67a0a8a09af59772c61cad93af3b2dd3fcf818dfde794e972ea0c74fb0fc3ed0	a22f3a83f3cc2563554eb04b71ac8afc1faff44e3a6a594dd265ff04baafa2a6	GPT	B05	맨홀 및 관부설	지하철 > 맨홀 및 관부설작업 > 맨홀 및 관부설	B05
5e80a46bc1f5827dbedd46972b79e2bc60a4f3e7d19ea17122c5a5ec00f26936	11b1262236faeebb5c26c364f3d176c9fcfbf859afb26eeb47b04288997030e1	지하철	석재 및 타일작업	석재 및 타일 붙임	지하철 > 석재 및 타일작업 > 석재 및 타일 붙임	AMBIGUOUS			AMBIGUOUS	GENERIC_STONE_AND_TILE_ADHESION_SPANS_MULTIPLE_MATERIAL_AND_SURFACE_SPECIFIC_CANONICAL_TASKS	MEDIUM	67a0a8a09af59772c61cad93af3b2dd3fcf818dfde794e972ea0c74fb0fc3ed0	a22f3a83f3cc2563554eb04b71ac8afc1faff44e3a6a594dd265ff04baafa2a6	GPT	B05	석재 및 타일 붙임	지하철 > 석재 및 타일작업 > 석재 및 타일 붙임	B05
ad470061c2b568ceab68669d5b131b6fc097bb5e840c425a2709c13cb46547d4	fe7b0a49566187aedcc9df7a8bc2bba20f81c3956f41bc8879cdeed09d346465	지하철	도장작업	실내도장	지하철 > 도장작업 > 실내도장	AMBIGUOUS			AMBIGUOUS	LOCATION_ONLY_PAINTING_LABEL_DOES_NOT_IDENTIFY_A_SINGLE_PAINTING_CANONICAL_TASK	MEDIUM	67a0a8a09af59772c61cad93af3b2dd3fcf818dfde794e972ea0c74fb0fc3ed0	a22f3a83f3cc2563554eb04b71ac8afc1faff44e3a6a594dd265ff04baafa2a6	GPT	B05	실내도장	지하철 > 도장작업 > 실내도장	B05
bc988da5ddcea4e1b2b2b104656e0ba9e9a33ee77db23e7296ff5501fe854917	d338979f3800ba580e63593cbd99c086c4041d99375b9e8f516a8f9b1b031509	지하철	굴착작업	굴착	지하철 > 굴착작업 > 굴착	AMBIGUOUS			AMBIGUOUS	GENERIC_EXCAVATION_SPANS_MULTIPLE_SPECIFIC_CANONICAL_EXCAVATION_TASKS	HIGH	67a0a8a09af59772c61cad93af3b2dd3fcf818dfde794e972ea0c74fb0fc3ed0	a22f3a83f3cc2563554eb04b71ac8afc1faff44e3a6a594dd265ff04baafa2a6	GPT	B05	굴착	지하철 > 굴착작업 > 굴착	B05
d8bf703d34a6a67bcd2ca9ab140e4c50ce4fb030d5e346b57bb6afe6ee8dcebb	5c41ab4ae0caa5a982ae5649ed108b8a246dcadc6cf8fc461906418c2d10dbb9	지하철	금속 및 잡철물작업	금속 및 잡철물 시공	지하철 > 금속 및 잡철물작업 > 금속 및 잡철물 시공	AMBIGUOUS			AMBIGUOUS	BROAD_METAL_AND_MISCELLANEOUS_STEEL_WORK_DOES_NOT_IDENTIFY_A_SINGLE_CANONICAL_TASK	MEDIUM	67a0a8a09af59772c61cad93af3b2dd3fcf818dfde794e972ea0c74fb0fc3ed0	a22f3a83f3cc2563554eb04b71ac8afc1faff44e3a6a594dd265ff04baafa2a6	GPT	B05	금속 및 잡철물 시공	지하철 > 금속 및 잡철물작업 > 금속 및 잡철물 시공	B05
e6110fd529e7593b71ccc763447fbb6cf9a7d1f50204daa7f6b1004cb68659b1	c1028b4628d28bd6381d2d9418db1d3257154accf5b29cc18903a0589ecf75eb	지하철	기계설비작업	기계설비 설치	지하철 > 기계설비작업 > 기계설비 설치	AMBIGUOUS			AMBIGUOUS	GENERIC_MECHANICAL_EQUIPMENT_INSTALLATION_SPANS_MULTIPLE_SPECIFIC_INSTALLATION_TASKS	MEDIUM	67a0a8a09af59772c61cad93af3b2dd3fcf818dfde794e972ea0c74fb0fc3ed0	a22f3a83f3cc2563554eb04b71ac8afc1faff44e3a6a594dd265ff04baafa2a6	GPT	B05	기계설비 설치	지하철 > 기계설비작업 > 기계설비 설치	B05
f2f4873b528b4a9ba50f60e56c45d541ddb6fdaeefd2b3a240a22d3af67c57df	489e1dc03927c8581c75eba9275893bf0004c3287116cc9139d14be846e0aa54	아파트	콘크리트작업	콘크리트타설	아파트 > 콘크리트작업 > 콘크리트타설	AMBIGUOUS			AMBIGUOUS	GENERIC_CONCRETE_PLACEMENT_DOES_NOT_DISTINGUISH_AMONG_MULTIPLE_CONCRETE_PLACEMENT_CANONICAL_TASKS	HIGH	67a0a8a09af59772c61cad93af3b2dd3fcf818dfde794e972ea0c74fb0fc3ed0	a22f3a83f3cc2563554eb04b71ac8afc1faff44e3a6a594dd265ff04baafa2a6	GPT	B05	콘크리트타설	아파트 > 콘크리트작업 > 콘크리트타설	B05
04bff63c1a3c0280c553b368bb007a3fee147f22d97d12a2a10fcf7339c83533	00e4fc12263393951a28470dcda38e1861a1fdaee64a806b681d6512abade395	터널	갱구부작업	갱구부 보강	터널 > 갱구부작업 > 갱구부 보강	AMBIGUOUS			AMBIGUOUS	GENERIC_TUNNEL_PORTAL_REINFORCEMENT_DOES_NOT_IDENTIFY_A_SINGLE_REINFORCEMENT_METHOD_OR_CANONICAL_TASK	MEDIUM	b0df9c2e77642184bc98fa67bc94e5073a41913ccc9a867da1ec5bf3bbfc34c2	a22f3a83f3cc2563554eb04b71ac8afc1faff44e3a6a594dd265ff04baafa2a6	GPT	B06	갱구부 보강	터널 > 갱구부작업 > 갱구부 보강	B06
4576ebe90839817c8de8830a6c63f3dbb7119654250c3fd01fa923e5de4acbd9	f26e581c0138a3c1abecb4842f5821e4c6076be616a18047b1eeb7ee70e24543	지하철	전기설비작업	전기설비 설치	지하철 > 전기설비작업 > 전기설비 설치	AMBIGUOUS			AMBIGUOUS	GENERIC_ELECTRICAL_EQUIPMENT_INSTALLATION_DOES_NOT_IDENTIFY_A_SINGLE_CANONICAL_TASK	MEDIUM	b0df9c2e77642184bc98fa67bc94e5073a41913ccc9a867da1ec5bf3bbfc34c2	a22f3a83f3cc2563554eb04b71ac8afc1faff44e3a6a594dd265ff04baafa2a6	GPT	B06	전기설비 설치	지하철 > 전기설비작업 > 전기설비 설치	B06
4bf0123a90c029c35a5bde93b685fbd6bcd8f1471f368aac6fb70b9a71d40c15	fad5b008f66307ff7adcd7064806521854e55bc60d5fd1115b8504e866c1c5f5	지하철	판넬 등 외부마감작업	판넬 등 외부마감 시공	지하철 > 판넬 등 외부마감작업 > 판넬 등 외부마감 시공	AMBIGUOUS			AMBIGUOUS	BROAD_EXTERNAL_PANEL_AND_FINISHING_LABEL_DOES_NOT_IDENTIFY_A_SINGLE_CANONICAL_TASK	MEDIUM	b0df9c2e77642184bc98fa67bc94e5073a41913ccc9a867da1ec5bf3bbfc34c2	a22f3a83f3cc2563554eb04b71ac8afc1faff44e3a6a594dd265ff04baafa2a6	GPT	B06	판넬 등 외부마감 시공	지하철 > 판넬 등 외부마감작업 > 판넬 등 외부마감 시공	B06
5180e16bc943cf4cb929ecb22ab79517d5f5ea6c2252369f59baed472a862eb4	151c56a48d34860a157271e71b407fb7ddedfae055e846d5e2e9c1815fc663ab	지하철	터널보강작업	터널 특수보강	지하철 > 터널보강작업 > 터널 특수보강	AMBIGUOUS			AMBIGUOUS	GENERIC_SPECIAL_TUNNEL_REINFORCEMENT_DOES_NOT_IDENTIFY_A_SINGLE_REINFORCEMENT_METHOD_OR_CANONICAL_TASK	MEDIUM	b0df9c2e77642184bc98fa67bc94e5073a41913ccc9a867da1ec5bf3bbfc34c2	a22f3a83f3cc2563554eb04b71ac8afc1faff44e3a6a594dd265ff04baafa2a6	GPT	B06	터널 특수보강	지하철 > 터널보강작업 > 터널 특수보강	B06
58a88edbd40a2063b2a0d97f2f9def1608cdb984c4aa7c524798c4827e8bba01	646ef33673457d4bbc9963f36fcfe88141cd1387f8a840ed38223937c3495cbc	지하철	콘크리트작업	콘크리트타설	지하철 > 콘크리트작업 > 콘크리트타설	AMBIGUOUS			AMBIGUOUS	GENERIC_CONCRETE_PLACEMENT_DOES_NOT_DISTINGUISH_AMONG_MULTIPLE_CONCRETE_PLACEMENT_CANONICAL_TASKS	HIGH	b0df9c2e77642184bc98fa67bc94e5073a41913ccc9a867da1ec5bf3bbfc34c2	a22f3a83f3cc2563554eb04b71ac8afc1faff44e3a6a594dd265ff04baafa2a6	GPT	B06	콘크리트타설	지하철 > 콘크리트작업 > 콘크리트타설	B06
9259467b28edf13f9f10e9d40349ad7f7440b924483d90a653e922468074f9e7	7fe75c6c00a570dcf546809e7d16214fd8c7c7d79864e445c66dc4c7dd9d582c	지하철	창호 및 유리작업	창호 및 유리 설치	지하철 > 창호 및 유리작업 > 창호 및 유리 설치	AMBIGUOUS			AMBIGUOUS	COMPOSITE_WINDOW_AND_GLASS_INSTALLATION_DOES_NOT_IDENTIFY_A_SINGLE_CANONICAL_TASK	MEDIUM	b0df9c2e77642184bc98fa67bc94e5073a41913ccc9a867da1ec5bf3bbfc34c2	a22f3a83f3cc2563554eb04b71ac8afc1faff44e3a6a594dd265ff04baafa2a6	GPT	B06	창호 및 유리 설치	지하철 > 창호 및 유리작업 > 창호 및 유리 설치	B06
9944bac0c3bf19558150d7af8df4337ef7ca1fd70a8de36d6a2ceef34069a1ec	8b052a13fcb4bf3b5e25a41eed0ac1310df3399a9f4c3ee2ce6464a35501e9fd	지하철	조경작업	조경시공 및 설치	지하철 > 조경작업 > 조경시공 및 설치	AMBIGUOUS			AMBIGUOUS	BROAD_COMPOSITE_LANDSCAPE_CONSTRUCTION_LABEL_DOES_NOT_IDENTIFY_A_SINGLE_CANONICAL_TASK	MEDIUM	b0df9c2e77642184bc98fa67bc94e5073a41913ccc9a867da1ec5bf3bbfc34c2	a22f3a83f3cc2563554eb04b71ac8afc1faff44e3a6a594dd265ff04baafa2a6	GPT	B06	조경시공 및 설치	지하철 > 조경작업 > 조경시공 및 설치	B06
b857feda90885f5b017cca1ef241af5c157b14fed5d12a0f44a90917afabf411	a19498e302410de0523c8f3166b0ceff251babe40e3de9b2431c223799e6be5f	지하철	지장물조사 및 이설작업	지장물 보호	지하철 > 지장물조사 및 이설작업 > 지장물 보호	AMBIGUOUS			AMBIGUOUS	GENERIC_UTILITY_PROTECTION_SPANS_MULTIPLE_UTILITY_PROTECTION_INTERPRETATIONS	MEDIUM	b0df9c2e77642184bc98fa67bc94e5073a41913ccc9a867da1ec5bf3bbfc34c2	a22f3a83f3cc2563554eb04b71ac8afc1faff44e3a6a594dd265ff04baafa2a6	GPT	B06	지장물 보호	지하철 > 지장물조사 및 이설작업 > 지장물 보호	B06
b9d0626e802201461c34bed31d9783c8ef5f6e4e758b23697ef3a805e59ae385	6957c91f7e9ed7a9737f82ec871aa395b522de27aba57f8ecc7e56d5bd271412	터널	부대토목작업	부대토목 구내포장	터널 > 부대토목작업 > 부대토목 구내포장	AMBIGUOUS			AMBIGUOUS	GENERIC_SITE_PAVING_DOES_NOT_IDENTIFY_MATERIAL_OR_PAVING_METHOD	MEDIUM	b0df9c2e77642184bc98fa67bc94e5073a41913ccc9a867da1ec5bf3bbfc34c2	a22f3a83f3cc2563554eb04b71ac8afc1faff44e3a6a594dd265ff04baafa2a6	GPT	B06	부대토목 구내포장	터널 > 부대토목작업 > 부대토목 구내포장	B06
d0b7c0d78c7fc8780baf2e62e61ccef89664bf07bcf4660fe5aa3daae5013d9a	2cab31c2a82025467c4970f1599aa51e88a23cc5a371c4ada8fa751727497c0a	지하철	조적	미장 및 견출작업	지하철 > 조적 > 미장 및 견출작업	AMBIGUOUS			AMBIGUOUS	COMPOSITE_PLASTERING_AND_SURFACE_FINISHING_LABEL_SPANS_MULTIPLE_CANONICAL_TASKS	MEDIUM	b0df9c2e77642184bc98fa67bc94e5073a41913ccc9a867da1ec5bf3bbfc34c2	a22f3a83f3cc2563554eb04b71ac8afc1faff44e3a6a594dd265ff04baafa2a6	GPT	B06	미장 및 견출작업	지하철 > 조적 > 미장 및 견출작업	B06
f556d0f56dce9fa3be35cef61a4c35e92c55fddfe2b98d1c3ef3acf031e12cff	34f1014e2b7de1f05fef5b6d295d629e191fdafbb9f6d64c99d00021b73810ba	터널	굴착작업	굴착	터널 > 굴착작업 > 굴착	AMBIGUOUS			AMBIGUOUS	GENERIC_EXCAVATION_SPANS_MULTIPLE_SPECIFIC_CANONICAL_EXCAVATION_TASKS	HIGH	b0df9c2e77642184bc98fa67bc94e5073a41913ccc9a867da1ec5bf3bbfc34c2	a22f3a83f3cc2563554eb04b71ac8afc1faff44e3a6a594dd265ff04baafa2a6	GPT	B06	굴착	터널 > 굴착작업 > 굴착	B06
