review_no	seed_proposal_key	source_key	name	semantic_kind_before	semantic_kind_after	semantic_review_decision	merge_candidate_keys	approval_state
1227	b69479bab8150507480b81519d214c41e625e14eb47b0f71234e68da35a93f63	3643	비탈기초	AMBIGUOUS	FACILITY_EQUIPMENT	REJECT	EMPTY	NOT_APPROVED
1228	d9c4828ad1a7764ec2abf1f92d3650d6a519e8443cc4c7e409260e8ead526bcc	3644	비탈복공	AMBIGUOUS	PROCESS	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
1229	60b0494ecc362cf781450e2eea363d96c9c210cc075d8a15c9c0c8d4aa1a7c8f	3645	호안정지석	AMBIGUOUS	MATERIAL_COMPONENT	REJECT	EMPTY	NOT_APPROVED
1230	8f9d6844c8fe8a29bdb32d2afb0540d57e096a4b2d2c87f43f762ec68b8f98dc	3646	하천바닥정지공사	AMBIGUOUS	PROCESS	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
1231	de0f9fd40126cfa14be8dc5ccd640e832737f73b8957246bc81794c38a320c7a	3647	방사돌제공사	AMBIGUOUS	PROCESS	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
1232	24661728920634d5a3ca0bbc9c106b4ace06531d5a3e79df0d508b3c8d7b264a	3648	시버스	AMBIGUOUS	FACILITY_EQUIPMENT	REJECT	EMPTY	NOT_APPROVED
1233	c083e6330c4cd71ecafc313e98a084acb857ecc6771ed48b65acf2bf5ea28e87	3649	기타호안공사	AMBIGUOUS	PROCESS	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
1234	1654e0ad593b841c1bd390fe7e6357033eaa2c0a85d2147bf619a3d9799e5336	3671	계선부속설비	AMBIGUOUS	FACILITY_EQUIPMENT	REJECT	EMPTY	NOT_APPROVED
1235	c2054275d447dfaad2f7132d07106c561cc553d9df99a528f65bf318907b1c59	3672	화물상 하선설비	AMBIGUOUS	FACILITY_EQUIPMENT	REJECT	EMPTY	NOT_APPROVED
1236	a7c2e72510cb143927182026c353712d61a9a401380d63c9408f575899b43e2d	3681	하천 해상오염방지	AMBIGUOUS	PROCESS	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
1237	2c412c5f5936e4134bd3fd68841ffda3eb8ba9bc51cf4689312e6cb64258b2f6	3688	하천 해상방식	AMBIGUOUS	PROCESS	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
1238	cb75f9a4b2afc29ce99451be7085432c1230a20544dd877b2cd954c99ee9fe63	3712	휠터재료축조	AMBIGUOUS	TASK	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
1239	7d95067951620c85b421f5755a6f548addc7560a2b575fa41aa5b6ad5c842440	3713	사력재료축조	AMBIGUOUS	TASK	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
1240	3b0872eaa57efc0f21211178ae8ac9547b933f311acf34c82fcd23284f2e53b4	3714	암석재료축조	AMBIGUOUS	TASK	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
1241	757b625de118fc99e9aaf62c462dbb8df366fa79bdf3e875644fa595da74d174	3715	랜덤재료축조	AMBIGUOUS	TASK	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
1242	fae1a47067eba05f77f5b29541dff343b99b1105caa31b61f7572f93825c4ef4	3721	상류블랑켓	AMBIGUOUS	MATERIAL_COMPONENT	REJECT	EMPTY	NOT_APPROVED
1243	c42614c2937349248253e18a0dc120e60dd2fb87b3ef2614351457f68851399c	3722	표면슬라브지지층	AMBIGUOUS	MATERIAL_COMPONENT	REJECT	EMPTY	NOT_APPROVED
1244	a60f09b190db0de12d06d63aefe53ec683bef9044d555e60dbc55ba8bd1ab54c	3723	표면차수슬라브콘크리트	AMBIGUOUS	MATERIAL_COMPONENT	REJECT	EMPTY	NOT_APPROVED
1245	ba5760aa9678fbbdddd824bf1815fc3aab9f758a8d4b1b7ecd348ce017a32641	3823	세그먼트옹벽	AMBIGUOUS	FACILITY_EQUIPMENT	REJECT	EMPTY	NOT_APPROVED
1246	8987918f4686df96cea8de8372679ce1f52fc567d21698c737e2b9e54dc61ed6	3827	석축쌓기	AMBIGUOUS	TASK	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
1247	468457497b76f3f7017b5b3953c28e03bd1264295c83058362bf39b73927c2fd	3891	가비온옹벽	AMBIGUOUS	FACILITY_EQUIPMENT	REJECT	EMPTY	NOT_APPROVED
1248	e127860026c9ee7aeda2ab8841081187587aecb1f3e9054c8cb08c6282752763	3892	모래마대옹벽	AMBIGUOUS	FACILITY_EQUIPMENT	REJECT	EMPTY	NOT_APPROVED
1249	ccd2a38868bf65bde57899ed6770e53b4dbeb6816fdcde04768f10c0743f9809	4112	점토질벽돌	AMBIGUOUS	MATERIAL_COMPONENT	REJECT	EMPTY	NOT_APPROVED
1250	066d76195befa007ca6ba7effc14beceef46f3a4bdb756c35860a15c47f5cfa5	4113	경량벽돌	AMBIGUOUS	MATERIAL_COMPONENT	REJECT	EMPTY	NOT_APPROVED
1251	bbe171b138098872d58ec43c9010b2bfcce9bc22ccf3e98f93ae0d3bcddef813	4114	고압벽돌	AMBIGUOUS	MATERIAL_COMPONENT	REJECT	EMPTY	NOT_APPROVED
1252	15e7754023107ba48a3a9f639eab2ec8b52b6b72ad7f92775889a7855e9daccf	4116	내화벽돌	AMBIGUOUS	MATERIAL_COMPONENT	REJECT	EMPTY	NOT_APPROVED
1253	f11b8bdf116ac27d6431670af9a097dbe55e217b2459b7275a97dbbd5c6e66b6	4117	내부식성벽돌	AMBIGUOUS	MATERIAL_COMPONENT	REJECT	EMPTY	NOT_APPROVED
1254	1f3322a00bf24eb9afa1dd39b9d295ddc59526b01e96a699c02f904736975246	4118	특수벽돌	AMBIGUOUS	MATERIAL_COMPONENT	REJECT	EMPTY	NOT_APPROVED
1255	100b59e3fd2edfacb9c0f0c4e40fd2f71ed6fb7c969ae5cf8937bb6f2bcabdf2	4131	콘크리트블록	AMBIGUOUS	MATERIAL_COMPONENT	REJECT	EMPTY	NOT_APPROVED
1256	7c8bcd716b7efb70ccb0f43982a9245cfba7e1ab5e9018049976b7eb2d1b2e4d	4132	점토질블록(테라코타)	AMBIGUOUS	MATERIAL_COMPONENT	REJECT	EMPTY	NOT_APPROVED
1257	dfd8677e550abbe663b3f6fa8667845ddd7b5ce3d3324a6a1cd35fbd31905599	4136	내화블록	AMBIGUOUS	MATERIAL_COMPONENT	REJECT	EMPTY	NOT_APPROVED
1258	a43fa18300c302ad9b19577fb6240f985fec68520b4c29a2768b196bca90ac3b	4137	내부식성블록	AMBIGUOUS	MATERIAL_COMPONENT	REJECT	EMPTY	NOT_APPROVED
1259	a59cc0cd73edd1302670b8e9fe73c3cee8704dd5a9cfa88c12c387f58376e912	4138	특수블록	AMBIGUOUS	MATERIAL_COMPONENT	REJECT	EMPTY	NOT_APPROVED
1260	3e7f1e531134893452da1903bac43d090e519a24d5065a595b5039269f22f0ea	4151	유리블록쌓기	AMBIGUOUS	TASK	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
1261	fd23d55d8ef7d3ec2a8a37f20c66e060e6dd57506ef5aabc51de433055962d27	4152	유리블록판넬설치	AMBIGUOUS	TASK	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
1262	df2ea452674ff73fba8259d2453e3ab2264171874f466ff491a2b1aa88b506c3	4161	대리석조적	AMBIGUOUS	TASK	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
1263	c691f0610b736a0f407488a78f105d8f3a5b1eede80885e90eb45872352007da	4162	화강석조적	AMBIGUOUS	TASK	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
1264	a28fc20c81c40fe39688e167a995dd581a8c704f30ffc49e81a63133ba1ebe4a	4163	사암조적	AMBIGUOUS	TASK	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
1265	70cd640ae09f826eba7576b8608a8f8150aa399556da6fc1f6726a3cb352e4c4	4164	석회암조적	AMBIGUOUS	TASK	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
1266	ae35ca6cc43731468321da40c8945afe86a01670bfdb98c77bf88e90632d0646	4165	천연슬레이트조적	AMBIGUOUS	TASK	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
1267	f89929a4593eef34313ffb2de365c182100f57eaa11257d95af1a772e1773afc	4166	인조석조적	AMBIGUOUS	TASK	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
1268	ddeb2e2829fb13948a1c37d77e564f236112884394cfd51875f0da355189f8cf	4171	와이어판넬	AMBIGUOUS	MATERIAL_COMPONENT	REJECT	EMPTY	NOT_APPROVED
1269	3d5f11a10a96b6974dc8d28193f7689e8e696049cda8b7128a629668238b4a43	4172	세라믹판넬	AMBIGUOUS	MATERIAL_COMPONENT	REJECT	EMPTY	NOT_APPROVED
1270	f6d1609107169282751418db3b64aadf7aa7163fa73bde02e81e08d65a7d7993	4173	테라코타판넬 - - 대․중․소 분류대․중․소 분류	AMBIGUOUS	MATERIAL_COMPONENT	REJECT	EMPTY	NOT_APPROVED
1271	ca1aca0bb1b052e3442849fa95e28925324f3c0ed899cd921c207a1170c25890	4181	보강기둥설치	AMBIGUOUS	TASK	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
1272	6ab72342f63bd4a40a1c73372f06a5c553018c10ba90fa319cd5d8ce20278b2b	4182	보강보설치	AMBIGUOUS	TASK	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
1273	65324bfc8dff7d1ee26f933cc6ed0b17ed23f17e5928835157ca0c746f86e91f	4183	인방설치	AMBIGUOUS	TASK	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
1274	1ffe94d1ff21a4d6c7ef1c9071b9cc320cc1f00664b222d696d20f3a3a2fa74e	4184	창선반(씰)설치	AMBIGUOUS	TASK	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
1275	19ff1af50eb32337d910e81ac28dad5b23bf0656c6548a721949cf8b9b256f5a	4185	외벽발수처리	AMBIGUOUS	TASK	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
1276	e07ddfd629d2db7ef6fa04beb20150f6d3b56dc602c16525e660e0e3d747d880	4212	기둥	AMBIGUOUS	MATERIAL_COMPONENT	REJECT	EMPTY	NOT_APPROVED
1277	9064002589a1718d4671ead524f4fb12f6fffdd3c3cbf0b4786139fa2f8723e1	4213	보(도리)	AMBIGUOUS	MATERIAL_COMPONENT	REJECT	EMPTY	NOT_APPROVED
1278	256151962d7f146a0a63ef44e73ac1bc07335aaf107c04cd26523e6fd47865a5	4214	벽체	AMBIGUOUS	MATERIAL_COMPONENT	REJECT	EMPTY	NOT_APPROVED
1279	995067692622c06c6414db649e281418b28aa631b7ae142221d59f1d2dec4d8e	4215	목조마루틀	AMBIGUOUS	MATERIAL_COMPONENT	REJECT	EMPTY	NOT_APPROVED
1280	4113b045159c62180ea6e71f45a5de3bff4d27fe736594f198b86a0cf095418a	4216	목조계단	AMBIGUOUS	MATERIAL_COMPONENT	REJECT	EMPTY	NOT_APPROVED
1281	08584d9cead16b444b3bada0110fd037d71884eb8de3ce8a37352284e3be80d4	4217	목조지붕틀	AMBIGUOUS	MATERIAL_COMPONENT	REJECT	EMPTY	NOT_APPROVED
1282	aa7ecf78a34b18b3ab240ae057b9b0c2951755f2cd82c4ecf24801542a60f680	4251	목조바닥깔기	AMBIGUOUS	TASK	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
1283	66e4c76072b7daf9ccefeb6025ed03c69aecdc6bcddaeb3f7e11718002335fb4	4252	목조칸막이틀	AMBIGUOUS	MATERIAL_COMPONENT	REJECT	EMPTY	NOT_APPROVED
1284	3f77688902b276836236dc6612001cfc5b382c67aee0d74b7c06954590057591	4253	벽체띠장설치	AMBIGUOUS	TASK	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
1285	742dd42c4c5fdab072896007df1107574d92e6dad782daa80330c070b1b1d3e0	4254	벽체목재마감	AMBIGUOUS	TASK	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
1286	a9029be10c27e3bb93d940559d81bc8a1d5e84d5ab6b46c11c4865f4a75c3189	4255	목조반자틀	AMBIGUOUS	MATERIAL_COMPONENT	REJECT	EMPTY	NOT_APPROVED
1287	56383d4afd0a2391c5bf72444bdbb1953d0e98f71b15c7175e833d4cf1893c49	4256	목재천정마감	AMBIGUOUS	TASK	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
1288	60b38a97d2e11e62d6ea3b65b1f710efdcd45874ca98914923dea0b0d284cc74	4257	목조지붕널덮기	AMBIGUOUS	TASK	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
1289	68525261ce095d3897977919eaaebf67b31e4e9757ae7ba31967be2cd0cb7837	4271	목재난간설치	AMBIGUOUS	TASK	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
1290	3e76711c5691cbbdbd8786854b47db5b760957b345c27abc65f51a1b8aebc4ad	4272	목재창선반설치	AMBIGUOUS	TASK	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
1291	4c00926f14d5c6676a50ce836ec48211b32379cda739552cfd92855ff091f0ae	4273	목재마감목설치	AMBIGUOUS	TASK	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
